"ZCTA","B25024_1_total","B25024_2_1._detached","B25024_7_10_to_19","B25024_8_20_to_49","B25024_9_50_or_more","B25024_10_mobile_home","B25024_11_boat._rv._van._etc.","B11003_1_total","B11003_2_married.couple_family","B11003_3_with_own_children_of_the_householder_under_18_years","B11003_4_under_6_years_only","B11003_5_under_6_years_and_6_to_17_years","B11003_6_6_to_17_years_only","B11003_7_no_own_children_of_the_householder_under_18_years","B11003_8_other_family","B11003_9_male_householder._no_wife_present","B11003_10_with_own_children_of_the_householder_under_18_years","B11003_11_under_6_years_only","B11003_12_under_6_years_and_6_to_17_years","B11003_13_6_to_17_years_only","B11003_14_no_own_children_of_the_householder_under_18_years","B11003_15_female_householder._no_husband_present","B11003_16_with_own_children_of_the_householder_under_18_years","B11003_17_under_6_years_only","B11003_18_under_6_years_and_6_to_17_years","B11003_19_6_to_17_years_only","B11003_20_no_own_children_of_the_householder_under_18_years","B25075_1_total","B25075_2_less_than_.10.000","B25075_3_.10.000_to_.14.999","B25075_4_.15.000_to_.19.999","B25075_5_.20.000_to_.24.999","B25075_6_.25.000_to_.29.999","B25075_7_.30.000_to_.34.999","B25075_8_.35.000_to_.39.999","B25075_9_.40.000_to_.49.999","B25075_10_.50.000_to_.59.999","B25075_11_.60.000_to_.69.999","B25075_12_.70.000_to_.79.999","B25075_13_.80.000_to_.89.999","B25075_14_.90.000_to_.99.999","B25075_15_.100.000_to_.124.999","B25075_16_.125.000_to_.149.999","B25075_17_.150.000_to_.174.999","B25075_18_.175.000_to_.199.999","B25075_19_.200.000_to_.249.999","B25075_20_.250.000_to_.299.999","B25075_21_.300.000_to_.399.999","B25075_22_.400.000_to_.499.999","B25075_23_.500.000_to_.749.999","B25075_24_.750.000_to_.999.999","B25075_25_.1.000.000_to_.1.499.999","B25075_26_.1.500.000_to_.1.999.999","B25075_27_.2.000.000_or_more","B03002_1_total","B03002_2_not_hispanic_or_latino","B03002_3_white_alone","B03002_4_black_or_african_american_alone","B03002_5_american_indian_and_alaska_native_alone","B03002_6_asian_alone","B03002_7_native_hawaiian_and_other_pacific_islander_alone","B03002_8_some_other_race_alone","B03002_9_two_or_more_races","B03002_10_two_races_including_some_other_race","B03002_11_two_races_excluding_some_other_race._and_three_or_more_races","B03002_12_hispanic_or_latino","B03002_13_white_alone","B03002_14_black_or_african_american_alone","B03002_15_american_indian_and_alaska_native_alone","B03002_16_asian_alone","B03002_17_native_hawaiian_and_other_pacific_islander_alone","B03002_18_some_other_race_alone","B03002_19_two_or_more_races","B03002_20_two_races_including_some_other_race","B03002_21_two_races_excluding_some_other_race._and_three_or_more_races","B25056_1_total","B25056_2_with_cash_rent","B25056_3_less_than_.100","B25056_4_.100_to_.149","B25056_5_.150_to_.199","B25056_6_.200_to_.249","B25056_7_.250_to_.299","B25056_8_.300_to_.349","B25056_9_.350_to_.399","B25056_10_.400_to_.449","B25056_11_.450_to_.499","B25056_12_.500_to_.549","B25056_13_.550_to_.599","B25056_14_.600_to_.649","B25056_15_.650_to_.699","B25056_16_.700_to_.749","B25056_17_.750_to_.799","B25056_18_.800_to_.899","B25056_19_.900_to_.999","B25056_20_.1.000_to_.1.249","B25056_21_.1.250_to_.1.499","B25056_22_.1.500_to_.1.999","B25056_23_.2.000_to_.2.499","B25056_24_.2.500_to_.2.999","B25056_25_.3.000_to_.3.499","B25056_26_.3.500_or_more","B25056_27_no_cash_rent","STATE","COUNTY","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","NAME","LSAD","new_constructions","existing_constructions","total_single_family_households_since_2000","total_single_family_households","new_existing_constructions_ratio","share_single_family_new_constructions","area_type","brks","B25024_3_1._attached","B25024_4_2","B25024_5_3_or_4","B25024_6_5_to_9","AFFGEOID10","GEOID10","ALAND10","AWATER10"
"22003",19914,10804,4134,441,827,38,0,14119,10881,5013,1177,838,2998,5868,3238,910,308,83,85,140,602,2328,1188,271,231,686,1140,12838,133,0,25,0,0,8,8,14,31,43,21,25,34,120,163,247,237,401,386,1808,2527,5600,739,231,13,24,60039,44558,24898,4361,60,13420,8,200,1611,7,1604,15481,10668,180,125,13,25,4297,173,88,85,6352,6034,18,0,92,145,8,0,10,44,0,8,70,0,0,35,4,66,60,538,1750,2460,423,230,64,9,318,51,"059",390.969,32390098.9337116,32390098.9337116,1,"Fairfax","County",688,18464,475,13281,0.04,0.69,"Suburban","0.91",2736,135,115,684,"8600000US22003","22003",32241099,136799
"22015",15130,7647,698,65,192,12,0,12055,10048,4707,948,710,3049,5341,2007,484,164,31,12,121,320,1523,692,13,175,504,831,12006,142,7,0,19,5,0,28,0,18,16,0,35,0,51,101,25,93,344,773,2803,2166,4880,406,63,9,22,44918,38039,25893,2677,30,7816,0,157,1466,54,1412,6879,4976,210,34,8,9,1236,406,258,148,2802,2676,11,13,0,9,24,0,0,10,21,19,0,5,14,0,0,58,36,158,252,1078,609,210,107,42,126,51,"059",390.969,21969364.5331241,21969364.5331241,1,"Fairfax","County",301,14495,284,13592,0.02,0.94,"Suburban","1",6183,28,53,252,"8600000US22015","22015",21701627,231461
"22027",745,674,0,0,0,0,0,590,574,299,41,84,174,275,16,0,0,0,0,0,0,16,16,0,0,16,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,344,68,11,0,2310,2106,1288,113,0,680,0,0,25,0,25,204,155,0,0,0,0,0,49,21,28,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,38,0,0,51,"059",390.969,1656941.51776338,1656941.51776338,1,"Fairfax","County",172,509,172,681,0.34,1,"Suburban","1",71,0,0,0,"8600000US22027","22027",1678018,200
"22030",19941,8198,3567,584,2021,125,0,12942,10565,4825,1514,912,2399,5740,2377,810,272,59,82,131,538,1567,757,75,86,596,810,11836,111,18,18,19,0,0,0,36,18,0,7,12,14,36,76,91,65,242,427,1524,2655,4060,1950,371,39,47,58759,51354,31532,4876,73,12353,32,112,2376,91,2285,7405,4954,190,166,16,0,1703,376,261,115,7531,7349,16,10,7,0,8,0,0,15,0,32,0,0,0,45,0,13,95,417,1544,3277,1360,342,134,34,182,51,"600",6.239,49108581.3197197,12176599.4205434,0.247952579637113,"Fairfax","city",5947,13295,3028,12474,0.45,0.51,"Suburban","0.91",4532,41,246,627,"8600000US22030","22030",48887496,243348
"22030",19941,8198,3567,584,2021,125,0,12942,10565,4825,1514,912,2399,5740,2377,810,272,59,82,131,538,1567,757,75,86,596,810,11836,111,18,18,19,0,0,0,36,18,0,7,12,14,36,76,91,65,242,427,1524,2655,4060,1950,371,39,47,58759,51354,31532,4876,73,12353,32,112,2376,91,2285,7405,4954,190,166,16,0,1703,376,261,115,7531,7349,16,10,7,0,8,0,0,15,0,32,0,0,0,45,0,13,95,417,1544,3277,1360,342,134,34,182,51,"059",390.969,49108581.3197197,36931977.2419747,0.752047325528107,"Fairfax","County",5947,13295,3028,12474,0.45,0.51,"Suburban","0.91",4532,41,246,627,"8600000US22030","22030",48887496,243348
"22031",12711,3666,1919,479,2656,0,0,7684,6097,2727,739,461,1527,3370,1587,450,126,16,0,110,324,1137,454,96,31,327,683,5838,32,0,0,0,0,0,0,18,0,15,0,0,0,39,47,123,43,244,196,706,1214,1991,1028,142,0,0,31890,28453,16063,1909,0,8643,171,110,1557,68,1489,3437,2738,0,0,0,0,570,129,86,43,6107,6000,13,16,18,21,10,30,49,8,12,16,17,10,0,34,18,83,6,312,825,2648,1218,445,118,73,107,51,"059",390.969,17814974.8609017,14558218.2713385,0.817189941889236,"Fairfax","County",2395,9550,888,6533,0.25,0.37,"Suburban","0.46",3238,104,77,572,"8600000US22031","22031",17676040,134967
"22031",12711,3666,1919,479,2656,0,0,7684,6097,2727,739,461,1527,3370,1587,450,126,16,0,110,324,1137,454,96,31,327,683,5838,32,0,0,0,0,0,0,18,0,15,0,0,0,39,47,123,43,244,196,706,1214,1991,1028,142,0,0,31890,28453,16063,1909,0,8643,171,110,1557,68,1489,3437,2738,0,0,0,0,570,129,86,43,6107,6000,13,16,18,21,10,30,49,8,12,16,17,10,0,34,18,83,6,312,825,2648,1218,445,118,73,107,51,"600",6.239,17814974.8609017,3256761.35860163,0.182810325809059,"Fairfax","city",2395,9550,888,6533,0.25,0.37,"Suburban","0.46",3238,104,77,572,"8600000US22031","22031",17676040,134967
"22032",9972,7722,30,167,68,0,4,7889,6814,2992,578,437,1977,3822,1075,364,135,23,0,112,229,711,255,15,4,236,456,8336,80,0,0,0,0,19,8,15,0,10,13,0,0,27,0,27,24,54,98,953,1645,4759,528,76,0,0,30392,27554,19980,1228,22,5350,0,35,939,64,875,2838,2302,59,11,12,41,156,257,186,71,1377,1292,9,0,0,0,0,0,0,5,0,0,0,6,10,0,44,62,93,72,41,332,275,285,58,0,85,51,"059",390.969,19413074.8728606,18592422.3361789,0.957726813394774,"Fairfax","County",533,9176,401,9394,0.06,0.75,"Suburban","0.91",1925,0,22,34,"8600000US22032","22032",19180220,236783
"22032",9972,7722,30,167,68,0,4,7889,6814,2992,578,437,1977,3822,1075,364,135,23,0,112,229,711,255,15,4,236,456,8336,80,0,0,0,0,19,8,15,0,10,13,0,0,27,0,27,24,54,98,953,1645,4759,528,76,0,0,30392,27554,19980,1228,22,5350,0,35,939,64,875,2838,2302,59,11,12,41,156,257,186,71,1377,1292,9,0,0,0,0,0,0,5,0,0,0,6,10,0,44,62,93,72,41,332,275,285,58,0,85,51,"600",6.239,19413074.8728606,820652.424844883,0.0422731808443264,"Fairfax","city",533,9176,401,9394,0.06,0.75,"Suburban","0.91",1925,0,22,34,"8600000US22032","22032",19180220,236783
"22033",15867,4823,2814,813,993,13,19,9653,7968,3976,987,819,2170,3992,1685,355,156,39,0,117,199,1330,723,155,170,398,607,9237,43,0,0,0,0,14,0,21,0,0,0,0,23,38,61,85,144,539,725,1239,2538,2748,769,188,46,16,39524,35323,20843,3379,91,9459,21,83,1447,73,1374,4201,3158,102,17,46,0,486,392,20,372,5995,5918,0,0,0,0,0,28,0,0,12,76,0,9,11,24,0,28,0,214,1560,2892,864,148,7,45,77,51,"059",390.969,19764432.7112355,19764432.7112355,1,"Fairfax","County",2881,12319,1708,9123,0.23,0.59,"Suburban","0.91",4508,60,403,1421,"8600000US22033","22033",19607751,203662
"22035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"059",390.969,449044.669057369,449044.669057369,1,"Fairfax","County",0,0,0,0,-1,-1,"Suburban","-1",0,0,0,0,"8600000US22035","22035",448650,11929
"22039",6002,5931,0,0,0,0,0,5158,4723,1823,201,330,1292,2900,435,180,106,0,56,50,74,255,155,6,6,143,100,5552,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,35,19,8,54,58,2263,2461,515,44,31,17839,17308,13806,828,30,2093,0,62,489,10,479,531,503,0,0,0,0,24,4,0,4,318,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,31,96,70,97,51,"059",390.969,63472717.401392,63408245.6768717,0.998984260842142,"Fairfax","County",406,5464,399,5863,0.07,0.98,"Suburban","1",64,7,0,0,"8600000US22039","22039",61194728,2250722
"22041",11197,2113,1450,1236,4602,13,0,6063,4049,1905,567,466,872,2144,2014,721,285,81,55,149,436,1293,795,199,118,478,498,4551,47,10,0,0,0,0,0,3,17,6,0,0,0,134,55,225,211,575,409,839,773,690,335,200,11,11,28872,19814,10236,4660,56,3931,29,264,638,38,600,9058,4400,28,20,12,0,4142,456,456,0,6076,5962,33,38,55,165,51,31,46,31,37,76,20,42,75,33,0,34,88,819,1674,1790,490,155,126,53,114,51,"013",25.974,7576707.46040642,1123.7989944499,0.000148322869837925,"Arlington","County",509,10110,415,2814,0.05,0.82,"Urban","0.91",809,56,461,457,"8600000US22041","22041",7226964,348991
"22041",11197,2113,1450,1236,4602,13,0,6063,4049,1905,567,466,872,2144,2014,721,285,81,55,149,436,1293,795,199,118,478,498,4551,47,10,0,0,0,0,0,3,17,6,0,0,0,134,55,225,211,575,409,839,773,690,335,200,11,11,28872,19814,10236,4660,56,3931,29,264,638,38,600,9058,4400,28,20,12,0,4142,456,456,0,6076,5962,33,38,55,165,51,31,46,31,37,76,20,42,75,33,0,34,88,819,1674,1790,490,155,126,53,114,51,"059",390.969,7576707.46040642,7572998.40212965,0.999510465687615,"Fairfax","County",509,10110,415,2814,0.05,0.82,"Suburban","0.91",809,56,461,457,"8600000US22041","22041",7226964,348991
"22041",11197,2113,1450,1236,4602,13,0,6063,4049,1905,567,466,872,2144,2014,721,285,81,55,149,436,1293,795,199,118,478,498,4551,47,10,0,0,0,0,0,3,17,6,0,0,0,134,55,225,211,575,409,839,773,690,335,200,11,11,28872,19814,10236,4660,56,3931,29,264,638,38,600,9058,4400,28,20,12,0,4142,456,456,0,6076,5962,33,38,55,165,51,31,46,31,37,76,20,42,75,33,0,34,88,819,1674,1790,490,155,126,53,114,51,"510",15.027,7576707.46040642,2552.15415971586,0.000336842114210249,"Alexandria","city",509,10110,415,2814,0.05,0.82,"Urban","0.91",809,56,461,457,"8600000US22041","22041",7226964,348991
"22042",12648,6781,1721,353,824,7,0,7910,5986,2745,1135,448,1162,3241,1924,620,142,27,72,43,478,1304,700,158,53,489,604,7662,48,0,10,0,7,0,0,4,48,0,0,4,35,35,152,53,96,388,253,1568,1970,2391,472,86,18,24,34124,24243,14266,1754,20,6831,0,79,1293,20,1273,9881,5319,34,32,57,0,3678,761,469,292,4336,4130,7,10,12,32,0,21,0,47,44,0,0,0,0,15,20,67,76,353,819,1826,444,269,61,7,206,51,"059",390.969,17260821.8679026,17118400.403788,0.991748859631102,"Fairfax","County",1143,10848,495,8068,0.11,0.43,"Suburban","0.46",1564,56,185,1157,"8600000US22042","22042",17104697,116609
"22042",12648,6781,1721,353,824,7,0,7910,5986,2745,1135,448,1162,3241,1924,620,142,27,72,43,478,1304,700,158,53,489,604,7662,48,0,10,0,7,0,0,4,48,0,0,4,35,35,152,53,96,388,253,1568,1970,2391,472,86,18,24,34124,24243,14266,1754,20,6831,0,79,1293,20,1273,9881,5319,34,32,57,0,3678,761,469,292,4336,4130,7,10,12,32,0,21,0,47,44,0,0,0,0,15,20,67,76,353,819,1826,444,269,61,7,206,51,"610",1.999,17260821.8679026,142417.111972629,0.00825088822899339,"Falls Church","city",1143,10848,495,8068,0.11,0.43,"Suburban","0.46",1564,56,185,1157,"8600000US22042","22042",17104697,116609
"22043",9662,4104,1485,197,1457,25,0,5969,4879,2488,853,447,1188,2391,1090,285,183,80,55,48,102,805,322,36,18,268,483,5198,12,0,0,0,0,0,18,0,22,0,0,0,0,55,71,46,36,134,139,323,1101,1900,805,370,127,39,25792,20681,13521,891,0,5274,26,51,918,195,723,5111,2252,31,15,24,0,2469,320,75,245,4083,3979,12,0,0,0,0,0,49,0,12,0,0,27,0,20,0,25,9,336,831,1773,573,191,72,49,104,51,"013",25.974,12364798.5996916,0,0,"Arlington","County",650,8606,519,5663,0.08,0.8,"Urban","0.91",1781,67,141,405,"8600000US22043","22043",12331468,15689
"22043",9662,4104,1485,197,1457,25,0,5969,4879,2488,853,447,1188,2391,1090,285,183,80,55,48,102,805,322,36,18,268,483,5198,12,0,0,0,0,0,18,0,22,0,0,0,0,55,71,46,36,134,139,323,1101,1900,805,370,127,39,25792,20681,13521,891,0,5274,26,51,918,195,723,5111,2252,31,15,24,0,2469,320,75,245,4083,3979,12,0,0,0,0,0,49,0,12,0,0,27,0,20,0,25,9,336,831,1773,573,191,72,49,104,51,"610",1.999,12364798.5996916,3.47685134410858,2.81189484493124e-07,"Falls Church","city",650,8606,519,5663,0.08,0.8,"Suburban","0.91",1781,67,141,405,"8600000US22043","22043",12331468,15689
"22043",9662,4104,1485,197,1457,25,0,5969,4879,2488,853,447,1188,2391,1090,285,183,80,55,48,102,805,322,36,18,268,483,5198,12,0,0,0,0,0,18,0,22,0,0,0,0,55,71,46,36,134,139,323,1101,1900,805,370,127,39,25792,20681,13521,891,0,5274,26,51,918,195,723,5111,2252,31,15,24,0,2469,320,75,245,4083,3979,12,0,0,0,0,0,49,0,12,0,0,27,0,20,0,25,9,336,831,1773,573,191,72,49,104,51,"059",390.969,12364798.5996916,12364795.6642041,0.999999762593184,"Fairfax","County",650,8606,519,5663,0.08,0.8,"Suburban","0.91",1781,67,141,405,"8600000US22043","22043",12331468,15689
"22044",6015,1885,120,473,2134,0,0,2989,2331,1170,321,177,672,1161,658,215,52,22,22,8,163,443,263,57,34,172,180,2585,23,0,0,0,0,0,0,3,6,4,0,0,41,107,204,167,36,126,70,85,219,1056,279,113,31,15,13330,9961,6264,1150,36,2182,3,21,305,0,305,3369,2113,64,0,0,0,1108,84,33,51,2904,2729,13,0,0,211,22,39,23,0,16,9,15,0,25,46,28,8,163,406,888,632,97,48,18,22,175,51,"013",25.974,5860507.15184686,2504.06936645508,0.000427278612852807,"Arlington","County",47,5442,47,2006,0.01,1,"Urban","1",221,76,369,737,"8600000US22044","22044",5662976,233185
"22044",6015,1885,120,473,2134,0,0,2989,2331,1170,321,177,672,1161,658,215,52,22,22,8,163,443,263,57,34,172,180,2585,23,0,0,0,0,0,0,3,6,4,0,0,41,107,204,167,36,126,70,85,219,1056,279,113,31,15,13330,9961,6264,1150,36,2182,3,21,305,0,305,3369,2113,64,0,0,0,1108,84,33,51,2904,2729,13,0,0,211,22,39,23,0,16,9,15,0,25,46,28,8,163,406,888,632,97,48,18,22,175,51,"610",1.999,5860507.15184686,323133.400618989,0.0551374466827769,"Falls Church","city",47,5442,47,2006,0.01,1,"Suburban","1",221,76,369,737,"8600000US22044","22044",5662976,233185
"22044",6015,1885,120,473,2134,0,0,2989,2331,1170,321,177,672,1161,658,215,52,22,22,8,163,443,263,57,34,172,180,2585,23,0,0,0,0,0,0,3,6,4,0,0,41,107,204,167,36,126,70,85,219,1056,279,113,31,15,13330,9961,6264,1150,36,2182,3,21,305,0,305,3369,2113,64,0,0,0,1108,84,33,51,2904,2729,13,0,0,211,22,39,23,0,16,9,15,0,25,46,28,8,163,406,888,632,97,48,18,22,175,51,"059",390.969,5860507.15184686,5534866.0345394,0.944434652348332,"Fairfax","County",47,5442,47,2006,0.01,1,"Suburban","1",221,76,369,737,"8600000US22044","22044",5662976,233185
"22046",6741,3606,893,181,935,20,0,4532,3596,1759,391,364,1004,1837,936,229,52,9,0,43,177,707,335,23,0,312,372,4725,18,0,0,0,0,0,0,0,0,21,0,0,29,41,20,46,112,121,90,234,374,1830,1160,542,70,17,17941,15640,12101,808,0,2158,0,13,560,0,560,2301,1259,101,0,0,0,780,161,67,94,1863,1814,0,0,32,31,0,48,0,0,0,0,0,0,0,0,14,7,92,337,410,311,255,184,50,43,49,51,"059",390.969,7318112.41257131,2626900.09293213,0.358958696564917,"Fairfax","County",1037,5551,439,4351,0.19,0.42,"Suburban","0.46",793,9,91,213,"8600000US22046","22046",7306563,32
"22046",6741,3606,893,181,935,20,0,4532,3596,1759,391,364,1004,1837,936,229,52,9,0,43,177,707,335,23,0,312,372,4725,18,0,0,0,0,0,0,0,0,21,0,0,29,41,20,46,112,121,90,234,374,1830,1160,542,70,17,17941,15640,12101,808,0,2158,0,13,560,0,560,2301,1259,101,0,0,0,780,161,67,94,1863,1814,0,0,32,31,0,48,0,0,0,0,0,0,0,0,14,7,92,337,410,311,255,184,50,43,49,51,"013",25.974,7318112.41257131,23.9330720901489,3.27038869326957e-06,"Arlington","County",1037,5551,439,4351,0.19,0.42,"Urban","0.46",793,9,91,213,"8600000US22046","22046",7306563,32
"22046",6741,3606,893,181,935,20,0,4532,3596,1759,391,364,1004,1837,936,229,52,9,0,43,177,707,335,23,0,312,372,4725,18,0,0,0,0,0,0,0,0,21,0,0,29,41,20,46,112,121,90,234,374,1830,1160,542,70,17,17941,15640,12101,808,0,2158,0,13,560,0,560,2301,1259,101,0,0,0,780,161,67,94,1863,1814,0,0,32,31,0,48,0,0,0,0,0,0,0,0,14,7,92,337,410,311,255,184,50,43,49,51,"610",1.999,7318112.41257131,4691195.660375,0.641039026992302,"Falls Church","city",1037,5551,439,4351,0.19,0.42,"Suburban","0.46",793,9,91,213,"8600000US22046","22046",7306563,32
"22060",3037,1010,64,158,326,0,0,2391,2122,1620,531,385,704,502,269,116,107,49,7,51,9,153,125,8,37,80,28,305,16,0,0,9,0,0,0,0,0,0,0,0,28,0,0,8,11,9,8,0,29,176,11,0,0,0,10099,8671,5470,2062,5,340,13,85,696,0,696,1428,676,48,0,16,0,463,225,134,91,2486,2423,18,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,60,97,26,161,641,1034,307,65,63,51,"059",390.969,38289250.9895487,38289250.9895487,0.999999999999999,"Fairfax","County",1538,1253,1408,2186,1.23,0.92,"Suburban","1",1231,30,42,176,"8600000US22060","22060",33722627,4564773
"22066",6071,5911,7,0,0,0,16,5320,4928,2277,299,323,1655,2651,392,88,9,0,0,9,79,304,135,12,15,108,169,5612,8,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,14,27,0,116,106,754,1454,1636,915,564,18419,17566,13990,190,40,2855,7,84,400,72,328,853,741,0,0,29,0,49,34,21,13,268,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,43,76,53,24,41,24,"031",491.254,70599497.7739723,206973.153294683,0.00293165192133968,"Montgomery","County",810,5054,810,5857,0.16,1,"Suburban","1",137,0,0,0,"8600000US22066","22066",69867174,628181
"22066",6071,5911,7,0,0,0,16,5320,4928,2277,299,323,1655,2651,392,88,9,0,0,9,79,304,135,12,15,108,169,5612,8,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,14,27,0,116,106,754,1454,1636,915,564,18419,17566,13990,190,40,2855,7,84,400,72,328,853,741,0,0,29,0,49,34,21,13,268,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,43,76,53,24,41,51,"059",390.969,70599497.7739723,69731582.0325413,0.987706488448265,"Fairfax","County",810,5054,810,5857,0.16,1,"Suburban","1",137,0,0,0,"8600000US22066","22066",69867174,628181
"22079",11940,5114,1106,231,526,0,43,8666,6772,3612,781,576,2255,3160,1894,477,266,38,6,222,211,1417,758,188,81,489,659,7687,32,10,5,0,0,10,14,0,0,0,19,14,8,29,21,167,32,602,754,1520,1165,2054,982,191,17,41,34496,30279,13423,8386,54,7063,34,0,1319,0,1319,4217,2562,107,68,34,0,1164,282,103,179,3680,3662,0,0,0,57,0,0,0,20,0,15,0,0,48,0,0,44,0,402,677,1380,494,309,117,99,18,51,"059",390.969,81594676.1301242,81236614.588632,0.99561170460532,"Fairfax","County",4613,6711,3883,9108,0.69,0.84,"Suburban","0.91",4340,0,157,423,"8600000US22079","22079",75735977,17504522
"22101",11211,9171,86,54,724,8,0,8349,7315,3717,568,573,2576,3598,1034,299,139,35,22,82,160,735,278,33,0,245,457,8842,77,8,0,0,0,0,0,0,0,19,27,0,8,13,9,0,0,12,46,194,99,1603,2571,2202,1028,926,30238,28439,22175,573,24,4739,26,25,877,0,877,1799,1591,9,15,13,0,71,100,0,100,1801,1665,0,0,36,0,0,10,7,0,0,88,11,0,9,24,0,0,0,53,48,136,318,217,410,298,136,51,"059",390.969,35439944.8821993,35258185.1799388,0.994871332253347,"Fairfax","County",1346,9289,1247,9804,0.14,0.93,"Suburban","1",1135,9,17,7,"8600000US22101","22101",35331701,109203
"22101",11211,9171,86,54,724,8,0,8349,7315,3717,568,573,2576,3598,1034,299,139,35,22,82,160,735,278,33,0,245,457,8842,77,8,0,0,0,0,0,0,0,19,27,0,8,13,9,0,0,12,46,194,99,1603,2571,2202,1028,926,30238,28439,22175,573,24,4739,26,25,877,0,877,1799,1591,9,15,13,0,71,100,0,100,1801,1665,0,0,36,0,0,10,7,0,0,88,11,0,9,24,0,0,0,53,48,136,318,217,410,298,136,24,"031",491.254,35439944.8821993,5020.36671924591,0.00014165842345222,"Montgomery","County",1346,9289,1247,9804,0.14,0.93,"Suburban","1",1135,9,17,7,"8600000US22101","22101",35331701,109203
"22101",11211,9171,86,54,724,8,0,8349,7315,3717,568,573,2576,3598,1034,299,139,35,22,82,160,735,278,33,0,245,457,8842,77,8,0,0,0,0,0,0,0,19,27,0,8,13,9,0,0,12,46,194,99,1603,2571,2202,1028,926,30238,28439,22175,573,24,4739,26,25,877,0,877,1799,1591,9,15,13,0,71,100,0,100,1801,1665,0,0,36,0,0,10,7,0,0,88,11,0,9,24,0,0,0,53,48,136,318,217,410,298,136,11,"001",61.048,35439944.8821993,1631.0295907259,4.6022351223947e-05,"District of Columbia",NA,1346,9289,1247,9804,0.14,0.93,"Urban","1",1135,9,17,7,"8600000US22101","22101",35331701,109203
"22101",11211,9171,86,54,724,8,0,8349,7315,3717,568,573,2576,3598,1034,299,139,35,22,82,160,735,278,33,0,245,457,8842,77,8,0,0,0,0,0,0,0,19,27,0,8,13,9,0,0,12,46,194,99,1603,2571,2202,1028,926,30238,28439,22175,573,24,4739,26,25,877,0,877,1799,1591,9,15,13,0,71,100,0,100,1801,1665,0,0,36,0,0,10,7,0,0,88,11,0,9,24,0,0,0,53,48,136,318,217,410,298,136,51,"013",25.974,35439944.8821993,175282.406210959,0.00494589951518236,"Arlington","County",1346,9289,1247,9804,0.14,0.93,"Urban","1",1135,9,17,7,"8600000US22101","22101",35331701,109203
"22102",11082,3260,1266,1014,3883,0,0,6381,5419,2529,708,543,1278,2890,962,290,137,40,0,97,153,672,232,36,47,149,440,5643,31,10,0,0,0,0,0,0,9,0,0,0,0,8,18,85,55,338,516,655,443,365,856,980,525,749,25149,23267,15169,1024,59,5819,31,86,1079,195,884,1882,1669,0,0,0,0,112,101,93,8,4699,4626,0,0,36,9,0,0,0,0,0,0,0,0,10,14,0,0,18,115,961,2236,725,249,95,158,73,24,"031",491.254,27337777.4810894,0,0,"Montgomery","County",2018,8324,763,3739,0.24,0.38,"Suburban","0.46",622,47,33,957,"8600000US22102","22102",27139748,169423
"22102",11082,3260,1266,1014,3883,0,0,6381,5419,2529,708,543,1278,2890,962,290,137,40,0,97,153,672,232,36,47,149,440,5643,31,10,0,0,0,0,0,0,9,0,0,0,0,8,18,85,55,338,516,655,443,365,856,980,525,749,25149,23267,15169,1024,59,5819,31,86,1079,195,884,1882,1669,0,0,0,0,112,101,93,8,4699,4626,0,0,36,9,0,0,0,0,0,0,0,0,10,14,0,0,18,115,961,2236,725,249,95,158,73,51,"059",390.969,27337777.4810894,27337773.7194232,0.999999862400439,"Fairfax","County",2018,8324,763,3739,0.24,0.38,"Suburban","0.46",622,47,33,957,"8600000US22102","22102",27139748,169423
"22124",6939,4136,301,360,440,0,14,5091,4561,2216,348,304,1564,2345,530,103,33,29,0,4,70,427,160,0,0,160,267,5671,17,0,0,0,0,15,0,0,0,19,0,29,0,0,0,8,21,280,307,364,556,1257,1646,831,182,139,18607,17479,13372,306,22,3137,0,4,638,0,638,1128,973,54,0,10,0,5,86,0,86,1080,1037,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,71,193,444,137,164,0,0,43,51,"059",390.969,26452785.9888141,26452785.9888141,1,"Fairfax","County",586,6151,518,5372,0.1,0.88,"Suburban","0.91",1370,23,113,182,"8600000US22124","22124",26253243,215644
