FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2011e5,wv,000,0043,0005400,155,54,069,15500US5480932069,"Ohio County (part), Triadelphia town, West Virginia",680,351,0,0,0,13,3,18,0,0,157,33,49,40,34,4,0,0,329,29,0,0,0,4,3,3,12,180,5,24,13,48,3,5,0
ACSSF,2011e5,wv,000,0043,0005401,155,54,077,15500US5481268077,"Preston County (part), Tunnelton town, West Virginia",263,120,2,0,4,7,3,7,9,2,64,3,18,0,1,0,0,0,143,0,0,0,9,2,5,0,2,105,8,8,4,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005402,155,54,005,15500US5481484005,"Boone County (part), Twilight CDP, West Virginia",44,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005403,155,54,063,15500US5481940063,"Monroe County (part), Union town, West Virginia",398,193,3,0,0,13,4,3,6,0,84,0,43,1,29,3,4,0,205,0,0,1,3,0,11,13,0,72,19,24,17,7,29,5,4
ACSSF,2011e5,wv,000,0043,0005404,155,54,039,15500US5482180039,"Kanawha County (part), Upper Falls CDP, West Virginia",2652,1058,0,0,0,0,0,22,0,0,467,68,195,109,185,0,0,12,1594,10,0,0,28,8,39,49,19,670,105,256,104,168,79,0,59
ACSSF,2011e5,wv,000,0043,0005405,155,54,083,15500US5482564083,"Randolph County (part), Valley Bend CDP, West Virginia",362,158,0,0,0,0,0,15,5,0,92,0,6,0,40,0,0,0,204,0,0,0,0,0,0,0,0,130,29,32,0,13,0,0,0
ACSSF,2011e5,wv,000,0043,0005406,155,54,069,15500US5482732069,"Ohio County (part), Valley Grove village, West Virginia",502,246,0,0,0,13,2,17,22,0,109,14,35,25,7,2,0,0,256,0,0,0,5,2,33,7,0,123,8,20,12,37,0,0,9
ACSSF,2011e5,wv,000,0043,0005407,155,54,083,15500US5482756083,"Randolph County (part), Valley Head CDP, West Virginia",234,89,0,0,20,0,0,0,0,0,52,0,0,0,17,0,0,0,145,0,0,0,0,0,0,0,0,96,0,17,14,0,18,0,0
ACSSF,2011e5,wv,000,0043,0005408,155,54,005,15500US5482852005,"Boone County (part), Van CDP, West Virginia",120,50,6,0,0,11,0,0,0,0,33,0,0,0,0,0,0,0,70,5,0,0,15,23,0,0,0,12,0,0,0,0,15,0,0
ACSSF,2011e5,wv,000,0043,0005409,155,54,045,15500US5483332045,"Logan County (part), Verdunville CDP, West Virginia",381,163,0,0,0,0,0,0,0,0,102,24,0,37,0,0,0,0,218,0,0,0,19,9,0,51,0,53,0,0,0,46,40,0,0
ACSSF,2011e5,wv,000,0043,0005410,155,54,107,15500US5483500107,"Wood County (part), Vienna city, West Virginia",7762,3564,14,0,44,124,55,35,78,30,1261,171,557,271,534,269,69,52,4198,74,0,10,126,20,53,35,50,1250,258,796,357,779,316,59,15
ACSSF,2011e5,wv,000,0043,0005411,155,54,047,15500US5483764047,"McDowell County (part), Vivian CDP, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005412,155,54,047,15500US5484484047,"McDowell County (part), War city, West Virginia",769,335,0,0,24,42,29,55,4,0,94,49,19,13,6,0,0,0,434,51,4,9,38,31,5,72,0,143,7,28,9,27,6,4,0
ACSSF,2011e5,wv,000,0043,0005413,155,54,031,15500US5484580031,"Hardy County (part), Wardensville town, West Virginia",307,155,0,0,7,9,0,5,0,0,56,20,33,22,0,3,0,0,152,3,0,0,0,14,7,0,0,61,13,8,13,23,10,0,0
ACSSF,2011e5,wv,000,0043,0005414,155,54,107,15500US5484724107,"Wood County (part), Washington CDP, West Virginia",1015,492,0,0,0,0,0,0,0,0,137,80,146,14,86,9,0,20,523,0,0,0,0,0,0,0,0,198,73,62,55,89,36,0,10
ACSSF,2011e5,wv,000,0043,0005415,155,54,107,15500US5484916107,"Wood County (part), Waverly CDP, West Virginia",438,177,0,0,0,0,0,26,0,22,46,0,0,7,60,0,16,0,261,0,0,0,0,0,0,0,0,86,0,33,43,75,8,0,16
ACSSF,2011e5,wv,000,0043,0005416,155,54,099,15500US5484940099,"Wayne County (part), Wayne town, West Virginia",1790,853,4,8,31,69,61,38,33,40,352,81,77,17,28,14,0,0,937,3,10,18,112,43,72,36,7,377,25,83,66,31,54,0,0
ACSSF,2011e5,wv,000,0043,0005417,155,54,009,15500US5485156009,"Brooke County (part), Weirton city, West Virginia",2874,1368,11,0,0,23,9,91,7,0,599,53,201,138,178,28,18,12,1506,5,0,12,46,29,61,60,0,639,125,127,223,110,69,0,0
ACSSF,2011e5,wv,000,0043,0005418,155,54,029,15500US5485156029,"Hancock County (part), Weirton city, West Virginia",11708,5375,18,9,70,69,60,67,87,74,2003,520,849,519,776,162,86,6,6333,49,0,55,146,66,180,154,61,2530,390,874,667,816,287,58,0
ACSSF,2011e5,wv,000,0043,0005419,155,54,047,15500US5485228047,"McDowell County (part), Welch city, West Virginia",1956,979,7,0,39,47,81,24,54,19,402,50,110,32,59,36,19,0,977,7,0,10,69,63,29,52,8,376,92,133,21,86,26,5,0
ACSSF,2011e5,wv,000,0043,0005420,155,54,009,15500US5485324009,"Brooke County (part), Wellsburg city, West Virginia",1962,911,0,0,7,9,46,7,30,6,405,50,172,69,72,31,7,0,1051,0,11,11,28,0,42,42,25,379,43,130,118,158,64,0,0
ACSSF,2011e5,wv,000,0043,0005421,155,54,043,15500US5485804043,"Lincoln County (part), West Hamlin town, West Virginia",824,368,0,4,2,19,72,48,7,0,173,3,30,0,10,0,0,0,456,0,8,0,48,63,48,16,0,162,13,29,34,35,0,0,0
ACSSF,2011e5,wv,000,0043,0005422,155,54,069,15500US5485876069,"Ohio County (part), West Liberty town, West Virginia",321,130,0,0,0,0,10,5,0,0,35,5,31,6,30,8,0,0,191,0,0,0,0,5,0,0,0,67,4,22,68,17,8,0,0
ACSSF,2011e5,wv,000,0043,0005423,155,54,045,15500US5485900045,"Logan County (part), West Logan town, West Virginia",315,143,3,0,8,8,0,1,4,0,62,10,22,2,15,5,3,0,172,0,0,0,2,8,0,5,9,72,20,17,11,14,11,3,0
ACSSF,2011e5,wv,000,0043,0005424,155,54,033,15500US5485924033,"Harrison County (part), West Milford town, West Virginia",679,342,0,0,11,21,6,2,13,0,196,23,29,3,25,8,0,5,337,0,0,0,2,4,4,6,9,134,48,52,14,46,10,4,4
ACSSF,2011e5,wv,000,0043,0005425,155,54,041,15500US5485972041,"Lewis County (part), Weston city, West Virginia",2920,1321,0,0,5,99,61,11,61,7,640,46,118,88,95,42,35,13,1599,0,24,0,54,119,17,27,16,687,121,159,102,191,71,11,0
ACSSF,2011e5,wv,000,0043,0005426,155,54,061,15500US5485996061,"Monongalia County (part), Westover city, West Virginia",2691,1300,11,12,9,36,15,60,0,26,572,75,127,54,148,81,43,31,1391,16,0,38,33,75,8,12,0,542,102,168,81,193,117,6,0
ACSSF,2011e5,wv,000,0043,0005427,155,54,017,15500US5486116017,"Doddridge County (part), West Union town, West Virginia",668,280,0,0,3,16,4,36,13,2,126,22,15,10,21,5,7,0,388,20,0,0,22,2,16,2,10,198,17,47,13,32,9,0,0
ACSSF,2011e5,wv,000,0043,0005428,155,54,051,15500US5486452051,"Marshall County (part), Wheeling city, West Virginia",233,126,0,0,0,0,0,0,0,0,35,15,0,66,10,0,0,0,107,0,0,0,0,0,0,0,8,90,0,0,0,9,0,0,0
ACSSF,2011e5,wv,000,0043,0005429,155,54,069,15500US5486452069,"Ohio County (part), Wheeling city, West Virginia",20222,9224,106,6,26,191,105,175,170,170,3083,552,1517,636,1446,625,209,207,10998,50,6,50,239,272,196,179,161,4103,737,1576,680,1599,898,167,85
ACSSF,2011e5,wv,000,0043,0005430,155,54,049,15500US5486620049,"Marion County (part), White Hall town, West Virginia",393,195,0,0,0,0,3,3,0,5,42,10,23,20,51,36,2,0,198,0,0,0,6,0,3,0,4,52,3,51,18,32,25,4,0
ACSSF,2011e5,wv,000,0043,0005431,155,54,025,15500US5486812025,"Greenbrier County (part), White Sulphur Springs city, West Virginia",1841,893,10,0,29,26,15,27,50,21,449,55,87,59,40,5,8,12,948,14,0,10,55,33,32,11,47,302,90,168,58,93,35,0,0
ACSSF,2011e5,wv,000,0043,0005432,155,54,005,15500US5486836005,"Boone County (part), Whitesville town, West Virginia",451,209,0,0,10,17,10,6,11,0,115,0,32,4,4,0,0,0,242,0,0,0,28,22,6,22,0,91,13,21,5,14,20,0,0
ACSSF,2011e5,wv,000,0043,0005433,155,54,083,15500US5486932083,"Randolph County (part), Whitmer CDP, West Virginia",50,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005434,155,54,057,15500US5487316057,"Mineral County (part), Wiley Ford CDP, West Virginia",803,463,0,0,0,29,53,31,0,0,234,0,94,17,0,5,0,0,340,0,0,0,10,25,44,15,0,126,0,41,59,20,0,0,0
ACSSF,2011e5,wv,000,0043,0005435,155,54,059,15500US5487508059,"Mingo County (part), Williamson city, West Virginia",2353,1065,0,0,3,11,5,97,21,14,504,71,106,61,60,85,27,0,1288,14,21,29,74,10,72,43,25,455,56,185,55,64,128,28,29
ACSSF,2011e5,wv,000,0043,0005436,155,54,107,15500US5487556107,"Wood County (part), Williamstown city, West Virginia",1960,932,6,0,0,10,23,18,0,9,258,70,167,85,121,115,31,19,1028,0,0,42,4,0,25,13,10,158,91,204,202,182,82,10,5
ACSSF,2011e5,wv,000,0043,0005437,155,54,009,15500US5487892009,"Brooke County (part), Windsor Heights village, West Virginia",378,200,0,0,0,2,4,5,0,0,71,26,69,6,13,4,0,0,178,0,0,0,5,0,0,2,0,79,8,36,33,15,0,0,0
ACSSF,2011e5,wv,000,0043,0005438,155,54,079,15500US5487988079,"Putnam County (part), Winfield town, West Virginia",1742,830,0,0,0,11,0,19,0,10,230,92,139,108,197,19,5,0,912,0,0,0,6,4,27,10,0,304,90,106,131,130,95,5,4
ACSSF,2011e5,wv,000,0043,0005439,155,54,033,15500US5488276033,"Harrison County (part), Wolf Summit CDP, West Virginia",157,95,0,0,0,0,6,11,0,0,42,0,36,0,0,0,0,0,62,0,0,0,0,0,0,0,0,26,0,22,0,0,14,0,0
ACSSF,2011e5,wv,000,0043,0005440,155,54,083,15500US5488324083,"Randolph County (part), Womelsdorf (Coalton) town, West Virginia",298,151,0,0,7,4,14,9,7,0,90,0,2,0,11,7,0,0,147,0,0,0,9,3,0,0,0,63,27,2,22,18,3,0,0
ACSSF,2011e5,wv,000,0043,0005441,155,54,049,15500US5488708049,"Marion County (part), Worthington town, West Virginia",186,90,0,0,0,0,0,0,6,0,56,0,28,0,0,0,0,0,96,0,0,0,0,0,0,0,0,64,3,16,5,0,4,0,4
ACSSF,2011e5,wv,000,0043,0005442,160,54,   ,16000US5400196,"Accoville CDP, West Virginia",254,159,0,0,0,42,0,0,0,0,64,0,38,0,15,0,0,0,95,0,0,0,2,0,0,0,0,61,14,18,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005443,160,54,   ,16000US5400364,"Addison (Webster Springs) town, West Virginia",776,361,0,0,9,24,42,14,8,3,159,3,25,6,30,35,3,0,415,0,0,6,55,8,2,23,6,177,15,53,19,23,26,2,0
ACSSF,2011e5,wv,000,0043,0005444,160,54,   ,16000US5400748,"Albright town, West Virginia",176,90,0,0,0,1,2,8,4,0,56,3,10,0,6,0,0,0,86,2,0,0,0,1,1,1,0,32,16,13,18,0,2,0,0
ACSSF,2011e5,wv,000,0043,0005445,160,54,   ,16000US5400772,"Alderson town, West Virginia",929,443,16,0,6,22,7,4,32,14,159,15,54,7,103,4,0,0,486,12,0,0,0,28,21,34,7,187,6,66,47,49,6,0,23
ACSSF,2011e5,wv,000,0043,0005446,160,54,   ,16000US5401396,"Alum Creek CDP, West Virginia",1028,471,0,0,0,22,12,0,11,0,147,63,133,11,60,12,0,0,557,0,0,0,0,0,22,20,0,240,54,85,0,128,8,0,0
ACSSF,2011e5,wv,000,0043,0005447,160,54,   ,16000US5401660,"Amherstdale CDP, West Virginia",157,79,0,0,0,14,0,0,0,0,43,18,0,4,0,0,0,0,78,0,0,0,13,14,0,0,0,31,0,0,0,20,0,0,0
ACSSF,2011e5,wv,000,0043,0005448,160,54,   ,16000US5401780,"Anawalt town, West Virginia",371,90,0,0,0,0,8,6,0,0,47,10,9,3,5,2,0,0,281,0,0,23,87,0,0,8,0,110,19,13,13,0,3,5,0
ACSSF,2011e5,wv,000,0043,0005449,160,54,   ,16000US5401900,"Anmoore town, West Virginia",581,216,2,0,3,0,24,21,14,0,81,0,45,6,0,11,0,9,365,0,4,0,3,21,12,13,0,133,44,90,15,23,7,0,0
ACSSF,2011e5,wv,000,0043,0005450,160,54,   ,16000US5401996,"Ansted town, West Virginia",1124,549,0,0,0,22,34,35,25,16,255,51,58,16,37,0,0,0,575,7,0,0,31,40,10,4,5,284,23,93,2,53,18,0,5
ACSSF,2011e5,wv,000,0043,0005451,160,54,   ,16000US5402188,"Apple Grove CDP, West Virginia",66,50,0,0,0,35,0,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005452,160,54,   ,16000US5403292,"Athens town, West Virginia",359,166,0,0,0,0,0,0,3,0,32,10,38,7,48,11,6,11,193,0,8,0,4,0,0,2,0,25,6,35,2,56,13,36,6
ACSSF,2011e5,wv,000,0043,0005453,160,54,   ,16000US5403364,"Auburn town, West Virginia",74,30,0,0,0,5,0,9,0,0,16,0,0,0,0,0,0,0,44,0,0,0,7,0,4,0,0,22,3,5,3,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005454,160,54,   ,16000US5403460,"Aurora CDP, West Virginia",208,126,0,0,0,0,0,29,0,0,42,14,41,0,0,0,0,0,82,0,0,0,0,16,0,0,0,45,0,0,11,10,0,0,0
ACSSF,2011e5,wv,000,0043,0005455,160,54,   ,16000US5404204,"Bancroft town, West Virginia",720,487,5,0,3,31,0,6,7,0,242,16,72,9,41,55,0,0,233,0,0,0,8,0,0,40,14,102,7,10,17,27,8,0,0
ACSSF,2011e5,wv,000,0043,0005456,160,54,   ,16000US5404276,"Barboursville village, West Virginia",2935,1355,0,10,0,14,24,48,21,40,437,100,192,117,165,131,42,14,1580,49,0,0,0,0,107,90,0,343,84,244,215,332,95,21,0
ACSSF,2011e5,wv,000,0043,0005457,160,54,   ,16000US5404612,"Barrackville town, West Virginia",972,450,0,4,0,6,8,12,16,0,225,38,63,7,34,31,0,6,522,0,0,0,9,25,16,29,0,248,24,69,12,63,27,0,0
ACSSF,2011e5,wv,000,0043,0005458,160,54,   ,16000US5404732,"Bartley CDP, West Virginia",100,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005459,160,54,   ,16000US5404780,"Bartow CDP, West Virginia",81,47,0,0,0,12,0,17,0,0,18,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005460,160,54,   ,16000US5404876,"Bath (Berkeley Springs) town, West Virginia",753,400,0,0,2,3,0,5,37,0,158,17,82,21,55,13,7,0,353,0,0,3,49,15,17,4,0,129,21,16,10,45,44,0,0
ACSSF,2011e5,wv,000,0043,0005461,160,54,   ,16000US5404924,"Bayard town, West Virginia",306,164,0,0,4,8,10,10,18,0,95,2,6,11,0,0,0,0,142,0,0,0,15,18,3,12,0,70,0,0,20,4,0,0,0
ACSSF,2011e5,wv,000,0043,0005462,160,54,   ,16000US5405068,"Beards Fork CDP, West Virginia",95,26,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,69,6,0,7,0,0,0,0,0,29,0,7,20,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005463,160,54,   ,16000US5405260,"Beaver CDP, West Virginia",1073,510,16,0,0,13,22,0,133,0,190,10,39,66,0,21,0,0,563,0,0,0,30,0,219,19,0,75,61,86,20,32,21,0,0
ACSSF,2011e5,wv,000,0043,0005464,160,54,   ,16000US5405332,"Beckley city, West Virginia",11707,5143,49,3,13,114,29,224,69,123,1683,284,900,288,750,361,176,77,6564,128,39,77,206,87,304,263,35,2249,465,962,378,763,489,28,91
ACSSF,2011e5,wv,000,0043,0005465,160,54,   ,16000US5405452,"Beech Bottom village, West Virginia",522,268,0,0,1,4,0,5,3,0,179,17,33,15,11,0,0,0,254,6,0,11,13,10,4,0,11,133,17,15,15,16,3,0,0
ACSSF,2011e5,wv,000,0043,0005466,160,54,   ,16000US5405788,"Belington town, West Virginia",1375,598,11,0,5,62,35,27,18,3,291,22,20,53,28,23,0,0,777,2,0,0,45,16,30,35,20,379,52,78,30,70,6,0,14
ACSSF,2011e5,wv,000,0043,0005467,160,54,   ,16000US5405836,"Belle town, West Virginia",976,395,0,0,4,10,0,3,7,6,155,13,110,18,59,8,2,0,581,3,0,17,10,40,4,18,7,222,46,71,30,81,27,0,5
ACSSF,2011e5,wv,000,0043,0005468,160,54,   ,16000US5406004,"Belmont city, West Virginia",777,336,0,0,0,13,0,0,10,0,213,16,46,8,15,15,0,0,441,0,0,0,14,10,51,13,13,158,32,101,9,28,12,0,0
ACSSF,2011e5,wv,000,0043,0005469,160,54,   ,16000US5406052,"Belva CDP, West Virginia",21,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005470,160,54,   ,16000US5406340,"Benwood city, West Virginia",982,440,0,0,0,14,18,16,3,0,222,43,80,14,23,7,0,0,542,7,0,3,10,13,26,31,0,269,28,68,51,32,4,0,0
ACSSF,2011e5,wv,000,0043,0005471,160,54,   ,16000US5406436,"Bergoo CDP, West Virginia",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005472,160,54,   ,16000US5406748,"Berwind CDP, West Virginia",107,60,0,0,0,0,0,0,18,0,42,0,0,0,0,0,0,0,47,0,0,0,0,9,0,0,0,38,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005473,160,54,   ,16000US5406844,"Bethany town, West Virginia",344,179,0,0,0,17,0,0,5,0,46,3,24,3,22,31,5,23,165,11,0,0,8,3,0,0,0,23,9,15,3,51,36,0,6
ACSSF,2011e5,wv,000,0043,0005474,160,54,   ,16000US5406940,"Bethlehem village, West Virginia",1906,920,0,0,10,0,0,4,0,9,299,77,129,65,239,57,20,11,986,0,0,0,18,0,4,0,0,329,84,149,120,149,114,19,0
ACSSF,2011e5,wv,000,0043,0005475,160,54,   ,16000US5406988,"Beverly town, West Virginia",529,225,0,4,0,25,9,1,3,0,90,6,22,33,15,0,17,0,304,0,0,4,14,18,19,9,4,94,29,9,17,48,37,2,0
ACSSF,2011e5,wv,000,0043,0005476,160,54,   ,16000US5407204,"Big Chimney CDP, West Virginia",387,196,0,0,24,13,0,0,0,26,54,17,12,13,14,12,11,0,191,0,0,0,14,0,0,13,0,91,0,13,0,26,34,0,0
ACSSF,2011e5,wv,000,0043,0005477,160,54,   ,16000US5407228,"Big Creek CDP, West Virginia",92,53,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,20,0,0,19,0,0,0
ACSSF,2011e5,wv,000,0043,0005478,160,54,   ,16000US5407516,"Big Sandy CDP, West Virginia",94,47,0,0,0,19,0,0,0,0,16,12,0,0,0,0,0,0,47,0,0,0,0,0,18,0,0,16,0,0,13,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005479,160,54,   ,16000US5407756,"Birch River CDP, West Virginia",140,73,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,16,0,33,0,18,0,0,0
ACSSF,2011e5,wv,000,0043,0005480,160,54,   ,16000US5408092,"Blacksville town, West Virginia",84,44,0,0,0,0,3,0,0,0,22,0,2,6,9,2,0,0,40,0,0,0,0,0,0,2,3,22,1,0,7,5,0,0,0
ACSSF,2011e5,wv,000,0043,0005481,160,54,   ,16000US5408308,"Blennerhassett CDP, West Virginia",2421,1211,13,0,0,48,6,21,17,13,429,122,215,50,192,33,41,11,1210,0,0,0,9,74,16,17,43,417,76,208,175,130,37,0,8
ACSSF,2011e5,wv,000,0043,0005482,160,54,   ,16000US5408524,"Bluefield city, West Virginia",7493,3408,24,1,16,105,47,86,84,0,1204,150,709,93,589,192,100,8,4085,31,0,21,96,52,40,93,61,1450,331,722,309,463,348,36,32
ACSSF,2011e5,wv,000,0043,0005483,160,54,   ,16000US5408764,"Bluewell CDP, West Virginia",1638,809,16,0,0,32,0,17,34,12,435,38,139,12,49,0,25,0,829,0,0,19,0,0,43,51,0,464,56,89,39,68,0,0,0
ACSSF,2011e5,wv,000,0043,0005484,160,54,   ,16000US5408836,"Boaz CDP, West Virginia",1194,607,9,0,0,8,18,0,18,0,131,96,126,51,107,20,23,0,587,0,0,0,4,6,0,0,17,184,86,62,86,91,51,0,0
ACSSF,2011e5,wv,000,0043,0005485,160,54,   ,16000US5408932,"Bolivar town, West Virginia",707,339,0,0,0,16,0,13,27,3,89,10,44,20,81,36,0,0,368,3,0,0,22,2,14,6,0,126,27,34,28,87,9,9,1
ACSSF,2011e5,wv,000,0043,0005486,160,54,   ,16000US5408956,"Bolt CDP, West Virginia",338,166,0,0,0,0,0,19,0,0,116,14,17,0,0,0,0,0,172,0,0,0,0,0,0,19,0,43,11,28,11,40,20,0,0
ACSSF,2011e5,wv,000,0043,0005487,160,54,   ,16000US5409100,"Boomer CDP, West Virginia",686,329,0,0,0,0,0,0,0,0,110,29,80,24,86,0,0,0,357,0,0,0,9,0,0,43,16,178,0,89,10,0,12,0,0
ACSSF,2011e5,wv,000,0043,0005488,160,54,   ,16000US5409364,"Bowden CDP, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005489,160,54,   ,16000US5409676,"Bradley CDP, West Virginia",1147,520,0,0,0,31,27,35,0,0,276,34,26,54,8,15,0,14,627,8,0,0,32,0,0,0,0,215,84,78,42,131,37,0,0
ACSSF,2011e5,wv,000,0043,0005490,160,54,   ,16000US5409700,"Bradshaw town, West Virginia",303,182,0,3,0,72,3,24,10,18,26,2,17,2,3,0,2,0,121,3,0,3,3,0,0,9,0,85,0,11,4,3,0,0,0
ACSSF,2011e5,wv,000,0043,0005491,160,54,   ,16000US5409796,"Bramwell town, West Virginia",391,161,0,0,13,32,7,0,0,0,71,0,23,6,2,7,0,0,230,0,0,0,11,2,18,7,0,85,6,41,20,30,10,0,0
ACSSF,2011e5,wv,000,0043,0005492,160,54,   ,16000US5409844,"Brandonville town, West Virginia",146,62,0,0,0,2,0,0,0,0,29,0,20,0,0,0,11,0,84,0,0,0,2,0,0,0,0,48,0,3,8,4,19,0,0
ACSSF,2011e5,wv,000,0043,0005493,160,54,   ,16000US5409868,"Brandywine CDP, West Virginia",163,63,0,0,9,0,9,0,0,0,45,0,0,0,0,0,0,0,100,0,20,0,0,7,13,0,0,55,5,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005494,160,54,   ,16000US5409964,"Brenton CDP, West Virginia",144,79,0,0,0,0,0,0,13,0,65,0,0,0,0,0,1,0,65,0,0,0,0,0,0,0,0,37,0,28,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005495,160,54,   ,16000US5410180,"Bridgeport city, West Virginia",5895,2819,0,0,0,39,18,0,63,70,641,203,365,149,813,238,180,40,3076,1,0,0,47,26,35,22,0,839,245,453,350,686,270,55,47
ACSSF,2011e5,wv,000,0043,0005496,160,54,   ,16000US5410420,"Brookhaven CDP, West Virginia",3275,1554,22,0,0,22,49,35,60,35,627,86,110,114,169,179,14,32,1721,22,0,0,19,91,35,43,86,589,47,216,116,175,195,32,55
ACSSF,2011e5,wv,000,0043,0005497,160,54,   ,16000US5410852,"Bruceton Mills town, West Virginia",67,28,0,0,0,4,2,0,0,0,15,0,7,0,0,0,0,0,39,0,0,0,3,0,2,0,0,14,0,4,8,3,5,0,0
ACSSF,2011e5,wv,000,0043,0005498,160,54,   ,16000US5410876,"Bruno CDP, West Virginia",257,136,0,0,19,15,0,13,0,0,48,23,18,0,0,0,0,0,121,0,0,0,0,0,0,0,0,64,21,17,19,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005499,160,54,   ,16000US5410948,"Brush Fork CDP, West Virginia",745,313,0,0,0,0,28,14,0,0,122,11,104,0,34,0,0,0,432,0,0,19,0,14,0,13,0,215,21,65,13,46,13,0,13
ACSSF,2011e5,wv,000,0043,0005500,160,54,   ,16000US5411188,"Buckhannon city, West Virginia",2925,1470,170,18,5,43,65,25,14,8,482,65,156,47,189,71,64,48,1455,8,17,10,34,35,84,36,9,651,24,116,79,153,153,25,21
ACSSF,2011e5,wv,000,0043,0005501,160,54,   ,16000US5411212,"Bud CDP, West Virginia",124,72,11,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,52,0,0,13,20,0,0,0,0,19,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0005502,160,54,   ,16000US5411284,"Buffalo town, West Virginia",914,475,9,1,5,20,22,25,21,0,232,25,32,25,25,33,0,0,439,4,9,7,12,1,7,33,3,227,9,56,20,21,30,0,0
ACSSF,2011e5,wv,000,0043,0005503,160,54,   ,16000US5411620,"Burlington CDP, West Virginia",70,22,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,48,0,0,0,0,0,15,13,0,0,0,0,0,7,13,0,0
ACSSF,2011e5,wv,000,0043,0005504,160,54,   ,16000US5411716,"Burnsville town, West Virginia",385,197,0,7,0,44,2,9,0,0,87,0,36,5,2,5,0,0,188,0,0,0,13,21,9,4,0,92,6,21,0,12,10,0,0
ACSSF,2011e5,wv,000,0043,0005505,160,54,   ,16000US5412124,"Cairo town, West Virginia",297,147,0,8,5,13,9,27,8,3,50,4,10,0,5,5,0,0,150,0,0,0,5,0,11,2,5,89,5,23,7,0,3,0,0
ACSSF,2011e5,wv,000,0043,0005506,160,54,   ,16000US5412436,"Camden-on-Gauley town, West Virginia",92,41,0,3,0,4,0,0,0,0,25,3,0,1,3,2,0,0,51,0,0,4,1,3,2,4,4,20,1,5,0,0,7,0,0
ACSSF,2011e5,wv,000,0043,0005507,160,54,   ,16000US5412484,"Cameron city, West Virginia",688,305,15,0,0,10,14,0,2,4,191,4,50,2,10,3,0,0,383,2,0,11,15,22,24,6,7,206,48,13,12,8,9,0,0
