FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2012e5,wv,000,0043,0005472,160,54,   ,16000US5406988,"Beverly town, West Virginia",524,212,0,5,0,27,10,1,3,0,83,3,8,37,16,0,19,0,312,0,0,5,24,14,14,7,4,102,19,6,20,54,43,0,0
ACSSF,2012e5,wv,000,0043,0005473,160,54,   ,16000US5407204,"Big Chimney CDP, West Virginia",334,168,0,0,14,15,0,0,0,31,59,19,11,0,0,10,9,0,166,0,0,0,0,0,0,0,0,116,0,15,0,11,24,0,0
ACSSF,2012e5,wv,000,0043,0005474,160,54,   ,16000US5407228,"Big Creek CDP, West Virginia",110,60,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,50,0,0,0,0,0,0,0,0,0,30,0,7,13,0,0,0
ACSSF,2012e5,wv,000,0043,0005475,160,54,   ,16000US5407516,"Big Sandy CDP, West Virginia",70,35,0,0,0,12,0,0,0,0,0,13,10,0,0,0,0,0,35,0,0,0,0,0,13,0,0,22,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005476,160,54,   ,16000US5407756,"Birch River CDP, West Virginia",87,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,9,0,16,0,18,0,0,0
ACSSF,2012e5,wv,000,0043,0005477,160,54,   ,16000US5408092,"Blacksville town, West Virginia",77,39,0,2,0,0,3,0,0,0,22,0,2,5,3,2,0,0,38,0,0,0,0,0,0,2,3,10,2,0,10,9,2,0,0
ACSSF,2012e5,wv,000,0043,0005478,160,54,   ,16000US5408308,"Blennerhassett CDP, West Virginia",2298,1144,12,0,0,42,8,21,9,8,422,95,237,27,175,41,37,10,1154,0,0,0,10,63,16,9,46,447,85,219,145,84,21,0,9
ACSSF,2012e5,wv,000,0043,0005479,160,54,   ,16000US5408524,"Bluefield city, West Virginia",7596,3427,18,1,13,109,58,105,95,11,1150,152,712,130,532,195,129,17,4169,47,0,27,67,58,42,90,107,1404,245,748,377,522,403,13,19
ACSSF,2012e5,wv,000,0043,0005480,160,54,   ,16000US5408764,"Bluewell CDP, West Virginia",1512,746,10,0,0,26,50,19,28,12,371,38,111,5,57,0,19,0,766,0,0,39,13,0,71,54,0,355,53,82,38,61,0,0,0
ACSSF,2012e5,wv,000,0043,0005481,160,54,   ,16000US5408836,"Boaz CDP, West Virginia",1181,604,10,0,0,0,19,0,20,6,127,81,136,74,97,11,16,7,577,0,0,0,4,7,0,0,5,173,107,66,90,80,44,1,0
ACSSF,2012e5,wv,000,0043,0005482,160,54,   ,16000US5408932,"Bolivar town, West Virginia",746,362,0,0,0,11,4,12,22,2,107,14,51,18,72,41,0,8,384,5,0,0,21,2,13,7,0,144,26,26,21,86,23,6,4
ACSSF,2012e5,wv,000,0043,0005483,160,54,   ,16000US5408956,"Bolt CDP, West Virginia",319,158,0,0,0,0,0,0,0,0,126,12,20,0,0,0,0,0,161,0,0,0,0,0,0,0,0,36,11,32,27,37,18,0,0
ACSSF,2012e5,wv,000,0043,0005484,160,54,   ,16000US5409100,"Boomer CDP, West Virginia",701,298,0,0,0,0,0,0,0,0,91,13,64,34,82,0,14,0,403,0,0,0,9,0,0,49,29,213,0,95,0,0,8,0,0
ACSSF,2012e5,wv,000,0043,0005485,160,54,   ,16000US5409364,"Bowden CDP, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005486,160,54,   ,16000US5409676,"Bradley CDP, West Virginia",1020,417,0,0,0,14,0,18,0,15,220,20,28,52,17,16,0,17,603,8,0,0,35,0,0,0,0,208,59,94,37,130,32,0,0
ACSSF,2012e5,wv,000,0043,0005487,160,54,   ,16000US5409700,"Bradshaw town, West Virginia",293,163,0,0,2,55,0,22,8,18,32,1,15,2,6,0,2,0,130,0,2,5,5,0,0,5,0,92,0,15,3,3,0,0,0
ACSSF,2012e5,wv,000,0043,0005488,160,54,   ,16000US5409796,"Bramwell town, West Virginia",368,164,0,0,13,37,7,5,0,2,55,2,28,4,6,5,0,0,204,0,0,0,12,0,20,2,0,79,4,31,14,33,8,1,0
ACSSF,2012e5,wv,000,0043,0005489,160,54,   ,16000US5409844,"Brandonville town, West Virginia",131,59,0,0,0,3,0,0,0,0,21,0,22,9,0,0,0,4,72,0,0,0,1,0,0,0,0,46,0,4,10,11,0,0,0
ACSSF,2012e5,wv,000,0043,0005490,160,54,   ,16000US5409868,"Brandywine CDP, West Virginia",159,64,0,0,10,0,8,0,12,0,34,0,0,0,0,0,0,0,95,0,16,0,0,8,8,0,0,53,10,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005491,160,54,   ,16000US5409964,"Brenton CDP, West Virginia",133,53,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,51,0,29,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005492,160,54,   ,16000US5410180,"Bridgeport city, West Virginia",5907,2851,0,0,0,39,15,0,65,73,590,243,488,117,823,187,174,37,3056,2,0,0,29,10,45,39,0,847,233,480,282,757,240,65,27
ACSSF,2012e5,wv,000,0043,0005493,160,54,   ,16000US5410420,"Brookhaven CDP, West Virginia",3424,1608,19,0,0,31,65,23,52,52,618,80,113,142,197,147,13,56,1816,29,0,0,65,98,16,63,68,692,69,250,68,141,178,22,57
ACSSF,2012e5,wv,000,0043,0005494,160,54,   ,16000US5410852,"Bruceton Mills town, West Virginia",56,24,0,0,0,3,0,0,0,0,15,0,6,0,0,0,0,0,32,0,0,0,0,0,2,0,0,15,0,3,8,0,4,0,0
ACSSF,2012e5,wv,000,0043,0005495,160,54,   ,16000US5410876,"Bruno CDP, West Virginia",319,156,0,0,19,15,0,15,0,0,71,19,17,0,0,0,0,0,163,0,0,0,0,0,0,0,0,59,65,17,22,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005496,160,54,   ,16000US5410948,"Brush Fork CDP, West Virginia",792,339,11,0,0,0,35,35,0,0,121,0,111,0,26,0,0,0,453,0,0,21,0,15,0,8,0,212,28,58,20,69,22,0,0
ACSSF,2012e5,wv,000,0043,0005497,160,54,   ,16000US5411188,"Buckhannon city, West Virginia",3108,1554,128,16,4,46,71,27,10,6,533,53,233,42,215,70,60,40,1554,8,0,15,53,61,75,44,18,681,57,112,73,161,146,32,18
ACSSF,2012e5,wv,000,0043,0005498,160,54,   ,16000US5411212,"Bud CDP, West Virginia",180,129,19,0,0,0,0,0,0,0,34,0,76,0,0,0,0,0,51,0,0,18,0,0,0,0,0,19,0,0,14,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005499,160,54,   ,16000US5411284,"Buffalo town, West Virginia",888,451,4,1,6,6,18,25,20,0,208,25,57,23,24,34,0,0,437,0,9,11,13,9,0,15,3,220,7,77,26,18,29,0,0
ACSSF,2012e5,wv,000,0043,0005500,160,54,   ,16000US5411620,"Burlington CDP, West Virginia",62,17,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,45,0,0,0,0,0,10,14,0,0,0,0,0,7,14,0,0
ACSSF,2012e5,wv,000,0043,0005501,160,54,   ,16000US5411716,"Burnsville town, West Virginia",351,164,0,10,0,6,2,8,2,0,98,1,27,5,3,2,0,0,187,0,0,0,12,19,10,5,0,67,11,40,0,12,11,0,0
ACSSF,2012e5,wv,000,0043,0005502,160,54,   ,16000US5412124,"Cairo town, West Virginia",262,131,0,8,4,13,8,16,7,0,55,0,9,0,5,6,0,0,131,0,0,0,6,0,12,2,4,62,6,23,13,0,3,0,0
ACSSF,2012e5,wv,000,0043,0005503,160,54,   ,16000US5412436,"Camden-on-Gauley town, West Virginia",91,45,0,1,0,5,0,0,0,0,26,6,0,0,3,4,0,0,46,0,0,4,2,0,2,5,0,14,1,1,2,8,7,0,0
ACSSF,2012e5,wv,000,0043,0005504,160,54,   ,16000US5412484,"Cameron city, West Virginia",673,317,10,0,0,9,9,0,12,3,188,4,39,18,22,3,0,0,356,2,3,11,18,19,8,9,10,173,45,14,23,9,12,0,0
ACSSF,2012e5,wv,000,0043,0005505,160,54,   ,16000US5413108,"Capon Bridge town, West Virginia",277,131,0,0,0,0,2,12,6,0,91,0,10,3,1,4,0,2,146,0,0,0,18,0,12,0,2,88,2,5,14,5,0,0,0
ACSSF,2012e5,wv,000,0043,0005506,160,54,   ,16000US5413468,"Carolina CDP, West Virginia",374,189,0,0,0,27,10,0,0,0,76,0,66,0,10,0,0,0,185,0,0,0,0,0,17,0,0,104,0,42,0,22,0,0,0
ACSSF,2012e5,wv,000,0043,0005507,160,54,   ,16000US5413525,"Carpendale town, West Virginia",777,408,0,0,7,3,11,3,29,5,201,37,40,8,54,10,0,0,369,0,0,0,8,7,5,21,10,197,34,48,19,5,15,0,0
ACSSF,2012e5,wv,000,0043,0005508,160,54,   ,16000US5413684,"Cass CDP, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005509,160,54,   ,16000US5413756,"Cassville CDP, West Virginia",414,209,0,0,0,0,0,9,0,10,115,12,31,13,19,0,0,0,205,0,0,0,0,11,9,0,7,101,7,33,0,37,0,0,0
ACSSF,2012e5,wv,000,0043,0005510,160,54,   ,16000US5413924,"Cedar Grove town, West Virginia",616,273,0,0,3,19,24,25,9,6,147,0,26,5,9,0,0,0,343,0,0,9,20,29,14,7,0,212,19,23,2,5,3,0,0
ACSSF,2012e5,wv,000,0043,0005511,160,54,   ,16000US5414212,"Century CDP, West Virginia",97,38,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,59,0,0,6,0,9,0,0,0,37,7,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005512,160,54,   ,16000US5414308,"Ceredo city, West Virginia",1200,583,0,0,0,71,13,14,10,3,260,27,114,28,43,0,0,0,617,0,0,11,67,12,72,59,22,192,26,83,21,46,6,0,0
ACSSF,2012e5,wv,000,0043,0005513,160,54,   ,16000US5414524,"Chapmanville town, West Virginia",1055,483,5,10,9,9,25,11,13,3,243,15,73,28,34,5,0,0,572,10,11,0,11,9,34,16,0,220,13,142,38,37,31,0,0
ACSSF,2012e5,wv,000,0043,0005514,160,54,   ,16000US5414600,"Charleston city, West Virginia",36932,17332,134,26,100,284,323,330,419,166,4808,799,2143,678,3566,1355,1859,342,19600,99,48,77,299,242,430,540,156,5503,1207,2740,1283,3702,2044,888,342
ACSSF,2012e5,wv,000,0043,0005515,160,54,   ,16000US5414610,"Charles Town city, West Virginia",3666,1694,0,11,127,92,14,31,20,0,358,73,289,176,372,68,42,21,1972,22,0,3,83,41,0,21,17,683,158,266,137,319,180,42,0
ACSSF,2012e5,wv,000,0043,0005516,160,54,   ,16000US5414630,"Charlton Heights CDP, West Virginia",298,111,0,0,0,0,0,0,23,0,17,28,35,0,8,0,0,0,187,0,0,0,0,0,12,15,0,94,0,29,37,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005517,160,54,   ,16000US5414692,"Chattaroy CDP, West Virginia",507,230,0,0,0,11,45,18,0,0,123,0,14,10,9,0,0,0,277,0,0,12,29,0,0,0,0,108,0,51,13,25,39,0,0
ACSSF,2012e5,wv,000,0043,0005518,160,54,   ,16000US5414716,"Chauncey CDP, West Virginia",220,99,0,0,0,0,0,21,0,0,59,0,0,0,19,0,0,0,121,0,0,0,20,15,0,0,0,20,0,22,24,20,0,0,0
ACSSF,2012e5,wv,000,0043,0005519,160,54,   ,16000US5414775,"Cheat Lake CDP, West Virginia",5153,2502,25,0,0,0,0,47,25,0,675,48,300,112,448,270,317,235,2651,16,0,9,26,12,17,41,23,634,204,282,165,545,403,158,116
ACSSF,2012e5,wv,000,0043,0005520,160,54,   ,16000US5414812,"Chelyan CDP, West Virginia",576,347,43,0,0,0,0,75,0,0,127,0,18,14,34,36,0,0,229,0,0,0,0,0,0,0,0,187,13,13,16,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005521,160,54,   ,16000US5415028,"Chesapeake town, West Virginia",1231,567,0,4,2,28,14,17,6,6,291,42,54,46,44,3,10,0,664,14,0,6,12,24,22,16,17,347,67,69,36,22,12,0,0
ACSSF,2012e5,wv,000,0043,0005522,160,54,   ,16000US5415076,"Chester city, West Virginia",1951,925,15,0,0,5,15,8,25,21,440,109,98,60,105,18,6,0,1026,0,0,0,43,12,14,22,57,289,84,237,100,96,72,0,0
ACSSF,2012e5,wv,000,0043,0005523,160,54,   ,16000US5415628,"Clarksburg city, West Virginia",11157,5084,85,0,22,67,121,114,153,187,1808,342,799,220,775,273,89,29,6073,84,8,22,165,168,302,189,114,2205,530,997,417,604,217,20,31
ACSSF,2012e5,wv,000,0043,0005524,160,54,   ,16000US5415676,"Clay town, West Virginia",326,152,0,0,4,27,0,0,12,0,54,0,26,8,2,19,0,0,174,0,0,0,5,4,0,0,0,61,14,56,9,3,22,0,0
ACSSF,2012e5,wv,000,0043,0005525,160,54,   ,16000US5415916,"Clearview village, West Virginia",430,222,0,0,0,0,0,3,2,0,92,19,38,14,13,31,6,4,208,0,0,0,2,0,0,2,0,68,30,30,30,28,18,0,0
ACSSF,2012e5,wv,000,0043,0005526,160,54,   ,16000US5416012,"Clendenin town, West Virginia",916,411,0,2,12,18,24,8,36,5,163,4,58,26,36,16,3,0,505,0,8,6,10,35,16,21,3,223,5,62,38,59,19,0,0
ACSSF,2012e5,wv,000,0043,0005527,160,54,   ,16000US5416516,"Coal City CDP, West Virginia",1219,627,8,0,0,100,15,38,0,44,354,7,0,41,20,0,0,0,592,0,16,19,0,0,0,0,0,378,0,56,50,22,51,0,0
ACSSF,2012e5,wv,000,0043,0005528,160,54,   ,16000US5416612,"Coal Fork CDP, West Virginia",973,431,0,9,0,10,12,4,32,0,219,38,35,15,57,0,0,0,542,0,0,0,12,33,17,4,0,291,39,48,91,7,0,0,0
ACSSF,2012e5,wv,000,0043,0005529,160,54,   ,16000US5417380,"Comfort CDP, West Virginia",234,121,0,0,0,17,0,0,14,0,41,30,0,0,4,0,15,0,113,0,0,0,0,0,0,0,0,60,7,0,46,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005530,160,54,   ,16000US5417836,"Corinne CDP, West Virginia",115,56,0,0,0,0,18,0,0,0,19,0,0,0,0,0,19,0,59,0,0,0,0,0,0,0,0,20,18,21,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005531,160,54,   ,16000US5418388,"Covel CDP, West Virginia",136,69,0,0,0,0,0,0,0,0,50,0,19,0,0,0,0,0,67,0,0,0,0,0,0,0,0,48,0,0,0,0,19,0,0
ACSSF,2012e5,wv,000,0043,0005532,160,54,   ,16000US5418412,"Cowen town, West Virginia",302,154,2,0,3,4,5,4,7,3,71,38,14,0,3,0,0,0,148,5,0,5,2,13,10,16,0,53,8,20,1,2,13,0,0
ACSSF,2012e5,wv,000,0043,0005533,160,54,   ,16000US5418508,"Crab Orchard CDP, West Virginia",2214,1074,0,0,0,77,0,0,11,0,461,26,222,74,104,99,0,0,1140,19,19,34,41,15,12,36,0,393,26,203,69,200,60,13,0
ACSSF,2012e5,wv,000,0043,0005534,160,54,   ,16000US5418604,"Craigsville CDP, West Virginia",1451,588,8,0,29,38,16,13,16,0,370,18,49,13,2,16,0,0,863,16,0,74,78,17,10,16,13,348,41,83,100,36,31,0,0
ACSSF,2012e5,wv,000,0043,0005535,160,54,   ,16000US5419108,"Cross Lanes CDP, West Virginia",6407,2981,12,0,0,63,0,43,43,49,1059,114,441,89,668,293,75,32,3426,12,0,20,121,48,18,0,0,1413,109,280,343,695,298,44,25
ACSSF,2012e5,wv,000,0043,0005536,160,54,   ,16000US5419300,"Crum CDP, West Virginia",56,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,46,0,0,0,13,0,0,0,0,25,0,8,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005537,160,54,   ,16000US5419324,"Crumpler CDP, West Virginia",158,84,0,0,5,13,0,10,0,0,38,0,0,0,18,0,0,0,74,0,0,0,0,0,5,0,0,63,0,0,0,0,6,0,0
ACSSF,2012e5,wv,000,0043,0005538,160,54,   ,16000US5419492,"Cucumber CDP, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005539,160,54,   ,16000US5419516,"Culloden CDP, West Virginia",1984,989,1,0,0,15,19,53,18,12,452,14,86,78,157,52,32,0,995,9,0,18,13,26,26,37,25,283,30,216,45,195,72,0,0
ACSSF,2012e5,wv,000,0043,0005540,160,54,   ,16000US5419948,"Dailey CDP, West Virginia",51,30,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005541,160,54,   ,16000US5420164,"Daniels CDP, West Virginia",1219,538,0,0,0,14,45,0,64,0,213,84,15,12,59,32,0,0,681,14,0,0,26,14,0,97,0,315,48,53,66,35,13,0,0
ACSSF,2012e5,wv,000,0043,0005542,160,54,   ,16000US5420212,"Danville town, West Virginia",681,250,0,10,0,21,3,10,11,0,105,5,41,16,18,10,0,0,431,0,0,12,40,36,17,15,0,207,18,44,14,28,0,0,0
ACSSF,2012e5,wv,000,0043,0005543,160,54,   ,16000US5420428,"Davis town, West Virginia",473,228,0,0,13,7,0,25,2,2,113,12,11,8,26,9,0,0,245,0,0,0,0,5,8,18,0,117,8,6,31,7,29,16,0
ACSSF,2012e5,wv,000,0043,0005544,160,54,   ,16000US5420500,"Davy town, West Virginia",224,112,0,4,4,11,6,10,11,3,50,7,3,3,0,0,0,0,112,2,4,10,16,11,5,0,3,32,0,13,1,12,3,0,0
ACSSF,2012e5,wv,000,0043,0005545,160,54,   ,16000US5420764,"Deep Water CDP, West Virginia",108,32,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,76,0,0,0,0,0,23,0,0,53,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005546,160,54,   ,16000US5420980,"Delbarton town, West Virginia",736,341,11,0,4,31,4,14,33,4,166,5,44,17,8,0,0,0,395,10,0,8,15,11,25,17,3,194,3,52,51,2,4,0,0
ACSSF,2012e5,wv,000,0043,0005547,160,54,   ,16000US5421316,"Despard CDP, West Virginia",631,264,0,0,0,31,10,0,0,0,196,0,0,0,18,9,0,0,367,0,0,0,7,0,0,27,21,174,33,105,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005548,160,54,   ,16000US5421628,"Dixie CDP, West Virginia",168,85,0,0,0,14,0,0,0,0,44,0,8,0,7,12,0,0,83,0,0,0,0,0,0,0,0,32,0,9,24,11,7,0,0
ACSSF,2012e5,wv,000,0043,0005549,160,54,   ,16000US5422564,"Dunbar city, West Virginia",5729,2372,35,20,0,8,0,47,95,12,971,247,399,83,257,119,54,25,3357,0,0,38,61,33,97,41,53,1319,266,473,396,344,188,48,0
ACSSF,2012e5,wv,000,0043,0005550,160,54,   ,16000US5422852,"Durbin town, West Virginia",216,106,0,2,0,15,8,7,6,0,42,0,7,3,16,0,0,0,110,0,0,2,15,6,3,8,0,46,0,7,0,23,0,0,0
ACSSF,2012e5,wv,000,0043,0005551,160,54,   ,16000US5423092,"East Bank town, West Virginia",868,423,18,0,5,38,25,7,9,3,238,4,30,4,32,10,0,0,445,3,14,0,19,38,7,0,9,246,6,42,11,33,7,0,10
ACSSF,2012e5,wv,000,0043,0005552,160,54,   ,16000US5423140,"East Dailey CDP, West Virginia",252,153,0,0,0,0,0,21,19,0,71,30,0,12,0,0,0,0,99,0,0,0,0,0,0,0,0,64,0,0,35,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005553,160,54,   ,16000US5423644,"Eccles CDP, West Virginia",147,66,0,0,0,0,0,0,36,0,16,0,0,0,14,0,0,0,81,0,0,0,0,35,0,0,0,18,0,28,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005554,160,54,   ,16000US5424292,"Eleanor town, West Virginia",1461,684,0,0,0,15,0,0,7,0,315,15,128,17,112,64,0,11,777,0,4,7,39,7,0,19,0,393,79,93,29,89,18,0,0
ACSSF,2012e5,wv,000,0043,0005555,160,54,   ,16000US5424364,"Elizabeth town, West Virginia",638,301,0,5,0,8,12,14,6,0,145,15,28,33,13,22,0,0,337,0,0,2,6,25,7,13,6,197,3,27,2,30,19,0,0
ACSSF,2012e5,wv,000,0043,0005556,160,54,   ,16000US5424484,"Elk Garden town, West Virginia",170,86,0,0,0,2,0,8,4,2,67,3,0,0,0,0,0,0,84,0,0,0,4,1,6,3,1,57,2,3,5,2,0,0,0
ACSSF,2012e5,wv,000,0043,0005557,160,54,   ,16000US5424580,"Elkins city, West Virginia",4785,2107,16,4,15,41,20,6,124,11,826,124,260,81,275,229,22,53,2678,33,17,0,111,75,32,50,37,1157,90,198,199,429,224,0,26
ACSSF,2012e5,wv,000,0043,0005558,160,54,   ,16000US5424748,"Elkview CDP, West Virginia",916,448,0,0,0,16,0,8,0,0,223,38,93,16,54,0,0,0,468,0,0,0,0,0,20,0,0,255,28,50,0,90,25,0,0
ACSSF,2012e5,wv,000,0043,0005559,160,54,   ,16000US5424844,"Ellenboro town, West Virginia",413,205,2,0,5,3,10,8,8,4,108,6,30,11,10,0,0,0,208,3,0,0,2,12,0,9,0,94,12,40,7,13,16,0,0
ACSSF,2012e5,wv,000,0043,0005560,160,54,   ,16000US5425516,"Enterprise CDP, West Virginia",751,385,16,0,6,0,8,6,0,0,197,50,59,16,9,18,0,0,366,0,0,0,17,10,5,17,0,104,42,45,49,21,56,0,0
ACSSF,2012e5,wv,000,0043,0005561,160,54,   ,16000US5426428,"Fairlea CDP, West Virginia",1341,636,32,0,3,20,0,90,0,0,293,48,76,38,15,15,0,6,705,6,8,4,52,4,79,19,0,315,4,130,0,54,30,0,0
ACSSF,2012e5,wv,000,0043,0005562,160,54,   ,16000US5426452,"Fairmont city, West Virginia",12449,5813,53,0,7,86,183,191,93,62,1929,455,863,210,1072,398,107,104,6636,30,3,25,121,120,204,154,77,2511,414,931,532,1061,382,60,11
ACSSF,2012e5,wv,000,0043,0005563,160,54,   ,16000US5426524,"Fairview town, West Virginia",285,124,0,0,0,21,3,8,6,0,41,1,28,0,15,1,0,0,161,0,0,0,9,0,6,13,4,71,3,36,8,11,0,0,0
ACSSF,2012e5,wv,000,0043,0005564,160,54,   ,16000US5426692,"Falling Spring town, West Virginia",202,119,0,0,0,2,3,0,3,0,81,5,2,3,11,9,0,0,83,0,0,0,4,2,3,4,0,27,7,6,12,9,9,0,0
ACSSF,2012e5,wv,000,0043,0005565,160,54,   ,16000US5426716,"Falling Waters CDP, West Virginia",522,240,7,0,0,0,0,27,13,0,81,0,86,0,26,0,0,0,282,20,0,0,0,0,0,0,13,92,0,0,37,54,66,0,0
ACSSF,2012e5,wv,000,0043,0005566,160,54,   ,16000US5426812,"Falls View CDP, West Virginia",78,54,0,0,0,9,19,0,11,0,0,0,15,0,0,0,0,0,24,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005567,160,54,   ,16000US5426932,"Farmington town, West Virginia",397,217,2,0,5,0,5,16,4,5,124,22,7,4,19,4,0,0,180,0,0,7,0,2,6,1,0,97,14,40,2,9,2,0,0
ACSSF,2012e5,wv,000,0043,0005568,160,54,   ,16000US5427028,"Fayetteville town, West Virginia",2068,990,10,0,7,32,0,0,58,8,321,70,205,115,118,37,9,0,1078,8,0,7,27,6,8,12,13,409,106,240,37,119,82,4,0
ACSSF,2012e5,wv,000,0043,0005569,160,54,   ,16000US5427196,"Fenwick CDP, West Virginia",96,56,0,0,0,0,0,0,10,0,46,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005570,160,54,   ,16000US5427868,"Flatwoods town, West Virginia",309,131,0,0,0,6,0,3,2,0,83,2,18,9,8,0,0,0,178,4,0,0,6,13,4,0,1,76,4,8,20,42,0,0,0
ACSSF,2012e5,wv,000,0043,0005571,160,54,   ,16000US5427940,"Flemington town, West Virginia",231,107,0,0,0,0,5,2,5,0,56,6,5,12,16,0,0,0,124,5,0,0,2,9,6,6,0,59,7,15,3,9,3,0,0
ACSSF,2012e5,wv,000,0043,0005572,160,54,   ,16000US5428204,"Follansbee city, West Virginia",2356,1129,0,0,11,11,16,27,46,0,547,59,125,57,101,111,18,0,1227,27,0,0,76,15,36,88,0,504,60,64,134,131,64,0,28
ACSSF,2012e5,wv,000,0043,0005573,160,54,   ,16000US5428444,"Fort Ashby CDP, West Virginia",1148,530,0,0,0,0,0,0,21,0,295,21,67,38,74,14,0,0,618,0,0,0,0,0,0,18,5,318,27,65,26,97,62,0,0
ACSSF,2012e5,wv,000,0043,0005574,160,54,   ,16000US5428516,"Fort Gay town, West Virginia",733,291,0,0,14,8,7,3,6,14,173,5,19,18,15,9,0,0,442,0,0,29,57,29,5,26,0,156,10,87,20,10,13,0,0
ACSSF,2012e5,wv,000,0043,0005575,160,54,   ,16000US5428948,"Frank CDP, West Virginia",30,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0005576,160,54,   ,16000US5429044,"Franklin town, West Virginia",571,251,0,8,0,22,1,11,17,7,119,3,21,12,27,0,3,0,320,0,5,0,23,9,10,14,2,172,19,22,1,15,21,6,1
ACSSF,2012e5,wv,000,0043,0005577,160,54,   ,16000US5429404,"Friendly town, West Virginia",71,36,0,0,0,5,0,0,0,0,11,0,12,3,5,0,0,0,35,0,0,0,0,0,7,0,0,14,2,0,9,3,0,0,0
ACSSF,2012e5,wv,000,0043,0005578,160,54,   ,16000US5429716,"Gallipolis Ferry CDP, West Virginia",746,380,0,0,0,33,0,15,20,0,187,6,68,19,32,0,0,0,366,10,0,0,9,24,19,0,0,184,35,36,34,15,0,0,0
ACSSF,2012e5,wv,000,0043,0005579,160,54,   ,16000US5429740,"Galloway CDP, West Virginia",119,75,0,0,0,0,0,0,0,0,57,0,0,18,0,0,0,0,44,0,0,0,13,0,0,0,0,17,0,0,0,14,0,0,0
ACSSF,2012e5,wv,000,0043,0005580,160,54,   ,16000US5430196,"Gary city, West Virginia",804,364,7,0,11,20,13,37,8,0,193,0,50,0,19,6,0,0,440,0,4,27,10,9,13,19,0,234,16,56,21,28,3,0,0
ACSSF,2012e5,wv,000,0043,0005581,160,54,   ,16000US5430220,"Gassaway town, West Virginia",621,292,0,0,4,19,0,2,3,3,121,24,26,16,59,11,4,0,329,0,0,0,30,3,10,4,5,143,19,19,26,29,34,0,7
ACSSF,2012e5,wv,000,0043,0005582,160,54,   ,16000US5430364,"Gauley Bridge town, West Virginia",512,247,0,0,16,22,9,3,10,0,110,11,47,0,10,9,0,0,265,0,7,3,13,8,12,27,0,102,12,55,12,14,0,0,0
