FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2013e5,wv,000,0059,0003959,312,54,   ,31200US211805424580,"Elkins city, WV; Elkins, WV Micro Area",3045,413,188,247,306,247,221,81,122,138,289,258,168,187,43,115,22
ACSSF,2013e5,wv,000,0059,0003960,312,54,   ,31200US219005426452,"Fairmont city, WV; Fairmont, WV Micro Area",7690,878,666,766,524,480,406,333,413,362,580,702,761,388,222,127,82
ACSSF,2013e5,wv,000,0059,0003961,312,54,   ,31200US251805452060,"Martinsburg city, WV; Hagerstown-Martinsburg, MD-WV Metro Area",7085,926,663,401,674,411,393,223,274,301,586,693,779,307,162,151,141
ACSSF,2013e5,wv,000,0059,0003962,312,54,   ,31200US265805439460,"Huntington city, WV; Huntington-Ashland, WV-KY-OH Metro Area",21285,3924,2407,1989,1388,1015,1142,1072,1087,774,1319,1461,1608,863,329,346,561
ACSSF,2013e5,wv,000,0059,0003963,312,54,   ,31200US308805448148,"Logan city, WV; Logan, WV Micro Area",907,148,90,83,48,80,21,34,42,29,76,92,72,54,8,21,9
ACSSF,2013e5,wv,000,0059,0003964,312,54,   ,31200US340605455756,"Morgantown city, WV; Morgantown, WV Metro Area",9776,2617,723,733,506,348,333,305,224,353,491,767,848,553,356,259,360
ACSSF,2013e5,wv,000,0059,0003965,312,54,   ,31200US376205462140,"Parkersburg city, WV; Parkersburg-Vienna, WV Metro Area",13442,1625,1310,1148,1284,898,739,742,593,592,939,1227,1186,680,231,142,106
ACSSF,2013e5,wv,000,0059,0003966,312,54,   ,31200US376205483500,"Vienna city, WV; Parkersburg-Vienna, WV Metro Area",4700,242,237,399,269,349,239,324,381,198,381,422,395,380,139,192,153
ACSSF,2013e5,wv,000,0059,0003967,312,54,   ,31200US385805464708,"Point Pleasant city, WV; Point Pleasant, WV-OH Micro Area",1910,245,111,149,116,152,107,170,160,98,108,92,273,78,18,33,0
ACSSF,2013e5,wv,000,0059,0003968,312,54,   ,31200US482605485156,"Weirton city, WV; Weirton-Steubenville, WV-OH Metro Area",8602,584,622,797,652,646,654,511,393,323,717,864,797,368,263,177,234
ACSSF,2013e5,wv,000,0059,0003969,312,54,   ,31200US485405486452,"Wheeling city, WV; Wheeling, WV-OH Metro Area",12827,1553,1046,1014,850,1153,697,695,617,351,1079,1073,1135,588,407,344,225
ACSSF,2013e5,wv,000,0059,0003970,313,54,019,31300US1322054019,"Fayette County; West Virginia (part); Beckley, WV Metro Area",17250,1602,1790,1509,1449,1310,1197,991,837,652,1364,1459,1558,731,415,250,136
ACSSF,2013e5,wv,000,0059,0003971,313,54,081,31300US1322054081,"Raleigh County; West Virginia (part); Beckley, WV Metro Area",31364,2957,2562,2342,2231,1956,2007,1320,1816,1470,2327,2927,3345,1919,1124,639,422
ACSSF,2013e5,wv,000,0059,0003972,313,54,055,31300US1414054055,"Mercer County; West Virginia (part); Bluefield, WV-VA Micro Area",25641,3062,2098,2160,2175,1720,1656,1396,1298,1180,2077,2132,2239,1147,440,550,311
ACSSF,2013e5,wv,000,0059,0003973,313,54,005,31300US1662054005,"Boone County; West Virginia (part); Charleston, WV Metro Area",9559,1106,637,771,437,557,604,407,521,275,826,1115,941,754,363,146,99
ACSSF,2013e5,wv,000,0059,0003974,313,54,015,31300US1662054015,"Clay County; West Virginia (part); Charleston, WV Metro Area",3435,441,390,237,283,302,183,216,101,147,295,238,394,123,58,17,10
ACSSF,2013e5,wv,000,0059,0003975,313,54,039,31300US1662054039,"Kanawha County; West Virginia (part); Charleston, WV Metro Area",82756,5970,5560,5507,5556,4481,4003,4822,4453,4297,7046,8367,9532,5132,2796,2224,3010
ACSSF,2013e5,wv,000,0059,0003976,313,54,017,31300US1722054017,"Doddridge County; West Virginia (part); Clarksburg, WV Micro Area",2778,204,203,345,175,234,237,162,136,145,352,276,110,134,35,0,30
ACSSF,2013e5,wv,000,0059,0003977,313,54,033,31300US1722054033,"Harrison County; West Virginia (part); Clarksburg, WV Micro Area",27599,2754,1894,1777,1840,1806,1696,1143,1452,1131,2221,2613,3137,1889,1230,547,469
ACSSF,2013e5,wv,000,0059,0003978,313,54,091,31300US1722054091,"Taylor County; West Virginia (part); Clarksburg, WV Micro Area",6878,694,563,531,561,255,423,448,305,277,462,723,843,391,232,61,109
ACSSF,2013e5,wv,000,0059,0003979,313,54,057,31300US1906054057,"Mineral County; West Virginia (part); Cumberland, MD-WV Metro Area",11180,1521,913,1185,1069,667,815,518,406,416,776,781,995,653,233,126,106
ACSSF,2013e5,wv,000,0059,0003980,313,54,083,31300US2118054083,"Randolph County; West Virginia (part); Elkins, WV Micro Area",11163,1264,761,953,823,772,739,600,552,479,1075,1163,883,586,187,245,81
ACSSF,2013e5,wv,000,0059,0003981,313,54,049,31300US2190054049,"Marion County; West Virginia (part); Fairmont, WV Micro Area",22593,1839,1643,1876,1605,1401,1367,1068,1171,957,1805,2083,2844,1374,675,585,300
ACSSF,2013e5,wv,000,0059,0003982,313,54,003,31300US2518054003,"Berkeley County; West Virginia (part); Hagerstown-Martinsburg, MD-WV Metro Area",40447,2579,1805,2199,2288,1617,1817,1877,2319,2155,3758,4435,5963,3515,1652,1573,895
ACSSF,2013e5,wv,000,0059,0003983,313,54,011,31300US2658054011,"Cabell County; West Virginia (part); Huntington-Ashland, WV-KY-OH Metro Area",40144,5268,3627,2931,2484,2124,2398,1847,2077,1650,2889,3454,4399,1856,1019,1078,1043
ACSSF,2013e5,wv,000,0059,0003984,313,54,043,31300US2658054043,"Lincoln County; West Virginia (part); Huntington-Ashland, WV-KY-OH Metro Area",8416,1021,695,855,535,580,461,429,392,363,738,874,833,313,220,69,38
ACSSF,2013e5,wv,000,0059,0003985,313,54,079,31300US2658054079,"Putnam County; West Virginia (part); Huntington-Ashland, WV-KY-OH Metro Area",21391,1379,855,752,1376,984,1415,778,1321,860,2002,1937,3044,1874,1009,1053,752
ACSSF,2013e5,wv,000,0059,0003986,313,54,099,31300US2658054099,"Wayne County; West Virginia (part); Huntington-Ashland, WV-KY-OH Metro Area",16555,2171,1534,1376,1097,1074,610,1013,904,691,1522,1407,1537,871,430,136,182
ACSSF,2013e5,wv,000,0059,0003987,313,54,045,31300US3088054045,"Logan County; West Virginia (part); Logan, WV Micro Area",14699,1775,877,1387,1165,948,860,841,532,541,1156,1317,1643,914,357,269,117
ACSSF,2013e5,wv,000,0059,0003988,313,54,061,31300US3406054061,"Monongalia County; West Virginia (part); Morgantown, WV Metro Area",36449,5949,2176,2167,2042,1738,1556,1534,1227,1327,2630,3225,3788,2700,1467,1382,1541
ACSSF,2013e5,wv,000,0059,0003989,313,54,077,31300US3406054077,"Preston County; West Virginia (part); Morgantown, WV Metro Area",12697,878,778,946,846,606,789,714,718,669,1452,1489,1432,618,325,255,182
ACSSF,2013e5,wv,000,0059,0003990,313,54,105,31300US3762054105,"Wirt County; West Virginia (part); Parkersburg-Vienna, WV Metro Area",2427,168,229,137,192,129,382,61,131,72,229,295,245,35,62,14,46
ACSSF,2013e5,wv,000,0059,0003991,313,54,107,31300US3762054107,"Wood County; West Virginia (part); Parkersburg-Vienna, WV Metro Area",35569,3056,2556,2511,2519,2309,1801,1964,1998,1714,2765,3705,3404,2598,1047,946,676
ACSSF,2013e5,wv,000,0059,0003992,313,54,053,31300US3858054053,"Mason County; West Virginia (part); Point Pleasant, WV-OH Micro Area",10609,972,760,835,859,801,688,624,567,588,880,868,1118,438,296,194,121
ACSSF,2013e5,wv,000,0059,0003993,313,54,037,31300US4790054037,"Jefferson County; West Virginia (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0003994,313,54,009,31300US4826054009,"Brooke County; West Virginia (part); Weirton-Steubenville, WV-OH Metro Area",9968,653,552,915,561,834,615,494,526,446,1080,925,1197,473,399,158,140
ACSSF,2013e5,wv,000,0059,0003995,313,54,029,31300US4826054029,"Hancock County; West Virginia (part); Weirton-Steubenville, WV-OH Metro Area",12890,986,952,1041,914,944,1034,778,735,531,998,1208,1356,659,260,243,251
ACSSF,2013e5,wv,000,0059,0003996,313,54,051,31300US4854054051,"Marshall County; West Virginia (part); Wheeling, WV-OH Metro Area",14042,1170,963,940,1175,984,900,771,818,624,987,1633,1556,734,381,193,213
ACSSF,2013e5,wv,000,0059,0003997,313,54,069,31300US4854054069,"Ohio County; West Virginia (part); Wheeling, WV-OH Metro Area",18553,1903,1320,1335,1099,1466,1007,937,923,685,1644,1724,1756,1025,629,584,516
ACSSF,2013e5,wv,000,0059,0003998,313,54,027,31300US4902054027,"Hampshire County; West Virginia (part); Winchester, VA-WV Metro Area",10570,1567,1198,1047,990,743,854,610,456,512,571,696,748,259,182,112,25
ACSSF,2013e5,wv,000,0059,0003999,315,54,   ,31500US479004789454,"West Virginia (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0004000,316,54,037,31600US479004789454037,"Jefferson County; West Virginia (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0004001,320,54,   ,32000US5413220,"Beckley, WV Metro Area; West Virginia",48614,4559,4352,3851,3680,3266,3204,2311,2653,2122,3691,4386,4903,2650,1539,889,558
ACSSF,2013e5,wv,000,0059,0004002,320,54,   ,32000US5414140,"Bluefield, WV-VA Micro Area (part); West Virginia",25641,3062,2098,2160,2175,1720,1656,1396,1298,1180,2077,2132,2239,1147,440,550,311
ACSSF,2013e5,wv,000,0059,0004003,320,54,   ,32000US5416620,"Charleston, WV Metro Area; West Virginia",95750,7517,6587,6515,6276,5340,4790,5445,5075,4719,8167,9720,10867,6009,3217,2387,3119
ACSSF,2013e5,wv,000,0059,0004004,320,54,   ,32000US5417220,"Clarksburg, WV Micro Area; West Virginia",37255,3652,2660,2653,2576,2295,2356,1753,1893,1553,3035,3612,4090,2414,1497,608,608
ACSSF,2013e5,wv,000,0059,0004005,320,54,   ,32000US5419060,"Cumberland, MD-WV Metro Area (part); West Virginia",11180,1521,913,1185,1069,667,815,518,406,416,776,781,995,653,233,126,106
ACSSF,2013e5,wv,000,0059,0004006,320,54,   ,32000US5421180,"Elkins, WV Micro Area; West Virginia",11163,1264,761,953,823,772,739,600,552,479,1075,1163,883,586,187,245,81
ACSSF,2013e5,wv,000,0059,0004007,320,54,   ,32000US5421900,"Fairmont, WV Micro Area; West Virginia",22593,1839,1643,1876,1605,1401,1367,1068,1171,957,1805,2083,2844,1374,675,585,300
ACSSF,2013e5,wv,000,0059,0004008,320,54,   ,32000US5425180,"Hagerstown-Martinsburg, MD-WV Metro Area (part); West Virginia",40447,2579,1805,2199,2288,1617,1817,1877,2319,2155,3758,4435,5963,3515,1652,1573,895
ACSSF,2013e5,wv,000,0059,0004009,320,54,   ,32000US5426580,"Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",86506,9839,6711,5914,5492,4762,4884,4067,4694,3564,7151,7672,9813,4914,2678,2336,2015
ACSSF,2013e5,wv,000,0059,0004010,320,54,   ,32000US5430880,"Logan, WV Micro Area; West Virginia",14699,1775,877,1387,1165,948,860,841,532,541,1156,1317,1643,914,357,269,117
ACSSF,2013e5,wv,000,0059,0004011,320,54,   ,32000US5434060,"Morgantown, WV Metro Area; West Virginia",49146,6827,2954,3113,2888,2344,2345,2248,1945,1996,4082,4714,5220,3318,1792,1637,1723
ACSSF,2013e5,wv,000,0059,0004012,320,54,   ,32000US5437620,"Parkersburg-Vienna, WV Metro Area; West Virginia",37996,3224,2785,2648,2711,2438,2183,2025,2129,1786,2994,4000,3649,2633,1109,960,722
ACSSF,2013e5,wv,000,0059,0004013,320,54,   ,32000US5438580,"Point Pleasant, WV-OH Micro Area (part); West Virginia",10609,972,760,835,859,801,688,624,567,588,880,868,1118,438,296,194,121
ACSSF,2013e5,wv,000,0059,0004014,320,54,   ,32000US5447900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0004015,320,54,   ,32000US5448260,"Weirton-Steubenville, WV-OH Metro Area (part); West Virginia",22858,1639,1504,1956,1475,1778,1649,1272,1261,977,2078,2133,2553,1132,659,401,391
ACSSF,2013e5,wv,000,0059,0004016,320,54,   ,32000US5448540,"Wheeling, WV-OH Metro Area (part); West Virginia",32595,3073,2283,2275,2274,2450,1907,1708,1741,1309,2631,3357,3312,1759,1010,777,729
ACSSF,2013e5,wv,000,0059,0004017,320,54,   ,32000US5449020,"Winchester, VA-WV Metro Area (part); West Virginia",10570,1567,1198,1047,990,743,854,610,456,512,571,696,748,259,182,112,25
ACSSF,2013e5,wv,000,0059,0004018,321,54,   ,32100US541322005332,"Beckley city; Beckley, WV Metro Area; West Virginia",7666,1180,743,632,577,434,436,338,373,321,374,547,633,460,256,206,156
ACSSF,2013e5,wv,000,0059,0004019,321,54,   ,32100US541414008524,"Bluefield city; Bluefield, WV-VA Micro Area (part); West Virginia",4673,559,575,306,386,245,318,188,230,215,493,272,298,269,65,152,102
ACSSF,2013e5,wv,000,0059,0004020,321,54,   ,32100US541662014600,"Charleston city; Charleston, WV Metro Area; West Virginia",23314,2217,1669,1378,1504,952,1062,948,1125,1169,1843,2281,2211,1490,880,848,1737
ACSSF,2013e5,wv,000,0059,0004021,321,54,   ,32100US541722015628,"Clarksburg city; Clarksburg, WV Micro Area; West Virginia",6625,810,471,530,625,478,385,254,399,314,448,586,692,396,111,120,6
ACSSF,2013e5,wv,000,0059,0004022,321,54,   ,32100US542118024580,"Elkins city; Elkins, WV Micro Area; West Virginia",3045,413,188,247,306,247,221,81,122,138,289,258,168,187,43,115,22
ACSSF,2013e5,wv,000,0059,0004023,321,54,   ,32100US542190026452,"Fairmont city; Fairmont, WV Micro Area; West Virginia",7690,878,666,766,524,480,406,333,413,362,580,702,761,388,222,127,82
ACSSF,2013e5,wv,000,0059,0004024,321,54,   ,32100US542518052060,"Martinsburg city; Hagerstown-Martinsburg, MD-WV Metro Area (part); West Virginia",7085,926,663,401,674,411,393,223,274,301,586,693,779,307,162,151,141
ACSSF,2013e5,wv,000,0059,0004025,321,54,   ,32100US542658039460,"Huntington city; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",21285,3924,2407,1989,1388,1015,1142,1072,1087,774,1319,1461,1608,863,329,346,561
ACSSF,2013e5,wv,000,0059,0004026,321,54,   ,32100US543088048148,"Logan city; Logan, WV Micro Area; West Virginia",907,148,90,83,48,80,21,34,42,29,76,92,72,54,8,21,9
ACSSF,2013e5,wv,000,0059,0004027,321,54,   ,32100US543406055756,"Morgantown city; Morgantown, WV Metro Area; West Virginia",9776,2617,723,733,506,348,333,305,224,353,491,767,848,553,356,259,360
ACSSF,2013e5,wv,000,0059,0004028,321,54,   ,32100US543762062140,"Parkersburg city; Parkersburg-Vienna, WV Metro Area; West Virginia",13442,1625,1310,1148,1284,898,739,742,593,592,939,1227,1186,680,231,142,106
ACSSF,2013e5,wv,000,0059,0004029,321,54,   ,32100US543762083500,"Vienna city; Parkersburg-Vienna, WV Metro Area; West Virginia",4700,242,237,399,269,349,239,324,381,198,381,422,395,380,139,192,153
ACSSF,2013e5,wv,000,0059,0004030,321,54,   ,32100US543858064708,"Point Pleasant city; Point Pleasant, WV-OH Micro Area (part); West Virginia",1910,245,111,149,116,152,107,170,160,98,108,92,273,78,18,33,0
ACSSF,2013e5,wv,000,0059,0004031,321,54,   ,32100US544826085156,"Weirton city; Weirton-Steubenville, WV-OH Metro Area (part); West Virginia",8602,584,622,797,652,646,654,511,393,323,717,864,797,368,263,177,234
ACSSF,2013e5,wv,000,0059,0004032,321,54,   ,32100US544854086452,"Wheeling city; Wheeling, WV-OH Metro Area (part); West Virginia",12827,1553,1046,1014,850,1153,697,695,617,351,1079,1073,1135,588,407,344,225
ACSSF,2013e5,wv,000,0059,0004033,322,54,019,32200US5413220019,"Fayette County; Beckley, WV Metro Area; West Virginia",17250,1602,1790,1509,1449,1310,1197,991,837,652,1364,1459,1558,731,415,250,136
ACSSF,2013e5,wv,000,0059,0004034,322,54,081,32200US5413220081,"Raleigh County; Beckley, WV Metro Area; West Virginia",31364,2957,2562,2342,2231,1956,2007,1320,1816,1470,2327,2927,3345,1919,1124,639,422
ACSSF,2013e5,wv,000,0059,0004035,322,54,055,32200US5414140055,"Mercer County; Bluefield, WV-VA Micro Area (part); West Virginia",25641,3062,2098,2160,2175,1720,1656,1396,1298,1180,2077,2132,2239,1147,440,550,311
ACSSF,2013e5,wv,000,0059,0004036,322,54,005,32200US5416620005,"Boone County; Charleston, WV Metro Area; West Virginia",9559,1106,637,771,437,557,604,407,521,275,826,1115,941,754,363,146,99
ACSSF,2013e5,wv,000,0059,0004037,322,54,015,32200US5416620015,"Clay County; Charleston, WV Metro Area; West Virginia",3435,441,390,237,283,302,183,216,101,147,295,238,394,123,58,17,10
ACSSF,2013e5,wv,000,0059,0004038,322,54,039,32200US5416620039,"Kanawha County; Charleston, WV Metro Area; West Virginia",82756,5970,5560,5507,5556,4481,4003,4822,4453,4297,7046,8367,9532,5132,2796,2224,3010
ACSSF,2013e5,wv,000,0059,0004039,322,54,017,32200US5417220017,"Doddridge County; Clarksburg, WV Micro Area; West Virginia",2778,204,203,345,175,234,237,162,136,145,352,276,110,134,35,0,30
ACSSF,2013e5,wv,000,0059,0004040,322,54,033,32200US5417220033,"Harrison County; Clarksburg, WV Micro Area; West Virginia",27599,2754,1894,1777,1840,1806,1696,1143,1452,1131,2221,2613,3137,1889,1230,547,469
ACSSF,2013e5,wv,000,0059,0004041,322,54,091,32200US5417220091,"Taylor County; Clarksburg, WV Micro Area; West Virginia",6878,694,563,531,561,255,423,448,305,277,462,723,843,391,232,61,109
ACSSF,2013e5,wv,000,0059,0004042,322,54,057,32200US5419060057,"Mineral County; Cumberland, MD-WV Metro Area (part); West Virginia",11180,1521,913,1185,1069,667,815,518,406,416,776,781,995,653,233,126,106
ACSSF,2013e5,wv,000,0059,0004043,322,54,083,32200US5421180083,"Randolph County; Elkins, WV Micro Area; West Virginia",11163,1264,761,953,823,772,739,600,552,479,1075,1163,883,586,187,245,81
ACSSF,2013e5,wv,000,0059,0004044,322,54,049,32200US5421900049,"Marion County; Fairmont, WV Micro Area; West Virginia",22593,1839,1643,1876,1605,1401,1367,1068,1171,957,1805,2083,2844,1374,675,585,300
ACSSF,2013e5,wv,000,0059,0004045,322,54,003,32200US5425180003,"Berkeley County; Hagerstown-Martinsburg, MD-WV Metro Area (part); West Virginia",40447,2579,1805,2199,2288,1617,1817,1877,2319,2155,3758,4435,5963,3515,1652,1573,895
ACSSF,2013e5,wv,000,0059,0004046,322,54,011,32200US5426580011,"Cabell County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",40144,5268,3627,2931,2484,2124,2398,1847,2077,1650,2889,3454,4399,1856,1019,1078,1043
ACSSF,2013e5,wv,000,0059,0004047,322,54,043,32200US5426580043,"Lincoln County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",8416,1021,695,855,535,580,461,429,392,363,738,874,833,313,220,69,38
ACSSF,2013e5,wv,000,0059,0004048,322,54,079,32200US5426580079,"Putnam County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",21391,1379,855,752,1376,984,1415,778,1321,860,2002,1937,3044,1874,1009,1053,752
ACSSF,2013e5,wv,000,0059,0004049,322,54,099,32200US5426580099,"Wayne County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",16555,2171,1534,1376,1097,1074,610,1013,904,691,1522,1407,1537,871,430,136,182
ACSSF,2013e5,wv,000,0059,0004050,322,54,045,32200US5430880045,"Logan County; Logan, WV Micro Area; West Virginia",14699,1775,877,1387,1165,948,860,841,532,541,1156,1317,1643,914,357,269,117
ACSSF,2013e5,wv,000,0059,0004051,322,54,061,32200US5434060061,"Monongalia County; Morgantown, WV Metro Area; West Virginia",36449,5949,2176,2167,2042,1738,1556,1534,1227,1327,2630,3225,3788,2700,1467,1382,1541
ACSSF,2013e5,wv,000,0059,0004052,322,54,077,32200US5434060077,"Preston County; Morgantown, WV Metro Area; West Virginia",12697,878,778,946,846,606,789,714,718,669,1452,1489,1432,618,325,255,182
ACSSF,2013e5,wv,000,0059,0004053,322,54,105,32200US5437620105,"Wirt County; Parkersburg-Vienna, WV Metro Area; West Virginia",2427,168,229,137,192,129,382,61,131,72,229,295,245,35,62,14,46
ACSSF,2013e5,wv,000,0059,0004054,322,54,107,32200US5437620107,"Wood County; Parkersburg-Vienna, WV Metro Area; West Virginia",35569,3056,2556,2511,2519,2309,1801,1964,1998,1714,2765,3705,3404,2598,1047,946,676
ACSSF,2013e5,wv,000,0059,0004055,322,54,053,32200US5438580053,"Mason County; Point Pleasant, WV-OH Micro Area (part); West Virginia",10609,972,760,835,859,801,688,624,567,588,880,868,1118,438,296,194,121
ACSSF,2013e5,wv,000,0059,0004056,322,54,037,32200US5447900037,"Jefferson County; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0004057,322,54,009,32200US5448260009,"Brooke County; Weirton-Steubenville, WV-OH Metro Area (part); West Virginia",9968,653,552,915,561,834,615,494,526,446,1080,925,1197,473,399,158,140
ACSSF,2013e5,wv,000,0059,0004058,322,54,029,32200US5448260029,"Hancock County; Weirton-Steubenville, WV-OH Metro Area (part); West Virginia",12890,986,952,1041,914,944,1034,778,735,531,998,1208,1356,659,260,243,251
ACSSF,2013e5,wv,000,0059,0004059,322,54,051,32200US5448540051,"Marshall County; Wheeling, WV-OH Metro Area (part); West Virginia",14042,1170,963,940,1175,984,900,771,818,624,987,1633,1556,734,381,193,213
ACSSF,2013e5,wv,000,0059,0004060,322,54,069,32200US5448540069,"Ohio County; Wheeling, WV-OH Metro Area (part); West Virginia",18553,1903,1320,1335,1099,1466,1007,937,923,685,1644,1724,1756,1025,629,584,516
ACSSF,2013e5,wv,000,0059,0004061,322,54,027,32200US5449020027,"Hampshire County; Winchester, VA-WV Metro Area (part); West Virginia",10570,1567,1198,1047,990,743,854,610,456,512,571,696,748,259,182,112,25
ACSSF,2013e5,wv,000,0059,0004062,323,54,   ,32300US544790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0004063,324,54,037,32400US544790047894037,"Jefferson County; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0004064,331,54,   ,33100US17054,"West Virginia (part); Charleston-Huntington-Ashland, WV-OH-KY CSA",196955,19131,14175,13816,12933,11050,10534,10353,10301,8824,16474,18709,22323,11837,6252,4992,5251
ACSSF,2013e5,wv,000,0059,0004065,331,54,   ,33100US39054,"West Virginia (part); Morgantown-Fairmont, WV CSA",71739,8666,4597,4989,4493,3745,3712,3316,3116,2953,5887,6797,8064,4692,2467,2222,2023
ACSSF,2013e5,wv,000,0059,0004066,331,54,   ,33100US42554,"West Virginia (part); Parkersburg-Marietta-Vienna, WV-OH CSA",37996,3224,2785,2648,2711,2438,2183,2025,2129,1786,2994,4000,3649,2633,1109,960,722
ACSSF,2013e5,wv,000,0059,0004067,331,54,   ,33100US43054,"West Virginia (part); Pittsburgh-New Castle-Weirton, PA-OH-WV CSA",22858,1639,1504,1956,1475,1778,1649,1272,1261,977,2078,2133,2553,1132,659,401,391
ACSSF,2013e5,wv,000,0059,0004068,331,54,   ,33100US54854,"West Virginia (part); Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",70906,5140,3725,3955,4337,3005,3739,3324,3611,3364,6049,7153,9637,5943,3095,3012,1817
ACSSF,2013e5,wv,000,0059,0004069,333,54,   ,33300US1701662054,"West Virginia (part); Charleston, WV Metro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA",95750,7517,6587,6515,6276,5340,4790,5445,5075,4719,8167,9720,10867,6009,3217,2387,3119
ACSSF,2013e5,wv,000,0059,0004070,333,54,   ,33300US1702658054,"West Virginia (part); Huntington-Ashland, WV-KY-OH Metro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA",86506,9839,6711,5914,5492,4762,4884,4067,4694,3564,7151,7672,9813,4914,2678,2336,2015
ACSSF,2013e5,wv,000,0059,0004071,333,54,   ,33300US1703088054,"West Virginia (part); Logan, WV Micro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA",14699,1775,877,1387,1165,948,860,841,532,541,1156,1317,1643,914,357,269,117
ACSSF,2013e5,wv,000,0059,0004072,333,54,   ,33300US3902190054,"West Virginia (part); Fairmont, WV Micro Area; Morgantown-Fairmont, WV CSA",22593,1839,1643,1876,1605,1401,1367,1068,1171,957,1805,2083,2844,1374,675,585,300
ACSSF,2013e5,wv,000,0059,0004073,333,54,   ,33300US3903406054,"West Virginia (part); Morgantown, WV Metro Area; Morgantown-Fairmont, WV CSA",49146,6827,2954,3113,2888,2344,2345,2248,1945,1996,4082,4714,5220,3318,1792,1637,1723
ACSSF,2013e5,wv,000,0059,0004074,333,54,   ,33300US4253762054,"West Virginia (part); Parkersburg-Vienna, WV Metro Area; Parkersburg-Marietta-Vienna, WV-OH CSA",37996,3224,2785,2648,2711,2438,2183,2025,2129,1786,2994,4000,3649,2633,1109,960,722
ACSSF,2013e5,wv,000,0059,0004075,333,54,   ,33300US4304826054,"West Virginia (part); Weirton-Steubenville, WV-OH Metro Area; Pittsburgh-New Castle-Weirton, PA-OH-WV CSA",22858,1639,1504,1956,1475,1778,1649,1272,1261,977,2078,2133,2553,1132,659,401,391
ACSSF,2013e5,wv,000,0059,0004076,333,54,   ,33300US5482518054,"West Virginia (part); Hagerstown-Martinsburg, MD-WV Metro Area; Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",40447,2579,1805,2199,2288,1617,1817,1877,2319,2155,3758,4435,5963,3515,1652,1573,895
ACSSF,2013e5,wv,000,0059,0004077,333,54,   ,33300US5484790054,"West Virginia (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area; Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",19889,994,722,709,1059,645,1068,837,836,697,1720,2022,2926,2169,1261,1327,897
ACSSF,2013e5,wv,000,0059,0004078,333,54,   ,33300US5484902054,"West Virginia (part); Winchester, VA-WV Metro Area; Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",10570,1567,1198,1047,990,743,854,610,456,512,571,696,748,259,182,112,25
