FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2011e5,wv,000,0107,0005967,331,54,   ,33100US54854,"West Virginia (part); Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA",29746,21261,4035,3779,0,0,0,0,256,8063,7232,35,3,0,0,793,5432,4632,66,0,0,0,734,1757,1735,0,0,0,0,22,1974,1968,6,0,0,0,0,8485,615,387,16,93,24,0,95,2928,1253,365,557,101,99,553,3332,1721,270,287,107,63,884,820,612,135,58,0,0,15,790,515,143,123,9,0,0
ACSSF,2011e5,wv,000,0107,0005968,333,54,   ,33300US1381322054,"West Virginia (part); Beckley, WV Micro Area; Beckley-Oak Hill, WV CSA",31211,23701,2006,1426,22,0,0,0,558,6824,4660,0,9,0,0,2155,7124,6331,6,14,0,0,773,5287,5224,10,0,0,0,53,2460,2443,4,0,0,0,13,7510,549,66,71,155,63,79,115,2074,431,294,386,46,327,590,1936,788,275,353,65,114,341,1672,1404,138,45,0,0,85,1279,1042,119,32,35,21,30
ACSSF,2011e5,wv,000,0107,0005969,333,54,   ,33300US1383606054,"West Virginia (part); Oak Hill, WV Micro Area; Beckley-Oak Hill, WV CSA",17801,13839,677,462,5,0,0,0,210,2664,1650,0,0,0,3,1011,4034,3249,0,0,0,0,785,3436,3397,18,0,0,0,21,3028,3028,0,0,0,0,0,3962,106,68,0,16,0,0,22,887,191,135,108,40,117,296,1029,425,154,102,54,70,224,939,839,76,7,17,0,0,1001,797,115,84,0,5,0
ACSSF,2011e5,wv,000,0107,0005970,333,54,   ,33300US2421722054,"West Virginia (part); Clarksburg, WV Micro Area; Fairmont-Clarksburg, WV CSA",37111,27808,2041,1540,0,63,0,0,438,6795,5195,36,0,0,0,1564,6313,5588,8,0,0,0,717,5674,5578,32,0,0,0,64,6985,6905,66,10,0,0,4,9303,493,188,82,163,0,8,52,2347,538,309,504,195,311,490,2247,662,533,330,108,205,409,2280,1780,319,79,38,60,4,1936,1473,376,74,13,0,0
ACSSF,2011e5,wv,000,0107,0005971,333,54,   ,33300US2422190054,"West Virginia (part); Fairmont, WV Micro Area; Fairmont-Clarksburg, WV CSA",22794,17143,1033,868,0,0,11,0,154,2960,2044,0,0,0,0,916,4373,3632,0,0,0,0,741,4146,4116,10,0,0,0,20,4631,4586,24,0,0,0,21,5651,402,112,143,108,16,0,23,1049,296,257,322,0,76,98,1565,761,199,206,97,59,243,1325,764,313,155,55,38,0,1310,867,324,76,10,33,0
ACSSF,2011e5,wv,000,0107,0005972,333,54,   ,33300US5484790054,"West Virginia (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area; Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA",19415,14982,3585,3402,0,0,0,0,183,5545,5054,35,3,0,0,453,3545,3073,48,0,0,0,424,978,963,0,0,0,0,15,1329,1323,6,0,0,0,0,4433,533,330,7,93,24,0,79,1574,588,232,391,54,91,218,1375,678,168,274,64,63,128,447,295,79,58,0,0,15,504,292,95,108,9,0,0
ACSSF,2011e5,wv,000,0107,0005973,333,54,   ,33300US5484902054,"West Virginia (part); Winchester, VA-WV Metro Area; Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA",10331,6279,450,377,0,0,0,0,73,2518,2178,0,0,0,0,340,1887,1559,18,0,0,0,310,779,772,0,0,0,0,7,645,645,0,0,0,0,0,4052,82,57,9,0,0,0,16,1354,665,133,166,47,8,335,1957,1043,102,13,43,0,756,373,317,56,0,0,0,0,286,223,48,15,0,0,0
ACSSF,2011e5,wv,000,0107,0005974,340,54,   ,34000US54138,"Beckley-Oak Hill, WV CSA; West Virginia",49012,37540,2683,1888,27,0,0,0,768,9488,6310,0,9,0,3,3166,11158,9580,6,14,0,0,1558,8723,8621,28,0,0,0,74,5488,5471,4,0,0,0,13,11472,655,134,71,171,63,79,137,2961,622,429,494,86,444,886,2965,1213,429,455,119,184,565,2611,2243,214,52,17,0,85,2280,1839,234,116,35,26,30
ACSSF,2011e5,wv,000,0107,0005975,340,54,   ,34000US54242,"Fairmont-Clarksburg, WV CSA; West Virginia",59905,44951,3074,2408,0,63,11,0,592,9755,7239,36,0,0,0,2480,10686,9220,8,0,0,0,1458,9820,9694,42,0,0,0,84,11616,11491,90,10,0,0,25,14954,895,300,225,271,16,8,75,3396,834,566,826,195,387,588,3812,1423,732,536,205,264,652,3605,2544,632,234,93,98,4,3246,2340,700,150,23,33,0
ACSSF,2011e5,wv,000,0107,0005976,340,54,   ,34000US54548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA (part); West Virginia",29746,21261,4035,3779,0,0,0,0,256,8063,7232,35,3,0,0,793,5432,4632,66,0,0,0,734,1757,1735,0,0,0,0,22,1974,1968,6,0,0,0,0,8485,615,387,16,93,24,0,95,2928,1253,365,557,101,99,553,3332,1721,270,287,107,63,884,820,612,135,58,0,0,15,790,515,143,123,9,0,0
ACSSF,2011e5,wv,000,0107,0005977,341,54,   ,34100US5413813220,"Beckley, WV Micro Area; Beckley-Oak Hill, WV CSA; West Virginia",31211,23701,2006,1426,22,0,0,0,558,6824,4660,0,9,0,0,2155,7124,6331,6,14,0,0,773,5287,5224,10,0,0,0,53,2460,2443,4,0,0,0,13,7510,549,66,71,155,63,79,115,2074,431,294,386,46,327,590,1936,788,275,353,65,114,341,1672,1404,138,45,0,0,85,1279,1042,119,32,35,21,30
ACSSF,2011e5,wv,000,0107,0005978,341,54,   ,34100US5413836060,"Oak Hill, WV Micro Area; Beckley-Oak Hill, WV CSA; West Virginia",17801,13839,677,462,5,0,0,0,210,2664,1650,0,0,0,3,1011,4034,3249,0,0,0,0,785,3436,3397,18,0,0,0,21,3028,3028,0,0,0,0,0,3962,106,68,0,16,0,0,22,887,191,135,108,40,117,296,1029,425,154,102,54,70,224,939,839,76,7,17,0,0,1001,797,115,84,0,5,0
ACSSF,2011e5,wv,000,0107,0005979,341,54,   ,34100US5424217220,"Clarksburg, WV Micro Area; Fairmont-Clarksburg, WV CSA; West Virginia",37111,27808,2041,1540,0,63,0,0,438,6795,5195,36,0,0,0,1564,6313,5588,8,0,0,0,717,5674,5578,32,0,0,0,64,6985,6905,66,10,0,0,4,9303,493,188,82,163,0,8,52,2347,538,309,504,195,311,490,2247,662,533,330,108,205,409,2280,1780,319,79,38,60,4,1936,1473,376,74,13,0,0
ACSSF,2011e5,wv,000,0107,0005980,341,54,   ,34100US5424221900,"Fairmont, WV Micro Area; Fairmont-Clarksburg, WV CSA; West Virginia",22794,17143,1033,868,0,0,11,0,154,2960,2044,0,0,0,0,916,4373,3632,0,0,0,0,741,4146,4116,10,0,0,0,20,4631,4586,24,0,0,0,21,5651,402,112,143,108,16,0,23,1049,296,257,322,0,76,98,1565,761,199,206,97,59,243,1325,764,313,155,55,38,0,1310,867,324,76,10,33,0
ACSSF,2011e5,wv,000,0107,0005981,341,54,   ,34100US5454847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA (part); West Virginia",19415,14982,3585,3402,0,0,0,0,183,5545,5054,35,3,0,0,453,3545,3073,48,0,0,0,424,978,963,0,0,0,0,15,1329,1323,6,0,0,0,0,4433,533,330,7,93,24,0,79,1574,588,232,391,54,91,218,1375,678,168,274,64,63,128,447,295,79,58,0,0,15,504,292,95,108,9,0,0
ACSSF,2011e5,wv,000,0107,0005982,341,54,   ,34100US5454849020,"Winchester, VA-WV Metro Area (part); Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA (part); West Virginia",10331,6279,450,377,0,0,0,0,73,2518,2178,0,0,0,0,340,1887,1559,18,0,0,0,310,779,772,0,0,0,0,7,645,645,0,0,0,0,0,4052,82,57,9,0,0,0,16,1354,665,133,166,47,8,335,1957,1043,102,13,43,0,756,373,317,56,0,0,0,0,286,223,48,15,0,0,0
ACSSF,2011e5,wv,000,0107,0005983,500,54,   ,50000US5401,"Congressional District 1 (112th Congress), West Virginia",245015,179698,13204,10632,40,119,70,32,2311,40236,29986,171,86,0,17,9976,48847,42056,199,88,2,25,6477,38176,37672,204,2,4,8,286,39235,38711,439,20,0,0,65,65317,5834,1311,949,1929,849,332,464,15174,3089,2701,3656,1050,1503,3175,19310,5836,4037,3541,926,1779,3191,12720,8364,2605,1097,175,314,165,12279,7761,3391,762,153,194,18
ACSSF,2011e5,wv,000,0107,0005984,500,54,   ,50000US5402,"Congressional District 2 (112th Congress), West Virginia",257930,193532,24548,20167,168,49,0,23,4141,61775,47686,108,80,18,56,13827,50701,42710,251,28,10,117,7585,34401,33710,120,194,71,11,295,22107,21833,168,35,10,0,61,64398,5984,2142,683,1544,308,184,1123,17741,4979,2683,3335,710,900,5134,20409,8380,2908,2970,593,1366,4192,11482,7506,2270,1119,186,283,118,8782,5744,1555,966,279,214,24
ACSSF,2011e5,wv,000,0107,0005985,500,54,   ,50000US5403,"Congressional District 3 (112th Congress), West Virginia",237135,176554,14241,9081,62,11,12,11,5064,49268,31391,48,66,0,45,17718,49061,39582,69,21,11,23,9355,36607,36005,147,47,0,8,400,27377,27135,146,38,0,18,40,60581,4037,1146,407,1013,195,185,1091,17310,3915,1951,3698,755,1495,5496,15809,5669,2275,3001,437,794,3633,12597,9251,1740,1206,90,53,257,10828,7602,1484,1052,223,399,68
ACSSF,2011e5,wv,000,0107,0005986,510,54,001,51000US5401001,"Barbour County, Congressional District 1 (112th Congress), West Virginia",6210,4737,355,182,0,0,0,0,173,1354,1048,2,0,0,0,304,1547,1245,0,0,0,0,302,617,614,0,0,0,0,3,864,864,0,0,0,0,0,1473,45,14,0,31,0,0,0,315,94,34,18,0,67,102,498,265,33,63,0,29,108,258,171,2,33,3,32,17,357,261,47,21,0,28,0
ACSSF,2011e5,wv,000,0107,0005987,510,54,009,51000US5401009,"Brooke County, Congressional District 1 (112th Congress), West Virginia",9756,7704,381,347,0,0,0,0,34,1080,831,0,0,0,0,249,2276,2075,0,0,0,0,201,2327,2327,0,0,0,0,0,1640,1610,30,0,0,0,0,2052,20,0,8,12,0,0,0,500,63,99,111,82,45,100,620,223,66,149,62,49,71,557,434,103,11,0,9,0,355,183,157,15,0,0,0
ACSSF,2011e5,wv,000,0107,0005988,510,54,017,51000US5401017,"Doddridge County, Congressional District 1 (112th Congress), West Virginia",2823,2328,213,152,0,0,0,0,61,712,526,9,0,0,0,177,546,436,0,0,0,0,110,221,221,0,0,0,0,0,636,636,0,0,0,0,0,495,19,0,0,0,0,0,19,147,51,3,24,0,0,69,75,19,0,0,0,0,56,119,86,0,33,0,0,0,135,126,9,0,0,0,0
ACSSF,2011e5,wv,000,0107,0005989,510,54,021,51000US5401021,"Gilmer County, Congressional District 1 (112th Congress), West Virginia",2420,1838,145,103,0,0,0,0,42,614,353,0,0,0,0,261,445,405,0,0,2,0,38,190,177,3,0,0,0,10,444,440,4,0,0,0,0,582,32,7,4,1,0,0,20,162,51,14,5,0,0,92,216,143,22,43,0,0,8,73,66,7,0,0,0,0,99,90,9,0,0,0,0
ACSSF,2011e5,wv,000,0107,0005990,510,54,023,51000US5401023,"Grant County, Congressional District 1 (112th Congress), West Virginia",4915,3862,256,207,0,0,0,0,49,1577,1195,0,0,0,0,382,1139,955,0,0,0,0,184,360,360,0,0,0,0,0,530,530,0,0,0,0,0,1053,112,33,31,27,0,0,21,391,115,102,52,13,0,109,231,117,17,0,5,0,92,94,68,23,3,0,0,0,225,207,0,0,0,0,18
ACSSF,2011e5,wv,000,0107,0005991,510,54,029,51000US5401029,"Hancock County, Congressional District 1 (112th Congress), West Virginia",13149,9999,515,451,0,16,0,6,42,1101,738,18,0,0,0,345,3045,2744,24,0,0,0,277,3570,3536,34,0,0,0,0,1768,1736,32,0,0,0,0,3150,171,52,41,40,38,0,0,818,92,121,203,0,65,337,1033,339,334,146,3,81,130,829,538,193,98,0,0,0,299,184,92,20,0,3,0
ACSSF,2011e5,wv,000,0107,0005992,510,54,033,51000US5401033,"Harrison County, Congressional District 1 (112th Congress), West Virginia",27696,20324,1438,1065,0,63,0,0,310,4465,3402,27,0,0,0,1036,4758,4264,8,0,0,0,486,4623,4527,32,0,0,0,64,5040,4975,51,10,0,0,4,7372,438,167,67,163,0,8,33,1829,425,224,422,178,290,290,1666,583,374,251,47,111,300,1937,1492,311,46,24,60,4,1502,1119,304,66,13,0,0
ACSSF,2011e5,wv,000,0107,0005993,510,54,049,51000US5401049,"Marion County, Congressional District 1 (112th Congress), West Virginia",22794,17143,1033,868,0,0,11,0,154,2960,2044,0,0,0,0,916,4373,3632,0,0,0,0,741,4146,4116,10,0,0,0,20,4631,4586,24,0,0,0,21,5651,402,112,143,108,16,0,23,1049,296,257,322,0,76,98,1565,761,199,206,97,59,243,1325,764,313,155,55,38,0,1310,867,324,76,10,33,0
ACSSF,2011e5,wv,000,0107,0005994,510,54,051,51000US5401051,"Marshall County, Congressional District 1 (112th Congress), West Virginia",13915,11019,390,347,0,0,0,0,43,1744,1155,21,3,0,0,565,3353,2944,0,3,0,0,406,2513,2506,7,0,0,0,0,3019,2977,42,0,0,0,0,2896,187,16,98,40,0,14,19,587,122,217,131,4,17,96,845,289,232,93,90,76,65,527,430,57,28,9,3,0,750,591,112,47,0,0,0
ACSSF,2011e5,wv,000,0107,0005995,510,54,057,51000US5401057,"Mineral County, Congressional District 1 (112th Congress), West Virginia",11276,8264,365,317,0,0,0,0,48,2243,1892,0,0,0,0,351,2898,2535,11,0,0,0,352,1438,1438,0,0,0,0,0,1320,1303,17,0,0,0,0,3012,184,16,51,77,0,0,40,584,192,14,49,0,144,185,1131,537,224,114,12,67,177,683,393,224,37,19,10,0,430,333,73,15,9,0,0
ACSSF,2011e5,wv,000,0107,0005996,510,54,061,51000US5401061,"Monongalia County, Congressional District 1 (112th Congress), West Virginia",35266,20169,3280,2638,20,40,59,26,497,5486,3976,27,16,0,17,1450,5244,3931,51,38,0,16,1208,3732,3584,20,0,0,0,128,2427,2372,47,0,0,0,8,15097,3084,580,241,1197,745,270,51,3737,635,575,1212,386,328,601,4091,719,1065,1067,236,253,751,2179,937,745,307,0,58,132,2006,832,979,128,52,15,0
ACSSF,2011e5,wv,000,0107,0005997,510,54,069,51000US5401069,"Ohio County, Congressional District 1 (112th Congress), West Virginia",18624,13169,471,440,0,0,0,0,31,1548,1229,23,42,0,0,254,2912,2596,77,36,0,9,194,2899,2823,63,2,0,8,3,5339,5261,78,0,0,0,0,5455,274,53,47,32,43,39,60,773,85,157,143,111,235,42,1562,242,359,303,47,582,29,1058,659,218,94,39,36,12,1788,674,747,247,23,97,0
ACSSF,2011e5,wv,000,0107,0005998,510,54,073,51000US5401073,"Pleasants County, Congressional District 1 (112th Congress), West Virginia",2630,2112,183,86,0,0,0,0,97,591,470,0,0,0,0,121,539,471,0,0,0,0,68,365,356,9,0,0,0,0,434,434,0,0,0,0,0,518,27,0,0,0,0,0,27,200,21,17,94,19,0,49,74,14,22,3,13,0,22,118,106,9,3,0,0,0,99,76,23,0,0,0,0
ACSSF,2011e5,wv,000,0107,0005999,510,54,077,51000US5401077,"Preston County, Congressional District 1 (112th Congress), West Virginia",12908,10676,853,729,0,0,0,0,124,3594,2741,0,0,0,0,853,2870,2291,0,0,0,0,579,1535,1533,0,0,0,0,2,1824,1795,19,0,0,0,10,2232,68,40,0,0,0,0,28,465,88,81,12,40,10,234,797,221,116,102,0,0,358,335,289,31,15,0,0,0,567,407,104,43,0,13,0
ACSSF,2011e5,wv,000,0107,0006000,510,54,085,51000US5401085,"Ritchie County, Congressional District 1 (112th Congress), West Virginia",4127,3255,295,258,0,0,0,0,37,909,604,3,0,0,0,302,702,586,0,0,0,0,116,488,486,0,0,0,0,2,861,861,0,0,0,0,0,872,62,40,0,15,0,0,7,166,76,26,36,5,0,23,240,65,4,32,8,3,128,147,120,5,22,0,0,0,257,247,4,6,0,0,0
ACSSF,2011e5,wv,000,0107,0006001,510,54,091,51000US5401091,"Taylor County, Congressional District 1 (112th Congress), West Virginia",6592,5156,390,323,0,0,0,0,67,1618,1267,0,0,0,0,351,1009,888,0,0,0,0,121,830,830,0,0,0,0,0,1309,1294,15,0,0,0,0,1436,36,21,15,0,0,0,0,371,62,82,58,17,21,131,506,60,159,79,61,94,53,224,202,8,0,14,0,0,299,228,63,8,0,0,0
ACSSF,2011e5,wv,000,0107,0006002,510,54,093,51000US5401093,"Tucker County, Congressional District 1 (112th Congress), West Virginia",3215,2579,147,135,0,0,0,0,12,805,679,0,11,0,0,115,746,629,0,0,0,0,117,219,215,4,0,0,0,0,662,656,6,0,0,0,0,636,37,17,20,0,0,0,0,160,58,15,14,19,7,47,193,60,52,21,0,0,60,78,76,2,0,0,0,0,168,158,5,5,0,0,0
ACSSF,2011e5,wv,000,0107,0006003,510,54,095,51000US5401095,"Tyler County, Congressional District 1 (112th Congress), West Virginia",3752,3187,235,172,0,0,0,0,63,742,563,0,0,0,0,179,825,677,0,0,0,0,148,474,470,0,0,0,0,4,911,898,13,0,0,0,0,565,23,15,0,0,0,0,8,125,77,0,22,5,3,18,123,8,16,19,6,4,70,106,83,12,8,0,3,0,188,164,19,3,2,0,0
ACSSF,2011e5,wv,000,0107,0006004,510,54,103,51000US5401103,"Wetzel County, Congressional District 1 (112th Congress), West Virginia",6957,5526,249,126,0,0,0,0,123,1164,873,0,0,0,0,291,1437,1146,0,0,0,0,291,1247,1219,8,0,0,0,20,1429,1374,33,0,0,0,22,1431,103,42,11,0,0,0,50,280,108,49,36,13,10,64,549,206,90,41,57,25,130,258,182,16,60,0,0,0,241,195,25,21,0,0,0
ACSSF,2011e5,wv,000,0107,0006005,510,54,107,51000US5401107,"Wood County, Congressional District 1 (112th Congress), West Virginia",35990,26651,2010,1686,20,0,0,0,304,5929,4400,41,14,0,0,1474,8183,7606,28,11,0,0,538,6382,6334,14,0,4,0,30,4147,4109,28,10,0,0,0,9339,510,86,172,186,7,1,58,2515,378,614,692,158,185,488,3295,965,653,809,182,346,340,1815,1268,326,144,12,65,0,1204,819,295,41,44,5,0
ACSSF,2011e5,wv,000,0107,0006006,510,54,003,51000US5402003,"Berkeley County, Congressional District 2 (112th Congress), West Virginia",39303,29662,8965,8071,36,16,0,23,819,11665,9159,0,0,0,0,2506,4571,4044,0,0,0,0,527,2004,2004,0,0,0,0,0,2457,2404,53,0,0,0,0,9641,1665,1027,63,320,11,54,190,2882,869,268,625,111,194,815,2944,1002,362,737,79,191,573,906,592,112,185,6,11,0,1244,673,252,267,52,0,0
ACSSF,2011e5,wv,000,0107,0006007,510,54,007,51000US5402007,"Braxton County, Congressional District 2 (112th Congress), West Virginia",6087,4715,589,373,0,0,0,0,216,1782,1153,0,0,0,0,629,1134,681,0,0,0,0,453,495,479,0,0,0,0,16,715,702,5,0,0,0,8,1372,76,39,0,30,0,2,5,559,125,23,110,8,6,287,345,147,19,23,10,0,146,150,122,14,14,0,0,0,242,220,18,0,4,0,0
ACSSF,2011e5,wv,000,0107,0006008,510,54,013,51000US5402013,"Calhoun County, Congressional District 2 (112th Congress), West Virginia",3146,2425,185,122,0,0,0,0,63,711,514,0,0,0,0,197,680,469,0,0,0,0,211,425,414,0,0,0,0,11,424,407,0,0,0,0,17,721,73,73,0,0,0,0,0,229,69,6,6,12,0,136,263,160,18,0,0,0,85,53,40,0,0,0,0,13,103,103,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0006009,510,54,015,51000US5402015,"Clay County, Congressional District 2 (112th Congress), West Virginia",3512,2816,215,105,0,0,0,0,110,1179,860,0,0,0,0,319,699,379,0,0,0,0,320,372,372,0,0,0,0,0,351,351,0,0,0,0,0,696,37,37,0,0,0,0,0,251,73,18,15,49,0,96,235,97,6,0,0,0,132,71,71,0,0,0,0,0,102,67,28,0,0,0,7
ACSSF,2011e5,wv,000,0107,0006010,510,54,027,51000US5402027,"Hampshire County, Congressional District 2 (112th Congress), West Virginia",10331,6279,450,377,0,0,0,0,73,2518,2178,0,0,0,0,340,1887,1559,18,0,0,0,310,779,772,0,0,0,0,7,645,645,0,0,0,0,0,4052,82,57,9,0,0,0,16,1354,665,133,166,47,8,335,1957,1043,102,13,43,0,756,373,317,56,0,0,0,0,286,223,48,15,0,0,0
ACSSF,2011e5,wv,000,0107,0006011,510,54,031,51000US5402031,"Hardy County, Congressional District 2 (112th Congress), West Virginia",4829,3681,321,247,0,26,0,0,48,1828,1315,0,0,0,0,513,948,742,0,0,0,0,206,250,250,0,0,0,0,0,334,328,0,6,0,0,0,1148,76,10,39,19,0,0,8,363,45,39,48,0,0,231,366,139,9,81,0,0,137,141,115,5,0,21,0,0,202,148,34,3,0,0,17
ACSSF,2011e5,wv,000,0107,0006012,510,54,035,51000US5402035,"Jackson County, Congressional District 2 (112th Congress), West Virginia",11483,9135,1232,837,0,0,0,0,395,2621,1922,0,0,0,0,699,3084,2597,0,0,0,0,487,1192,1192,0,0,0,0,0,1006,991,15,0,0,0,0,2348,304,0,28,124,0,20,132,676,110,90,91,10,24,351,796,405,66,115,0,77,133,263,206,57,0,0,0,0,309,207,74,14,0,14,0
ACSSF,2011e5,wv,000,0107,0006013,510,54,037,51000US5402037,"Jefferson County, Congressional District 2 (112th Congress), West Virginia",19415,14982,3585,3402,0,0,0,0,183,5545,5054,35,3,0,0,453,3545,3073,48,0,0,0,424,978,963,0,0,0,0,15,1329,1323,6,0,0,0,0,4433,533,330,7,93,24,0,79,1574,588,232,391,54,91,218,1375,678,168,274,64,63,128,447,295,79,58,0,0,15,504,292,95,108,9,0,0
ACSSF,2011e5,wv,000,0107,0006014,510,54,039,51000US5402039,"Kanawha County, Congressional District 2 (112th Congress), West Virginia",82337,58734,3985,2995,106,0,0,0,884,11837,8409,58,61,18,56,3235,16571,14328,157,21,10,117,1938,19329,18932,114,194,31,0,58,7012,6909,64,29,10,0,0,23603,2036,281,425,813,208,78,231,4764,979,1174,1143,191,367,910,6754,2371,1627,1062,261,792,641,6455,3819,1493,729,118,242,54,3594,2072,698,471,208,145,0
ACSSF,2011e5,wv,000,0107,0006015,510,54,041,51000US5402041,"Lewis County, Congressional District 2 (112th Congress), West Virginia",6587,4768,390,315,0,0,0,0,75,1244,1026,0,0,0,0,218,1267,997,0,0,0,0,270,811,801,0,0,0,0,10,1056,1042,0,0,0,0,14,1819,99,24,0,4,0,0,71,507,134,74,57,62,84,96,602,234,49,77,5,74,163,290,274,12,4,0,0,0,321,294,9,10,0,8,0
ACSSF,2011e5,wv,000,0107,0006016,510,54,053,51000US5402053,"Mason County, Congressional District 2 (112th Congress), West Virginia",10715,8497,928,655,0,0,0,0,273,2421,1564,0,0,0,0,857,2529,1895,0,0,0,0,634,1779,1754,0,0,14,11,0,840,840,0,0,0,0,0,2218,160,38,10,10,22,0,80,595,61,72,50,25,0,387,705,360,78,26,8,41,192,453,352,67,22,12,0,0,305,222,31,14,0,38,0
ACSSF,2011e5,wv,000,0107,0006017,510,54,065,51000US5402065,"Morgan County, Congressional District 2 (112th Congress), West Virginia",7171,4801,478,461,0,0,0,0,17,1603,1402,2,0,0,0,199,1492,1201,8,0,0,0,283,548,545,3,0,0,0,0,680,677,3,0,0,0,0,2370,145,0,3,47,0,0,95,704,414,177,52,0,0,61,931,504,38,92,29,8,260,268,241,15,0,0,0,12,322,242,64,16,0,0,0
ACSSF,2011e5,wv,000,0107,0006018,510,54,071,51000US5402071,"Pendleton County, Congressional District 2 (112th Congress), West Virginia",3305,2550,89,76,0,0,0,0,13,932,693,4,0,0,0,235,666,567,0,0,0,0,99,286,241,0,0,0,0,45,577,568,9,0,0,0,0,755,8,8,0,0,0,0,0,298,163,53,25,0,0,57,103,34,0,0,0,0,69,159,119,4,33,0,0,3,187,143,44,0,0,0,0
ACSSF,2011e5,wv,000,0107,0006019,510,54,079,51000US5402079,"Putnam County, Congressional District 2 (112th Congress), West Virginia",20999,18084,1665,1126,26,7,0,0,506,8351,6997,0,16,0,0,1338,4844,4475,0,0,0,0,369,2098,2095,3,0,0,0,0,1126,1108,0,0,0,0,18,2915,294,78,34,62,0,15,105,1264,266,158,427,55,26,332,770,385,103,67,21,12,182,329,268,61,0,0,0,0,258,220,38,0,0,0,0
ACSSF,2011e5,wv,000,0107,0006020,510,54,083,51000US5402083,"Randolph County, Congressional District 2 (112th Congress), West Virginia",11276,8726,577,470,0,0,0,0,107,3014,2264,0,0,0,0,750,2227,1931,8,7,0,0,281,1264,1253,0,0,0,0,11,1644,1640,0,0,0,0,4,2550,211,61,17,22,17,15,79,588,139,74,64,48,44,219,850,288,108,214,15,74,151,545,269,191,55,0,30,0,356,255,64,22,6,9,0
ACSSF,2011e5,wv,000,0107,0006021,510,54,087,51000US5402087,"Roane County, Congressional District 2 (112th Congress), West Virginia",5970,4574,268,184,0,0,0,0,84,1304,858,9,0,0,0,437,1322,1169,0,0,0,0,153,813,783,0,0,0,0,30,867,867,0,0,0,0,0,1396,75,67,0,0,0,0,8,337,77,0,2,25,0,233,517,172,57,32,36,7,213,305,197,79,0,29,0,0,162,127,25,10,0,0,0
ACSSF,2011e5,wv,000,0107,0006022,510,54,097,51000US5402097,"Upshur County, Congressional District 2 (112th Congress), West Virginia",9139,7164,545,302,0,0,0,0,243,2268,1791,0,0,0,0,477,2714,2216,12,0,0,0,486,828,710,0,0,26,0,92,809,796,13,0,0,0,0,1975,98,0,48,0,26,0,24,598,141,81,51,13,56,256,826,359,95,143,22,27,180,205,149,21,14,0,0,21,248,203,33,12,0,0,0
ACSSF,2011e5,wv,000,0107,0006023,510,54,105,51000US5402105,"Wirt County, Congressional District 2 (112th Congress), West Virginia",2325,1939,81,49,0,0,0,0,32,952,527,0,0,0,0,425,521,387,0,0,0,0,134,150,150,0,0,0,0,0,235,235,0,0,0,0,0,386,12,12,0,0,0,0,0,198,61,11,12,0,0,114,70,2,3,14,0,0,51,69,60,4,5,0,0,0,37,33,0,4,0,0,0
ACSSF,2011e5,wv,000,0107,0006024,510,54,005,51000US5403005,"Boone County, Congressional District 3 (112th Congress), West Virginia",9755,7548,672,278,0,0,0,0,394,2582,1443,0,5,0,0,1134,1918,1216,6,0,0,0,696,1423,1394,6,0,0,0,23,953,953,0,0,0,0,0,2207,163,17,0,34,0,0,112,1014,188,72,60,19,125,550,577,204,47,31,5,14,276,263,228,20,0,0,0,15,190,151,39,0,0,0,0
