FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2010e5,wv,000,0103,0006157,620,54,   ,62000US54034,"State House District 34 (2010), West Virginia",7245,5496,456,241,0,0,0,0,215,1986,1242,0,0,0,0,744,1358,898,0,0,3,0,457,728,689,3,0,0,0,36,968,952,7,0,0,0,9,1749,62,14,4,37,0,4,3,647,129,31,91,7,3,386,526,271,64,86,0,0,105,235,162,51,22,0,0,0,279,253,23,0,3,0,0
ACSSF,2010e5,wv,000,0103,0006158,620,54,   ,62000US54035,"State House District 35 (2010), West Virginia",7103,5935,596,378,0,0,0,0,218,2466,1530,50,0,0,0,886,1785,1321,0,0,0,0,464,739,739,0,0,0,0,0,349,349,0,0,0,0,0,1168,68,68,0,0,0,0,0,402,48,79,0,17,115,143,305,149,0,120,0,0,36,335,242,93,0,0,0,0,58,58,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006159,620,54,   ,62000US54036,"State House District 36 (2010), West Virginia",7023,5523,304,208,0,0,0,0,96,1551,1010,0,0,0,0,541,1509,1162,0,0,0,0,347,1226,1209,0,0,0,0,17,933,924,9,0,0,0,0,1500,56,0,0,0,0,0,56,532,105,27,197,52,0,151,429,205,12,132,0,0,80,240,206,33,0,1,0,0,243,159,4,53,27,0,0
ACSSF,2010e5,wv,000,0103,0006160,620,54,   ,62000US54037,"State House District 37 (2010), West Virginia",15131,11886,710,525,0,0,0,0,185,4254,3336,0,0,0,0,918,3065,2566,0,1,0,9,489,1727,1712,0,0,0,0,15,2130,2121,5,0,0,0,4,3245,52,2,0,9,0,0,41,849,268,79,138,37,36,291,1112,316,159,220,8,68,341,576,342,147,74,0,13,0,656,437,172,24,17,6,0
ACSSF,2010e5,wv,000,0103,0006161,620,54,   ,62000US54038,"State House District 38 (2010), West Virginia",6984,5169,296,213,0,0,0,0,83,1522,1285,0,0,0,0,237,1361,1033,0,0,0,0,328,872,845,0,0,0,0,27,1118,1092,0,0,0,0,26,1815,74,10,0,0,0,0,64,467,158,69,58,40,80,62,611,241,59,105,11,74,121,355,285,0,70,0,0,0,308,262,10,27,0,9,0
ACSSF,2010e5,wv,000,0103,0006162,620,54,   ,62000US54039,"State House District 39 (2010), West Virginia",7459,5674,361,198,0,0,0,0,163,1646,1396,0,0,0,0,250,2161,1827,10,0,0,0,324,741,636,0,0,28,0,77,765,765,0,0,0,0,0,1785,103,0,46,0,33,0,24,520,121,28,21,17,80,253,672,263,127,132,28,29,93,263,193,21,21,0,0,28,227,180,32,15,0,0,0
ACSSF,2010e5,wv,000,0103,0006163,620,54,   ,62000US54040,"State House District 40 (2010), West Virginia",7594,5986,286,134,0,0,0,0,152,1971,1513,3,0,0,0,455,1865,1479,0,0,0,0,386,769,766,0,0,0,0,3,1095,1082,13,0,0,0,0,1608,42,11,0,31,0,0,0,337,121,10,18,0,69,119,499,278,31,46,0,23,121,230,128,35,26,3,31,7,500,400,52,22,0,26,0
ACSSF,2010e5,wv,000,0103,0006164,620,54,   ,62000US54041,"State House District 41 (2010), West Virginia",28642,21025,1304,964,0,43,0,0,297,4640,3656,12,0,0,0,972,5065,4506,8,0,0,8,543,4862,4711,80,0,0,0,71,5154,5087,50,10,0,0,7,7617,429,183,80,144,0,9,13,1825,463,358,302,160,306,236,1900,709,353,291,69,143,335,1954,1509,301,62,16,62,4,1509,992,347,153,17,0,0
ACSSF,2010e5,wv,000,0103,0006165,620,54,   ,62000US54042,"State House District 42 (2010), West Virginia",7677,6113,468,369,0,0,0,0,99,1701,1289,0,0,0,0,412,1420,1208,0,0,0,0,212,1054,1054,0,0,0,0,0,1470,1470,0,0,0,0,0,1564,60,20,40,0,0,0,0,346,52,63,59,35,16,121,577,109,146,65,47,116,94,309,242,9,0,16,0,42,272,245,11,16,0,0,0
ACSSF,2010e5,wv,000,0103,0006166,620,54,   ,62000US54043,"State House District 43 (2010), West Virginia",22523,16970,775,618,0,0,0,0,157,3140,2142,3,0,0,0,995,4149,3509,0,0,0,0,640,4172,4160,8,0,0,0,4,4734,4690,22,0,0,0,22,5553,301,84,88,103,5,0,21,1102,308,230,252,0,93,219,1515,698,213,207,75,33,289,1140,654,275,103,53,55,0,1495,926,417,106,9,37,0
ACSSF,2010e5,wv,000,0103,0006167,620,54,   ,62000US54044,"State House District 44 (2010), West Virginia",32858,18811,2784,2297,6,32,42,32,375,5392,3910,18,17,0,31,1416,4762,3516,28,35,0,18,1165,3656,3495,29,0,0,0,132,2217,2196,13,0,0,0,8,14047,2758,484,207,1110,715,194,48,3439,551,567,1274,168,277,602,4016,776,1010,1046,182,341,661,2119,938,766,242,16,73,84,1715,684,829,155,37,10,0
ACSSF,2010e5,wv,000,0103,0006168,620,54,   ,62000US54045,"State House District 45 (2010), West Virginia",8071,6489,459,384,0,0,0,0,75,2117,1533,0,0,0,0,584,1906,1547,0,0,0,0,359,881,878,0,0,0,0,3,1126,1116,10,0,0,0,0,1582,58,53,0,0,0,0,5,400,69,29,109,30,12,151,430,164,53,56,0,0,157,295,274,21,0,0,0,0,399,305,75,8,0,11,0
ACSSF,2010e5,wv,000,0103,0006169,620,54,   ,62000US54046,"State House District 46 (2010), West Virginia",7911,6625,401,312,0,0,0,0,89,2235,1823,0,12,0,0,400,1713,1358,3,0,0,0,352,740,735,5,0,0,0,0,1536,1515,10,0,0,0,11,1286,42,12,10,17,0,0,3,267,79,67,24,19,4,74,445,149,78,70,0,0,148,199,157,27,15,0,0,0,333,247,29,57,0,0,0
ACSSF,2010e5,wv,000,0103,0006170,620,54,   ,62000US54047,"State House District 47 (2010), West Virginia",7621,5910,295,224,0,27,0,0,44,2594,1954,4,0,0,0,636,1751,1445,0,0,0,0,306,440,401,0,0,0,0,39,830,805,7,6,0,0,12,1711,92,28,33,23,0,0,8,447,120,93,80,5,0,149,434,154,6,55,0,12,207,302,224,10,45,20,0,3,436,313,99,3,0,0,21
ACSSF,2010e5,wv,000,0103,0006171,620,54,   ,62000US54048,"State House District 48 (2010), West Virginia",7917,6403,339,255,0,0,0,0,84,2468,1900,0,0,0,0,568,1768,1455,11,0,0,0,302,706,703,3,0,0,0,0,1122,1101,21,0,0,0,0,1514,104,21,31,32,0,0,20,474,179,65,98,5,8,119,319,154,66,28,6,14,51,259,210,37,0,0,12,0,358,299,29,6,9,0,15
ACSSF,2010e5,wv,000,0103,0006172,620,54,   ,62000US54049,"State House District 49 (2010), West Virginia",7718,5697,247,238,0,0,0,0,9,1496,1199,0,0,0,0,297,2157,1968,0,0,0,0,189,869,869,0,0,0,0,0,928,919,9,0,0,0,0,2021,108,0,22,76,0,0,10,446,73,19,111,0,146,97,655,227,197,57,12,49,113,521,274,211,18,18,0,0,291,190,68,23,0,10,0
ACSSF,2010e5,wv,000,0103,0006173,620,54,   ,62000US54050,"State House District 50 (2010), West Virginia",8103,5822,315,246,0,0,0,0,69,2330,2014,0,0,0,0,316,1728,1403,17,0,0,0,308,891,882,0,0,0,0,9,558,553,5,0,0,0,0,2281,49,17,15,0,0,0,17,711,226,108,155,53,0,169,1008,543,43,25,40,0,357,281,219,45,17,0,0,0,232,141,75,16,0,0,0
ACSSF,2010e5,wv,000,0103,0006174,620,54,   ,62000US54051,"State House District 51 (2010), West Virginia",8469,5891,429,399,0,0,0,0,30,2046,1742,0,0,0,0,304,1757,1528,0,0,0,0,229,724,721,3,0,0,0,0,935,928,7,0,0,0,0,2578,124,27,3,46,0,0,48,767,431,84,63,0,0,189,1014,454,115,51,33,0,361,317,293,9,0,0,0,15,356,227,105,24,0,0,0
ACSSF,2010e5,wv,000,0103,0006175,620,54,   ,62000US54052,"State House District 52 (2010), West Virginia",8947,7326,2094,1811,0,0,0,0,283,3221,2746,0,0,0,0,475,1316,1100,0,0,0,0,216,216,216,0,0,0,0,0,479,479,0,0,0,0,0,1621,372,300,0,10,0,0,62,323,129,27,61,14,0,92,650,329,0,0,0,8,313,185,168,17,0,0,0,0,91,59,32,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006176,620,54,   ,62000US54053,"State House District 53 (2010), West Virginia",8640,7265,1846,1718,27,0,0,0,101,3305,2549,0,0,0,0,756,1400,1229,11,0,0,0,160,258,258,0,0,0,0,0,456,456,0,0,0,0,0,1375,322,253,0,24,0,0,45,359,96,0,34,0,0,229,441,228,0,126,0,0,87,112,30,0,43,6,0,33,141,131,0,10,0,0,0
ACSSF,2010e5,wv,000,0103,0006177,620,54,   ,62000US54054,"State House District 54 (2010), West Virginia",8400,4605,637,616,0,0,0,21,0,1129,987,0,0,0,0,142,739,729,0,0,0,0,10,1034,1034,0,0,0,0,0,1066,1026,40,0,0,0,0,3795,135,5,9,63,34,24,0,1132,167,122,415,118,293,17,1024,251,256,299,43,175,0,652,451,125,76,0,0,0,852,331,190,248,59,24,0
ACSSF,2010e5,wv,000,0103,0006178,620,54,   ,62000US54055,"State House District 55 (2010), West Virginia",9363,7206,2309,1956,10,15,0,0,328,3140,2400,0,0,0,0,740,989,799,0,0,0,0,190,309,309,0,0,0,0,0,459,459,0,0,0,0,0,2157,383,149,11,143,12,14,54,866,246,85,177,23,27,308,697,204,0,319,36,12,126,117,73,11,33,0,0,0,94,94,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006179,620,54,   ,62000US54056,"State House District 56 (2010), West Virginia",8451,6920,2232,1996,0,0,0,0,236,2683,2179,0,0,0,0,504,1306,1204,0,0,0,0,102,347,347,0,0,0,0,0,352,352,0,0,0,0,0,1531,253,188,10,44,0,0,11,718,130,156,72,28,26,306,331,153,0,11,0,0,167,147,108,39,0,0,0,0,82,59,23,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006180,620,54,   ,62000US54057,"State House District 57 (2010), West Virginia",7226,5865,1365,1334,0,0,0,0,31,1929,1646,28,3,0,0,252,1490,1301,5,0,0,0,184,371,359,0,0,0,0,12,710,700,10,0,0,0,0,1361,277,213,6,19,24,0,15,367,95,10,47,16,3,196,340,211,44,53,0,0,32,167,57,12,79,2,0,17,210,172,26,12,0,0,0
ACSSF,2010e5,wv,000,0103,0006181,620,54,   ,62000US54058,"State House District 58 (2010), West Virginia",8462,6084,1330,1268,0,15,0,0,47,2266,2116,0,0,0,0,150,1500,1286,46,0,0,0,168,403,403,0,0,0,0,0,585,585,0,0,0,0,0,2378,81,49,0,20,0,0,12,1015,228,238,387,47,95,20,856,398,56,252,49,40,61,204,107,97,0,0,0,0,222,52,82,88,0,0,0
ACSSF,2010e5,wv,000,0103,0006182,622,54,009,62200US54001009,"Brooke County (part), State House District 1 (2010), West Virginia",982,592,0,0,0,0,0,0,0,61,51,0,0,0,0,10,112,112,0,0,0,0,0,330,330,0,0,0,0,0,89,79,10,0,0,0,0,390,0,0,0,0,0,0,0,111,0,23,0,0,88,0,95,8,9,29,0,49,0,143,104,31,0,0,8,0,41,41,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006183,622,54,029,62200US54001029,"Hancock County, State House District 1 (2010), West Virginia",13296,9995,368,291,0,16,0,5,56,1121,687,12,0,0,0,422,3091,2820,0,0,0,0,271,3506,3473,33,0,0,0,0,1909,1890,19,0,0,0,0,3301,138,10,33,45,50,0,0,815,93,169,166,0,93,294,1070,323,433,161,0,71,82,913,624,199,80,0,0,10,365,266,90,9,0,0,0
ACSSF,2010e5,wv,000,0103,0006184,622,54,009,62200US54002009,"Brooke County (part), State House District 2 (2010), West Virginia",8842,7188,350,321,0,0,0,0,29,1027,798,0,0,0,0,229,2117,1905,0,0,0,0,212,1977,1977,0,0,0,0,0,1717,1695,22,0,0,0,0,1654,21,0,10,11,0,0,0,300,27,77,80,43,0,73,566,188,39,208,62,0,69,363,302,61,0,0,0,0,404,186,169,49,0,0,0
ACSSF,2010e5,wv,000,0103,0006185,622,54,069,62200US54002069,"Ohio County (part), State House District 2 (2010), West Virginia",4630,3626,130,109,0,0,0,0,21,753,500,0,12,0,0,241,986,836,0,0,0,0,150,884,881,0,3,0,0,0,873,873,0,0,0,0,0,1004,127,0,49,37,5,0,36,317,50,73,133,0,18,43,206,109,27,65,0,0,5,206,136,23,31,0,16,0,148,93,55,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006186,622,54,069,62200US54003069,"Ohio County (part), State House District 3 (2010), West Virginia",14161,9525,246,233,0,0,0,0,13,742,654,8,45,0,0,35,1968,1749,112,25,0,10,72,2357,2305,45,0,0,7,0,4212,4100,112,0,0,0,0,4636,182,80,22,0,37,43,0,578,62,106,33,110,234,33,1245,211,368,194,20,431,21,730,404,169,84,31,42,0,1901,721,746,307,15,112,0
ACSSF,2010e5,wv,000,0103,0006187,622,54,051,62200US54004051,"Marshall County, State House District 4 (2010), West Virginia",13997,10921,243,223,0,0,0,0,20,1978,1257,14,3,0,0,704,3293,2996,0,3,0,0,294,2567,2544,23,0,0,0,0,2840,2797,43,0,0,0,0,3076,139,16,83,6,0,20,14,636,211,182,94,4,21,124,963,309,290,138,65,70,91,504,404,59,27,10,4,0,834,605,170,59,0,0,0
ACSSF,2010e5,wv,000,0103,0006188,622,54,069,62200US54004069,"Ohio County (part), State House District 4 (2010), West Virginia",59,50,0,0,0,0,0,0,0,7,0,7,0,0,0,0,38,12,0,0,0,0,26,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0
ACSSF,2010e5,wv,000,0103,0006189,622,54,061,62200US54005061,"Monongalia County (part), State House District 5 (2010), West Virginia",436,410,33,18,0,0,0,0,15,97,66,0,0,0,0,31,126,106,0,0,0,0,20,104,104,0,0,0,0,0,50,50,0,0,0,0,0,26,0,0,0,0,0,0,0,14,0,14,0,0,0,0,2,2,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006190,622,54,103,62200US54005103,"Wetzel County (part), State House District 5 (2010), West Virginia",6518,5218,217,116,0,0,0,0,101,1080,812,0,0,0,0,268,1378,1144,0,0,0,0,234,1218,1196,7,0,0,0,15,1325,1266,40,0,0,0,19,1300,51,39,12,0,0,0,0,291,126,43,45,23,23,31,475,181,90,60,66,20,58,186,170,16,0,0,0,0,297,205,70,22,0,0,0
ACSSF,2010e5,wv,000,0103,0006191,622,54,017,62200US54006017,"Doddridge County, State House District 6 (2010), West Virginia",2860,2343,184,123,0,0,0,0,61,704,523,8,0,0,0,173,544,388,0,0,0,0,156,195,195,0,0,0,0,0,716,716,0,0,0,0,0,517,19,0,0,0,0,0,19,165,70,3,17,0,0,75,62,23,0,0,0,0,39,121,83,0,38,0,0,0,150,142,8,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006192,622,54,095,62200US54006095,"Tyler County, State House District 6 (2010), West Virginia",3792,3133,214,161,0,0,0,0,53,738,604,0,0,0,0,134,797,643,0,0,0,0,154,421,418,0,0,0,0,3,963,955,8,0,0,0,0,659,7,0,0,0,0,0,7,123,63,0,26,4,3,27,142,34,16,16,13,3,60,120,92,13,12,0,3,0,267,237,19,0,11,0,0
ACSSF,2010e5,wv,000,0103,0006193,622,54,103,62200US54006103,"Wetzel County (part), State House District 6 (2010), West Virginia",379,301,9,0,0,0,0,0,9,32,25,0,0,0,0,7,76,52,0,0,0,0,24,104,104,0,0,0,0,0,80,80,0,0,0,0,0,78,8,0,0,0,0,0,8,25,7,0,0,0,0,18,8,0,0,0,0,0,8,20,20,0,0,0,0,0,17,17,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006194,622,54,073,62200US54007073,"Pleasants County, State House District 7 (2010), West Virginia",2591,2066,155,87,0,0,0,0,68,535,371,0,0,0,0,164,577,477,0,0,0,0,100,388,377,11,0,0,0,0,411,411,0,0,0,0,0,525,16,0,0,0,0,0,16,172,34,0,80,16,0,42,106,35,31,5,20,0,15,126,100,12,10,4,0,0,105,83,22,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006195,622,54,085,62200US54007085,"Ritchie County, State House District 7 (2010), West Virginia",4213,3273,199,159,0,0,0,0,40,968,666,4,0,0,0,298,718,589,0,0,0,0,129,532,517,13,0,0,0,2,856,856,0,0,0,0,0,940,36,31,0,0,0,0,5,202,68,37,33,6,0,58,273,87,19,38,0,2,127,163,145,0,18,0,0,0,266,253,8,5,0,0,0
ACSSF,2010e5,wv,000,0103,0006196,622,54,107,62200US54008107,"Wood County (part), State House District 8 (2010), West Virginia",7586,6183,499,417,9,0,0,0,73,1680,1334,12,0,0,0,334,2131,1918,0,0,0,0,213,1152,1139,0,0,0,0,13,721,721,0,0,0,0,0,1403,89,64,0,0,0,0,25,268,27,124,49,18,0,50,786,419,89,101,44,18,115,154,94,47,13,0,0,0,106,85,21,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006197,622,54,105,62200US54009105,"Wirt County, State House District 9 (2010), West Virginia",2364,1925,78,51,0,0,0,0,27,906,519,0,0,0,0,387,446,327,0,0,0,0,119,237,237,0,0,0,0,0,258,258,0,0,0,0,0,439,31,14,17,0,0,0,0,147,15,0,20,0,0,112,118,8,21,23,0,0,66,59,50,5,4,0,0,0,84,79,0,5,0,0,0
ACSSF,2010e5,wv,000,0103,0006198,622,54,107,62200US54009107,"Wood County (part), State House District 9 (2010), West Virginia",5249,4331,461,356,0,0,0,0,105,1437,1004,0,0,0,0,433,1187,1058,13,0,0,0,116,679,679,0,0,0,0,0,567,567,0,0,0,0,0,918,75,0,29,39,7,0,0,380,92,18,109,20,11,130,294,162,29,39,16,0,48,107,107,0,0,0,0,0,62,62,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006199,622,54,107,62200US54010107,"Wood County (part), State House District 10 (2010), West Virginia",23387,16061,817,693,9,0,0,0,115,2992,2399,19,19,0,0,555,4605,4373,19,5,0,0,208,4592,4556,12,0,0,0,24,3055,3021,15,19,0,0,0,7326,306,33,79,172,0,0,22,1897,279,374,595,182,207,260,2409,489,536,863,114,266,141,1507,1125,218,104,11,49,0,1207,690,396,45,66,10,0
ACSSF,2010e5,wv,000,0103,0006200,622,54,035,62200US54011035,"Jackson County (part), State House District 11 (2010), West Virginia",954,862,108,69,0,0,0,0,39,358,204,0,0,0,0,154,264,205,0,0,0,0,59,48,48,0,0,0,0,0,84,84,0,0,0,0,0,92,0,0,0,0,0,0,0,10,10,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006201,622,54,087,62200US54011087,"Roane County, State House District 11 (2010), West Virginia",6015,4580,194,163,0,0,0,0,31,1256,823,6,0,0,0,427,1389,1173,0,0,0,0,216,849,828,0,0,0,0,21,892,892,0,0,0,0,0,1435,55,24,10,0,12,0,9,283,114,0,3,19,0,147,565,162,49,39,44,8,263,315,233,53,0,15,0,14,217,156,37,24,0,0,0
ACSSF,2010e5,wv,000,0103,0006202,622,54,035,62200US54012035,"Jackson County (part), State House District 12 (2010), West Virginia",7873,6174,862,628,0,0,0,0,234,1902,1476,0,0,0,0,426,1937,1661,0,0,0,0,276,854,854,0,0,0,0,0,619,591,28,0,0,0,0,1699,204,0,16,146,0,0,42,547,92,57,46,0,13,339,500,193,70,93,0,72,72,273,221,52,0,0,0,0,175,92,70,0,0,13,0
ACSSF,2010e5,wv,000,0103,0006203,622,54,035,62200US54013035,"Jackson County (part), State House District 13 (2010), West Virginia",2807,2220,204,96,0,0,0,0,108,670,470,0,0,0,0,200,782,633,0,0,0,0,149,287,287,0,0,0,0,0,277,277,0,0,0,0,0,587,35,0,0,15,0,0,20,128,20,48,0,10,0,50,272,148,0,94,0,0,30,69,47,22,0,0,0,0,83,68,0,15,0,0,0
ACSSF,2010e5,wv,000,0103,0006204,622,54,053,62200US54013053,"Mason County (part), State House District 13 (2010), West Virginia",5208,4040,320,235,0,0,0,0,85,1340,859,0,0,0,0,481,1060,768,0,0,0,0,292,851,839,0,0,0,12,0,469,469,0,0,0,0,0,1168,145,43,0,0,40,0,62,326,78,47,16,26,0,159,309,249,28,0,0,0,32,233,233,0,0,0,0,0,155,155,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006205,622,54,079,62200US54013079,"Putnam County (part), State House District 13 (2010), West Virginia",7516,6401,352,192,0,0,0,0,160,2401,1539,0,0,0,0,862,1990,1803,0,0,0,0,187,967,964,3,0,0,0,0,691,672,0,0,0,0,19,1115,74,0,17,0,0,0,57,347,37,69,57,3,0,181,353,122,64,25,0,0,142,120,120,0,0,0,0,0,221,177,44,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006206,622,54,053,62200US54014053,"Mason County (part), State House District 14 (2010), West Virginia",5724,4499,483,311,0,0,0,0,172,1230,819,0,0,0,0,411,1313,975,0,0,0,0,338,1000,988,0,0,12,0,0,473,473,0,0,0,0,0,1225,56,21,0,12,0,0,23,344,9,76,33,0,11,215,356,124,38,21,0,23,150,323,178,108,22,15,0,0,146,55,66,11,0,14,0
ACSSF,2010e5,wv,000,0103,0006207,622,54,079,62200US54014079,"Putnam County (part), State House District 14 (2010), West Virginia",9843,8505,816,688,16,10,0,0,102,4876,4429,0,34,0,0,413,2080,1937,0,0,0,0,143,508,469,0,0,0,0,39,225,225,0,0,0,0,0,1338,193,18,18,144,0,13,0,741,223,112,301,74,13,18,328,227,3,64,20,14,0,47,47,0,0,0,0,0,29,29,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006208,622,54,011,62200US54015011,"Cabell County (part), State House District 15 (2010), West Virginia",20281,12109,697,567,0,0,0,0,130,2068,1419,0,0,0,0,649,2782,2455,0,0,8,13,306,3500,3446,7,40,0,0,7,3062,3007,55,0,0,0,0,8172,420,63,83,167,39,18,50,1601,225,172,736,77,145,246,1895,415,294,651,106,294,135,2416,1406,663,248,51,35,13,1840,951,425,304,102,58,0
ACSSF,2010e5,wv,000,0103,0006209,622,54,043,62200US54015043,"Lincoln County (part), State House District 15 (2010), West Virginia",1553,1173,67,5,0,0,0,0,62,431,249,0,0,0,0,182,310,240,0,0,0,0,70,235,231,4,0,0,0,0,130,130,0,0,0,0,0,380,0,0,0,0,0,0,0,138,0,7,51,2,0,78,80,27,15,17,0,0,21,50,18,24,8,0,0,0,112,88,13,11,0,0,0
ACSSF,2010e5,wv,000,0103,0006210,622,54,011,62200US54016011,"Cabell County (part), State House District 16 (2010), West Virginia",20283,13921,1071,760,0,8,0,11,292,2751,2238,0,23,0,32,458,4742,4406,58,0,12,4,262,3430,3371,46,0,0,13,0,1927,1927,0,0,0,0,0,6362,618,149,104,169,16,87,93,1839,448,228,639,161,240,123,1976,548,526,684,68,88,62,1044,648,231,165,0,0,0,885,528,125,150,63,19,0
ACSSF,2010e5,wv,000,0103,0006211,622,54,099,62200US54016099,"Wayne County (part), State House District 16 (2010), West Virginia",2249,1653,64,24,0,0,0,0,40,218,211,0,0,0,0,7,415,389,0,0,0,0,26,608,608,0,0,0,0,0,348,348,0,0,0,0,0,596,8,0,0,8,0,0,0,90,17,0,61,0,12,0,258,134,52,57,15,0,0,151,140,0,11,0,0,0,89,83,0,0,6,0,0
ACSSF,2010e5,wv,000,0103,0006212,622,54,099,62200US54017099,"Wayne County (part), State House District 17 (2010), West Virginia",13885,10671,1063,625,0,0,0,0,438,3614,2696,0,0,0,0,918,3467,3034,0,0,0,0,433,1592,1576,0,0,0,0,16,935,916,0,0,0,19,0,3214,206,65,20,31,0,0,90,1085,337,62,257,40,93,296,896,382,72,155,22,29,236,643,528,44,32,0,0,39,384,313,42,13,0,0,16
ACSSF,2010e5,wv,000,0103,0006213,622,54,005,62200US54018005,"Boone County (part), State House District 18 (2010), West Virginia",7172,5441,461,146,0,0,0,0,315,1649,842,0,5,0,0,802,1441,963,0,0,0,0,478,1164,1127,9,0,0,0,28,726,726,0,0,0,0,0,1731,53,2,0,8,0,0,43,734,154,69,65,36,121,289,468,145,49,34,4,14,222,293,238,36,0,0,0,19,183,140,43,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006214,622,54,005,62200US54019005,"Boone County (part), State House District 19 (2010), West Virginia",2851,2196,184,120,0,0,0,0,64,1047,583,0,0,0,0,464,520,223,0,0,0,0,297,304,304,0,0,0,0,0,141,141,0,0,0,0,0,655,0,0,0,0,0,0,0,272,96,0,0,0,0,176,283,84,0,0,0,0,199,83,83,0,0,0,0,0,17,17,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006215,622,54,043,62200US54019043,"Lincoln County (part), State House District 19 (2010), West Virginia",7158,5611,586,336,0,0,0,0,250,2246,1059,0,0,0,0,1187,1420,1003,0,0,0,0,417,925,900,0,0,0,0,25,434,434,0,0,0,0,0,1547,74,14,0,0,0,0,60,693,184,5,27,41,6,430,408,164,0,15,13,7,209,234,224,10,0,0,0,0,138,133,0,5,0,0,0
ACSSF,2010e5,wv,000,0103,0006216,622,54,045,62200US54019045,"Logan County, State House District 19 (2010), West Virginia",14740,10725,678,334,0,0,0,0,344,3136,1880,0,5,0,0,1251,2956,2327,10,6,0,0,613,2254,2191,18,0,0,0,45,1701,1631,33,34,3,0,0,4015,179,83,4,0,0,0,92,1482,383,110,338,5,44,602,912,400,85,200,0,10,217,663,536,46,81,0,0,0,779,553,50,176,0,0,0
ACSSF,2010e5,wv,000,0103,0006217,622,54,079,62200US54019079,"Putnam County (part), State House District 19 (2010), West Virginia",3616,3116,174,96,0,0,0,0,78,1168,1012,0,0,0,0,156,1141,1038,0,0,0,0,103,452,452,0,0,0,0,0,181,181,0,0,0,0,0,500,0,0,0,0,0,0,0,125,12,13,62,0,11,27,154,98,13,0,0,0,43,161,96,65,0,0,0,0,60,60,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0006218,622,54,059,62200US54020059,"Mingo County (part), State House District 20 (2010), West Virginia",6151,4704,594,277,0,0,0,0,317,1808,1258,0,0,0,0,550,929,627,0,0,0,0,302,885,882,0,0,0,0,3,488,447,35,0,0,0,6,1447,121,58,0,0,0,0,63,417,184,95,36,12,10,80,308,59,42,6,0,98,103,280,243,10,23,0,0,4,321,165,66,14,0,76,0
