FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2010e5,wv,000,0040,0000096,060,54,013,06000US5401390885,"District 5, Calhoun County, West Virginia",1218,647,0,39,15,77,0,34,22,8,396,29,20,7,0,0,0,0,571,6,13,0,45,23,22,28,25,265,30,72,0,32,10,0,0
ACSSF,2010e5,wv,000,0040,0000097,060,54,015,06000US5401590891,"District A, Clay County, West Virginia",2591,1239,58,33,85,96,78,46,55,18,572,0,83,47,68,0,0,0,1352,10,12,22,219,78,37,52,5,627,43,121,59,50,17,0,0
ACSSF,2010e5,wv,000,0040,0000098,060,54,015,06000US5401590893,"District B, Clay County, West Virginia",2028,1072,31,0,37,47,40,36,52,20,582,16,90,51,24,38,0,8,956,0,0,18,31,52,8,16,0,494,65,147,33,39,28,20,5
ACSSF,2010e5,wv,000,0040,0000099,060,54,015,06000US5401590895,"District C, Clay County, West Virginia",1962,941,0,0,29,12,65,24,14,10,485,43,61,136,25,37,0,0,1021,17,0,37,53,51,66,87,20,301,56,71,73,67,88,34,0
ACSSF,2010e5,wv,000,0040,0000100,060,54,017,06000US5401790138,"Beech district, Doddridge County, West Virginia",1785,961,0,0,0,24,38,164,50,53,425,61,76,59,11,0,0,0,824,45,0,0,21,8,78,41,27,327,40,68,48,99,22,0,0
ACSSF,2010e5,wv,000,0040,0000101,060,54,017,06000US5401792094,"Maple district, Doddridge County, West Virginia",1068,505,0,0,0,17,35,73,56,0,224,63,25,0,12,0,0,0,563,20,0,0,8,0,39,42,0,280,13,50,10,101,0,0,0
ACSSF,2010e5,wv,000,0040,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",1244,682,0,0,23,30,27,20,0,12,366,37,83,15,51,18,0,0,562,0,0,0,21,10,0,0,0,336,86,21,23,44,21,0,0
ACSSF,2010e5,wv,000,0040,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",1507,748,0,0,4,92,64,70,54,0,309,59,55,14,15,6,6,0,759,19,12,0,85,8,7,59,5,312,45,136,30,23,18,0,0
ACSSF,2010e5,wv,000,0040,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",11106,5547,32,77,110,380,176,273,137,19,2648,225,622,165,436,215,20,12,5559,70,2,71,466,274,255,204,35,2287,204,736,250,457,234,14,0
ACSSF,2010e5,wv,000,0040,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",11467,5305,38,30,53,402,277,160,184,33,2412,250,646,242,386,137,12,43,6162,0,22,129,312,188,291,320,112,2685,259,812,308,501,187,31,5
ACSSF,2010e5,wv,000,0040,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",10198,5177,42,22,81,403,192,271,180,108,2409,200,731,132,326,52,23,5,5021,52,61,65,309,264,222,179,70,2368,137,586,299,237,169,3,0
ACSSF,2010e5,wv,000,0040,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",1044,435,0,14,22,71,12,8,0,0,238,8,24,0,38,0,0,0,609,16,0,31,37,0,57,47,15,226,32,28,84,36,0,0,0
ACSSF,2010e5,wv,000,0040,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",2941,2203,27,2,36,115,71,169,125,16,830,206,284,93,98,98,3,30,738,16,12,10,130,7,75,11,0,167,4,78,34,135,44,9,6
ACSSF,2010e5,wv,000,0040,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1099,504,8,0,0,20,0,24,6,8,256,0,84,18,80,0,0,0,595,0,0,0,26,43,13,0,0,353,0,115,26,19,0,0,0
ACSSF,2010e5,wv,000,0040,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",785,406,0,0,13,35,2,17,27,0,177,25,4,51,35,20,0,0,379,0,0,0,21,5,48,4,2,144,18,54,19,20,34,0,10
ACSSF,2010e5,wv,000,0040,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",2656,1272,18,26,39,108,24,72,0,0,701,49,70,0,96,30,39,0,1384,8,10,0,110,16,54,25,12,770,54,151,20,97,57,0,0
ACSSF,2010e5,wv,000,0040,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",3222,1537,22,0,19,107,23,5,25,48,807,43,180,58,100,89,11,0,1685,29,26,27,91,63,38,66,16,692,119,110,180,149,73,6,0
ACSSF,2010e5,wv,000,0040,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2636,1388,1,3,15,97,68,41,119,6,802,38,91,37,40,20,0,10,1248,12,0,0,86,62,51,29,37,571,83,103,52,122,21,19,0
ACSSF,2010e5,wv,000,0040,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",9555,4459,148,9,27,86,134,187,93,110,1568,168,594,220,504,302,240,69,5096,32,49,64,128,21,205,130,31,1799,295,705,329,814,450,25,19
ACSSF,2010e5,wv,000,0040,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",8328,3846,44,21,48,266,66,217,202,63,1725,199,356,95,461,11,44,28,4482,34,4,43,161,187,303,219,152,1783,192,520,359,350,146,11,18
ACSSF,2010e5,wv,000,0040,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",7685,3822,10,72,95,381,166,165,226,67,1459,232,420,188,255,79,0,7,3863,38,14,33,351,200,186,144,56,1564,147,495,81,298,217,39,0
ACSSF,2010e5,wv,000,0040,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",1976,1050,13,14,6,35,55,24,59,24,633,20,68,19,26,50,0,4,926,0,0,0,3,0,87,120,5,454,42,132,21,39,23,0,0
ACSSF,2010e5,wv,000,0040,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",1811,885,0,0,0,73,16,60,79,25,375,52,67,34,83,21,0,0,926,0,0,0,12,39,34,32,9,546,65,124,17,23,25,0,0
ACSSF,2010e5,wv,000,0040,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",3429,1748,13,24,6,180,62,40,122,18,978,37,102,85,47,34,0,0,1681,0,0,0,104,24,24,42,20,959,107,112,153,86,38,0,12
ACSSF,2010e5,wv,000,0040,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",1020,477,0,24,0,23,30,62,6,0,257,0,55,20,0,0,0,0,543,0,0,0,25,0,49,58,0,281,0,50,50,30,0,0,0
ACSSF,2010e5,wv,000,0040,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2961,1376,6,0,17,59,174,67,92,57,545,37,68,21,143,81,4,5,1585,30,19,8,140,66,79,34,14,577,127,164,53,166,98,10,0
ACSSF,2010e5,wv,000,0040,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",3314,1631,0,17,0,39,68,51,33,20,959,210,38,0,161,35,0,0,1683,17,9,0,24,68,31,91,9,977,81,203,66,52,55,0,0
ACSSF,2010e5,wv,000,0040,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",1995,1089,0,0,16,54,86,51,35,4,703,6,0,40,38,44,4,8,906,0,9,0,33,39,61,49,17,501,35,11,44,81,26,0,0
ACSSF,2010e5,wv,000,0040,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",7518,3365,0,0,50,36,10,10,33,45,1424,277,419,374,452,149,81,5,4153,29,6,23,76,26,81,81,18,1727,230,419,485,605,293,46,8
ACSSF,2010e5,wv,000,0040,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",7380,3604,38,7,24,130,71,56,84,66,1573,232,598,293,285,55,61,31,3776,4,2,13,120,56,195,133,16,1775,187,407,298,432,101,37,0
ACSSF,2010e5,wv,000,0040,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",7740,3664,22,0,9,116,75,92,114,94,1901,274,457,129,266,78,10,27,4076,30,17,18,303,99,140,92,71,1721,239,480,435,272,121,25,13
ACSSF,2010e5,wv,000,0040,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",1766,773,0,0,10,26,0,58,12,0,415,68,57,58,44,25,0,0,993,1,0,0,56,71,2,7,0,497,79,44,91,96,41,0,8
ACSSF,2010e5,wv,000,0040,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",2027,969,10,32,55,109,16,12,35,64,437,25,108,0,66,0,0,0,1058,85,0,1,81,20,12,36,16,466,95,149,27,48,11,11,0
ACSSF,2010e5,wv,000,0040,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1462,649,0,16,9,23,12,47,18,46,348,45,28,13,21,16,7,0,813,0,4,40,38,45,36,8,0,365,75,64,63,63,5,0,7
ACSSF,2010e5,wv,000,0040,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",1733,865,6,0,0,61,34,29,13,0,523,74,67,20,33,0,0,5,868,0,0,0,72,7,21,17,4,390,78,16,132,95,36,0,0
ACSSF,2010e5,wv,000,0040,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",1937,982,0,0,10,53,16,50,44,0,615,23,23,57,22,69,0,0,955,0,0,0,20,18,31,19,11,538,85,42,71,32,79,9,0
ACSSF,2010e5,wv,000,0040,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",8475,3944,0,21,0,27,106,50,54,64,1187,271,647,229,915,186,138,49,4531,0,0,0,68,125,88,80,16,1574,400,717,381,684,298,51,49
ACSSF,2010e5,wv,000,0040,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",8097,3937,74,0,67,221,214,132,261,57,1737,275,291,210,257,101,5,35,4160,16,37,19,224,157,168,113,48,1844,271,489,293,325,137,19,0
ACSSF,2010e5,wv,000,0040,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",7355,3521,56,24,24,188,127,137,83,148,1599,166,384,158,308,81,17,21,3834,17,0,11,204,162,194,178,111,1714,179,447,280,199,133,5,0
ACSSF,2010e5,wv,000,0040,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",9143,4347,87,14,51,127,138,76,107,24,1798,251,620,194,494,242,96,28,4796,23,4,62,143,121,129,146,44,1932,343,792,240,523,262,17,15
ACSSF,2010e5,wv,000,0040,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",7996,3547,20,0,0,28,106,81,39,101,1220,236,740,100,630,204,36,6,4449,19,0,23,172,131,95,206,53,1511,489,766,373,322,252,10,27
ACSSF,2010e5,wv,000,0040,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",7156,3598,14,0,68,193,118,95,82,40,1575,269,414,112,426,119,27,46,3558,16,0,16,87,88,135,128,33,1599,284,331,162,476,160,12,31
ACSSF,2010e5,wv,000,0040,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",7030,3287,35,21,39,267,140,93,102,29,1286,148,524,149,326,31,81,16,3743,54,35,27,189,131,134,113,42,1371,189,391,432,423,162,50,0
ACSSF,2010e5,wv,000,0040,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",6211,2949,0,0,0,112,80,180,96,43,1314,216,420,119,289,66,14,0,3262,0,0,15,108,34,56,46,64,1368,280,512,273,390,100,16,0
ACSSF,2010e5,wv,000,0040,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",7111,3549,28,0,9,151,170,207,77,49,1494,199,505,217,292,131,20,0,3562,17,18,24,145,81,104,221,41,1473,309,281,307,377,150,14,0
ACSSF,2010e5,wv,000,0040,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",7454,3418,99,0,62,39,172,211,123,94,1223,166,373,252,411,106,70,17,4036,41,19,12,54,97,223,88,94,1778,361,501,159,355,230,24,0
ACSSF,2010e5,wv,000,0040,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",6535,3290,57,0,0,63,223,120,110,12,1075,211,340,210,587,212,37,33,3245,0,0,8,35,74,99,31,29,1196,214,352,321,612,254,10,10
ACSSF,2010e5,wv,000,0040,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",8137,3943,13,31,0,81,91,83,12,121,1159,223,436,379,904,291,65,54,4194,25,0,44,12,59,54,71,61,1150,434,569,310,916,381,69,39
ACSSF,2010e5,wv,000,0040,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",6632,3377,44,16,57,125,63,206,217,42,1319,156,296,171,388,171,83,23,3255,16,0,16,100,171,257,134,41,1384,182,283,173,189,230,56,23
ACSSF,2010e5,wv,000,0040,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",5722,2899,0,0,12,29,68,111,54,54,536,67,372,156,767,318,164,191,2823,6,0,26,6,58,61,59,7,606,159,323,245,656,403,88,120
ACSSF,2010e5,wv,000,0040,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",31342,14566,59,95,203,726,490,588,508,174,5460,798,1813,696,1865,547,442,102,16776,115,60,205,679,717,484,452,159,6762,1008,2092,1283,1675,811,193,81
ACSSF,2010e5,wv,000,0040,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",36204,16546,92,22,50,333,205,523,466,192,4809,718,2446,608,3023,1160,1626,273,19658,132,0,91,305,310,502,375,234,6373,1132,2617,1249,3856,1796,548,138
ACSSF,2010e5,wv,000,0040,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",34951,16507,95,79,227,472,320,430,495,239,6208,919,2456,819,2603,772,252,121,18444,164,57,66,443,342,420,435,282,7667,1193,2301,1434,2290,1132,97,121
ACSSF,2010e5,wv,000,0040,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",35407,16911,100,71,195,584,293,536,659,190,6971,792,2301,807,2268,680,364,100,18496,93,86,246,505,568,470,598,204,8272,967,2092,1028,2023,1050,186,108
ACSSF,2010e5,wv,000,0040,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",3933,2115,0,46,19,153,128,160,98,42,918,58,205,46,185,31,26,0,1818,0,26,20,58,34,86,19,52,809,126,206,152,170,60,0,0
ACSSF,2010e5,wv,000,0040,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",3982,1889,20,9,50,179,97,77,15,37,873,90,129,83,144,41,31,14,2093,9,24,12,68,84,29,49,12,1155,145,121,155,176,39,0,15
ACSSF,2010e5,wv,000,0040,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",3918,1736,15,0,0,121,71,46,56,50,893,42,137,129,121,29,0,26,2182,0,13,41,92,12,92,78,41,1024,181,174,117,211,106,0,0
ACSSF,2010e5,wv,000,0040,0000153,060,54,043,06000US5404390384,"Carroll district, Lincoln County, West Virginia",2677,1200,37,32,16,115,31,90,64,9,542,70,91,7,83,10,3,0,1477,27,0,13,51,52,108,62,2,782,117,138,46,47,24,5,3
ACSSF,2010e5,wv,000,0040,0000154,060,54,043,06000US5404390960,"Duval district, Lincoln County, West Virginia",2472,1295,0,56,20,80,75,156,47,47,463,75,152,0,124,0,0,0,1177,13,0,0,162,44,93,111,0,465,54,49,56,35,95,0,0
ACSSF,2010e5,wv,000,0040,0000155,060,54,043,06000US5404391572,"Harts Creek district, Lincoln County, West Virginia",2634,1325,32,49,30,152,70,70,32,13,616,15,50,114,43,26,13,0,1309,27,0,18,158,34,114,11,29,419,136,118,66,76,103,0,0
ACSSF,2010e5,wv,000,0040,0000156,060,54,043,06000US5404391704,"Jefferson district, Lincoln County, West Virginia",809,420,74,24,32,57,37,35,0,0,137,0,24,0,0,0,0,0,389,0,0,0,24,55,68,0,9,189,23,12,0,0,0,9,0
ACSSF,2010e5,wv,000,0040,0000157,060,54,043,06000US5404391812,"Laurel Hill district, Lincoln County, West Virginia",1495,720,10,8,7,136,17,93,57,14,197,0,134,0,0,22,25,0,775,25,0,13,79,37,42,45,14,267,30,189,9,25,0,0,0
ACSSF,2010e5,wv,000,0040,0000158,060,54,043,06000US5404392784,"Sheridan district, Lincoln County, West Virginia",3046,1519,25,3,4,149,160,79,116,24,686,37,106,77,35,10,8,0,1527,11,9,43,102,96,141,49,10,619,62,174,93,56,62,0,0
ACSSF,2010e5,wv,000,0040,0000159,060,54,043,06000US5404393240,"Union district, Lincoln County, West Virginia",220,150,0,0,15,47,18,0,13,14,22,21,0,0,0,0,0,0,70,0,0,0,16,0,0,0,0,54,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000160,060,54,043,06000US5404393516,"Washington district, Lincoln County, West Virginia",1884,848,5,0,0,108,14,9,54,0,340,45,142,29,102,0,0,0,1036,0,0,59,102,71,17,63,16,333,64,156,25,110,20,0,0
ACSSF,2010e5,wv,000,0040,0000161,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",8495,3998,11,52,74,233,242,167,260,28,1714,117,454,234,276,71,61,4,4497,40,12,59,281,324,201,219,59,1729,224,590,268,291,189,9,2
ACSSF,2010e5,wv,000,0040,0000162,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",9348,4469,37,47,164,226,85,192,196,20,2263,139,441,307,190,121,38,3,4879,9,13,139,401,162,214,269,3,1975,237,472,484,292,209,0,0
ACSSF,2010e5,wv,000,0040,0000163,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",8421,4243,0,46,141,318,171,170,218,81,2094,241,428,91,204,31,0,9,4178,56,46,101,218,149,185,236,11,1948,115,369,409,210,111,14,0
ACSSF,2010e5,wv,000,0040,0000164,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",4026,2006,0,99,115,273,137,203,133,39,644,63,169,73,42,16,0,0,2020,56,5,80,239,137,127,170,31,743,89,125,30,120,46,22,0
ACSSF,2010e5,wv,000,0040,0000165,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",3929,1952,48,0,69,272,143,99,101,11,786,96,138,53,98,23,15,0,1977,68,17,26,153,177,100,31,30,818,71,208,72,157,40,9,0
ACSSF,2010e5,wv,000,0040,0000166,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",4010,1730,0,48,102,136,82,204,69,0,630,41,228,64,89,37,0,0,2280,0,15,47,224,190,129,42,39,976,60,333,79,93,47,6,0
ACSSF,2010e5,wv,000,0040,0000167,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",4212,2073,5,73,147,356,81,250,156,39,593,55,157,23,89,49,0,0,2139,3,15,184,224,149,185,125,20,975,75,76,83,5,16,4,0
ACSSF,2010e5,wv,000,0040,0000168,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",11592,5298,31,6,37,83,163,157,168,55,1657,442,825,154,893,307,207,113,6294,25,11,30,229,124,140,157,61,2316,499,902,456,953,307,42,42
ACSSF,2010e5,wv,000,0040,0000169,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",14872,6888,22,0,57,198,106,208,173,25,2829,327,1022,329,984,530,67,11,7984,4,0,3,244,115,189,155,64,3258,458,991,697,1132,523,124,27
ACSSF,2010e5,wv,000,0040,0000170,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",12621,6348,27,23,63,273,120,412,287,56,3361,358,610,164,385,128,42,39,6273,31,17,57,236,182,286,183,20,2919,463,761,474,374,231,28,11
ACSSF,2010e5,wv,000,0040,0000171,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",7655,3585,33,3,0,89,117,100,61,27,1678,212,459,365,308,105,12,16,4070,9,3,12,65,53,71,104,92,1872,277,755,312,285,160,0,0
ACSSF,2010e5,wv,000,0040,0000172,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",7697,3693,54,13,24,123,82,120,185,71,1574,430,406,132,325,78,32,44,4004,106,0,88,140,246,53,208,47,1865,209,369,380,165,91,37,0
ACSSF,2010e5,wv,000,0040,0000173,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",8549,4139,52,0,50,139,88,97,115,65,2035,263,323,354,312,156,44,46,4410,15,0,14,124,84,63,160,69,2039,227,620,296,444,249,6,0
ACSSF,2010e5,wv,000,0040,0000174,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",930,415,14,0,20,40,0,12,0,8,172,0,106,25,0,5,13,0,515,0,0,0,20,28,0,0,21,270,13,82,9,72,0,0,0
ACSSF,2010e5,wv,000,0040,0000175,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",2938,1455,23,0,0,124,9,149,59,23,845,34,104,39,37,0,9,0,1483,37,35,3,57,40,81,21,13,699,135,228,57,35,41,1,0
ACSSF,2010e5,wv,000,0040,0000176,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",850,457,16,0,0,55,11,22,14,17,217,8,33,26,35,3,0,0,393,0,0,5,16,48,51,13,0,169,3,27,0,46,15,0,0
ACSSF,2010e5,wv,000,0040,0000177,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",1270,580,0,0,0,23,0,0,0,27,256,64,51,70,89,0,0,0,690,0,0,0,80,27,35,12,0,232,74,138,33,14,45,0,0
ACSSF,2010e5,wv,000,0040,0000178,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",2004,931,0,0,6,49,0,14,17,0,450,61,206,59,55,8,6,0,1073,0,0,4,51,13,23,52,22,469,48,143,176,28,41,0,3
ACSSF,2010e5,wv,000,0040,0000179,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",2074,921,0,28,24,84,22,15,45,22,375,20,84,27,148,27,0,0,1153,35,0,14,114,66,55,46,6,440,76,228,27,11,35,0,0
ACSSF,2010e5,wv,000,0040,0000180,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",4073,1815,15,0,71,66,60,56,13,19,733,175,161,91,164,92,64,35,2258,12,0,44,230,94,95,102,17,871,147,198,123,156,169,0,0
ACSSF,2010e5,wv,000,0040,0000181,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",2133,954,21,0,22,63,6,25,11,15,480,42,128,60,11,60,10,0,1179,0,0,26,34,7,16,33,0,462,64,187,165,162,23,0,0
ACSSF,2010e5,wv,000,0040,0000182,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",1157,604,29,0,0,131,35,20,45,0,223,11,68,0,42,0,0,0,553,13,0,0,13,0,0,28,0,339,26,127,0,0,7,0,0
ACSSF,2010e5,wv,000,0040,0000183,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1809,904,0,0,6,36,15,77,99,58,386,12,109,24,54,16,12,0,905,5,0,6,11,30,59,7,0,471,80,74,81,69,8,4,0
ACSSF,2010e5,wv,000,0040,0000184,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",13257,6139,77,0,84,317,163,294,119,86,2436,246,956,210,761,274,116,0,7118,48,34,133,216,99,308,251,59,2690,471,1115,420,754,417,58,45
ACSSF,2010e5,wv,000,0040,0000185,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",16493,7326,219,68,134,457,357,201,118,165,2943,384,905,220,841,191,46,77,9167,148,20,106,365,285,197,310,177,3740,543,1110,555,1025,487,69,30
ACSSF,2010e5,wv,000,0040,0000186,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",13998,6846,85,70,190,578,327,357,255,36,3109,249,597,214,512,166,61,40,7152,49,36,135,434,239,322,271,125,3116,250,615,358,787,302,96,17
ACSSF,2010e5,wv,000,0040,0000187,060,54,057,06000US5405790784,"District 1, Mineral County, West Virginia",6739,3387,0,0,0,223,20,119,139,97,1830,123,305,212,217,78,13,11,3352,10,0,36,147,57,74,79,47,1514,307,397,327,192,156,9,0
ACSSF,2010e5,wv,000,0040,0000188,060,54,057,06000US5405790820,"District 2, Mineral County, West Virginia",6147,2629,18,13,17,101,23,12,83,19,1271,106,319,164,229,170,34,50,3518,0,12,0,73,187,95,68,113,1539,268,353,281,166,316,28,19
ACSSF,2010e5,wv,000,0040,0000189,060,54,057,06000US5405790856,"District 3, Mineral County, West Virginia",6416,3226,0,0,10,82,91,81,115,13,1793,194,298,176,163,98,34,78,3190,17,0,9,34,33,74,91,93,1529,144,465,257,322,122,0,0
ACSSF,2010e5,wv,000,0040,0000190,060,54,059,06000US5405990141,"Beech Ben Mate district, Mingo County, West Virginia",2441,1100,12,10,41,36,72,94,12,22,553,62,122,19,41,4,0,0,1341,0,13,36,96,109,98,63,0,562,49,171,65,79,0,0,0
