FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Median household income in the past 12 months (in 2010 inflation-adjusted dollars)
ACSSF,2010e5,wv,000,0053,0005567,160,54,   ,16000US5426716,"Falling Waters CDP, West Virginia",63750
ACSSF,2010e5,wv,000,0053,0005568,160,54,   ,16000US5426812,"Falls View CDP, West Virginia",42885
ACSSF,2010e5,wv,000,0053,0005569,160,54,   ,16000US5426932,"Farmington town, West Virginia",33250
ACSSF,2010e5,wv,000,0053,0005570,160,54,   ,16000US5427028,"Fayetteville town, West Virginia",42667
ACSSF,2010e5,wv,000,0053,0005571,160,54,   ,16000US5427196,"Fenwick CDP, West Virginia",45536
ACSSF,2010e5,wv,000,0053,0005572,160,54,   ,16000US5427868,"Flatwoods town, West Virginia",22153
ACSSF,2010e5,wv,000,0053,0005573,160,54,   ,16000US5427940,"Flemington town, West Virginia",39792
ACSSF,2010e5,wv,000,0053,0005574,160,54,   ,16000US5428204,"Follansbee city, West Virginia",40625
ACSSF,2010e5,wv,000,0053,0005575,160,54,   ,16000US5428444,"Fort Ashby CDP, West Virginia",60781
ACSSF,2010e5,wv,000,0053,0005576,160,54,   ,16000US5428516,"Fort Gay town, West Virginia",17727
ACSSF,2010e5,wv,000,0053,0005577,160,54,   ,16000US5428948,"Frank CDP, West Virginia",48527
ACSSF,2010e5,wv,000,0053,0005578,160,54,   ,16000US5429044,"Franklin town, West Virginia",32784
ACSSF,2010e5,wv,000,0053,0005579,160,54,   ,16000US5429404,"Friendly town, West Virginia",25833
ACSSF,2010e5,wv,000,0053,0005580,160,54,   ,16000US5429716,"Gallipolis Ferry CDP, West Virginia",26739
ACSSF,2010e5,wv,000,0053,0005581,160,54,   ,16000US5429740,"Galloway CDP, West Virginia",17891
ACSSF,2010e5,wv,000,0053,0005582,160,54,   ,16000US5430196,"Gary city, West Virginia",23594
ACSSF,2010e5,wv,000,0053,0005583,160,54,   ,16000US5430220,"Gassaway town, West Virginia",31667
ACSSF,2010e5,wv,000,0053,0005584,160,54,   ,16000US5430364,"Gauley Bridge town, West Virginia",20750
ACSSF,2010e5,wv,000,0053,0005585,160,54,   ,16000US5430724,"Ghent CDP, West Virginia",57530
ACSSF,2010e5,wv,000,0053,0005586,160,54,   ,16000US5430772,"Gilbert town, West Virginia",26250
ACSSF,2010e5,wv,000,0053,0005587,160,54,   ,16000US5430777,"Gilbert Creek CDP, West Virginia",36588
ACSSF,2010e5,wv,000,0053,0005588,160,54,   ,16000US5431324,"Glasgow town, West Virginia",31458
ACSSF,2010e5,wv,000,0053,0005589,160,54,   ,16000US5431492,"Glen Dale city, West Virginia",48869
ACSSF,2010e5,wv,000,0053,0005590,160,54,   ,16000US5431732,"Glen Ferris CDP, West Virginia",70417
ACSSF,2010e5,wv,000,0053,0005591,160,54,   ,16000US5431756,"Glen Fork CDP, West Virginia",29695
ACSSF,2010e5,wv,000,0053,0005592,160,54,   ,16000US5431876,"Glen Jean CDP, West Virginia",28173
ACSSF,2010e5,wv,000,0053,0005593,160,54,   ,16000US5432044,"Glenville town, West Virginia",29333
ACSSF,2010e5,wv,000,0053,0005594,160,54,   ,16000US5432068,"Glen White CDP, West Virginia",.
ACSSF,2010e5,wv,000,0053,0005595,160,54,   ,16000US5432716,"Grafton city, West Virginia",26494
ACSSF,2010e5,wv,000,0053,0005596,160,54,   ,16000US5432884,"Grantsville town, West Virginia",28173
ACSSF,2010e5,wv,000,0053,0005597,160,54,   ,16000US5432908,"Grant Town town, West Virginia",27115
ACSSF,2010e5,wv,000,0053,0005598,160,54,   ,16000US5432932,"Granville town, West Virginia",29375
ACSSF,2010e5,wv,000,0053,0005599,160,54,   ,16000US5433100,"Great Cacapon CDP, West Virginia",32708
ACSSF,2010e5,wv,000,0053,0005600,160,54,   ,16000US5433124,"Green Bank CDP, West Virginia",88333
ACSSF,2010e5,wv,000,0053,0005601,160,54,   ,16000US5433436,"Green Spring CDP, West Virginia",35625
ACSSF,2010e5,wv,000,0053,0005602,160,54,   ,16000US5433580,"Greenview CDP, West Virginia",25536
ACSSF,2010e5,wv,000,0053,0005603,160,54,   ,16000US5434180,"Gypsy CDP, West Virginia",14643
ACSSF,2010e5,wv,000,0053,0005604,160,54,   ,16000US5434492,"Hambleton town, West Virginia",35417
ACSSF,2010e5,wv,000,0053,0005605,160,54,   ,16000US5434516,"Hamlin town, West Virginia",26343
ACSSF,2010e5,wv,000,0053,0005606,160,54,   ,16000US5434756,"Handley town, West Virginia",23000
ACSSF,2010e5,wv,000,0053,0005607,160,54,   ,16000US5435092,"Harman town, West Virginia",18000
ACSSF,2010e5,wv,000,0053,0005608,160,54,   ,16000US5435284,"Harpers Ferry town, West Virginia",69167
ACSSF,2010e5,wv,000,0053,0005609,160,54,   ,16000US5435428,"Harrisville town, West Virginia",34545
ACSSF,2010e5,wv,000,0053,0005610,160,54,   ,16000US5435500,"Hartford City town, West Virginia",32697
ACSSF,2010e5,wv,000,0053,0005611,160,54,   ,16000US5435596,"Harts CDP, West Virginia",26316
ACSSF,2010e5,wv,000,0053,0005612,160,54,   ,16000US5436220,"Hedgesville town, West Virginia",41458
ACSSF,2010e5,wv,000,0053,0005613,160,54,   ,16000US5436292,"Helen CDP, West Virginia",.
ACSSF,2010e5,wv,000,0053,0005614,160,54,   ,16000US5436340,"Helvetia CDP, West Virginia",38393
ACSSF,2010e5,wv,000,0053,0005615,160,54,   ,16000US5436436,"Henderson town, West Virginia",16771
ACSSF,2010e5,wv,000,0053,0005616,160,54,   ,16000US5436460,"Hendricks town, West Virginia",45833
ACSSF,2010e5,wv,000,0053,0005617,160,54,   ,16000US5436484,"Henlawson CDP, West Virginia",45625
ACSSF,2010e5,wv,000,0053,0005618,160,54,   ,16000US5436628,"Hepzibah CDP, West Virginia",32798
ACSSF,2010e5,wv,000,0053,0005619,160,54,   ,16000US5437036,"Hico CDP, West Virginia",43447
ACSSF,2010e5,wv,000,0053,0005620,160,54,   ,16000US5437372,"Hillsboro town, West Virginia",20625
ACSSF,2010e5,wv,000,0053,0005621,160,54,   ,16000US5437444,"Hilltop CDP, West Virginia",26058
ACSSF,2010e5,wv,000,0053,0005622,160,54,   ,16000US5437636,"Hinton city, West Virginia",18750
ACSSF,2010e5,wv,000,0053,0005623,160,54,   ,16000US5437948,"Holden CDP, West Virginia",28508
ACSSF,2010e5,wv,000,0053,0005624,160,54,   ,16000US5438260,"Hometown CDP, West Virginia",34621
ACSSF,2010e5,wv,000,0053,0005625,160,54,   ,16000US5438476,"Hooverson Heights CDP, West Virginia",39177
ACSSF,2010e5,wv,000,0053,0005626,160,54,   ,16000US5439340,"Hundred town, West Virginia",22292
ACSSF,2010e5,wv,000,0053,0005627,160,54,   ,16000US5439412,"Huntersville CDP, West Virginia",30580
ACSSF,2010e5,wv,000,0053,0005628,160,54,   ,16000US5439460,"Huntington city, West Virginia",27858
ACSSF,2010e5,wv,000,0053,0005629,160,54,   ,16000US5439532,"Hurricane city, West Virginia",54770
ACSSF,2010e5,wv,000,0053,0005630,160,54,   ,16000US5439628,"Huttonsville town, West Virginia",17917
ACSSF,2010e5,wv,000,0053,0005631,160,54,   ,16000US5439652,"Iaeger town, West Virginia",21500
ACSSF,2010e5,wv,000,0053,0005632,160,54,   ,16000US5439676,"Idamay CDP, West Virginia",51136
ACSSF,2010e5,wv,000,0053,0005633,160,54,   ,16000US5440204,"Inwood CDP, West Virginia",60313
ACSSF,2010e5,wv,000,0053,0005634,160,54,   ,16000US5440444,"Itmann CDP, West Virginia",29487
ACSSF,2010e5,wv,000,0053,0005635,160,54,   ,16000US5440636,"Jacksonburg CDP, West Virginia",75167
ACSSF,2010e5,wv,000,0053,0005636,160,54,   ,16000US5440828,"Jane Lew town, West Virginia",29130
ACSSF,2010e5,wv,000,0053,0005637,160,54,   ,16000US5441010,"Jefferson CDP, West Virginia",18333
ACSSF,2010e5,wv,000,0053,0005638,160,54,   ,16000US5442244,"Junior town, West Virginia",16667
ACSSF,2010e5,wv,000,0053,0005639,160,54,   ,16000US5442292,"Justice CDP, West Virginia",37969
ACSSF,2010e5,wv,000,0053,0005640,160,54,   ,16000US5443180,"Kenova city, West Virginia",31406
ACSSF,2010e5,wv,000,0053,0005641,160,54,   ,16000US5443300,"Kermit town, West Virginia",37862
ACSSF,2010e5,wv,000,0053,0005642,160,54,   ,16000US5443492,"Keyser city, West Virginia",28321
ACSSF,2010e5,wv,000,0053,0005643,160,54,   ,16000US5443516,"Keystone city, West Virginia",26563
ACSSF,2010e5,wv,000,0053,0005644,160,54,   ,16000US5443780,"Kimball town, West Virginia",34688
ACSSF,2010e5,wv,000,0053,0005645,160,54,   ,16000US5443828,"Kimberly CDP, West Virginia",30875
ACSSF,2010e5,wv,000,0053,0005646,160,54,   ,16000US5443852,"Kincaid CDP, West Virginia",29583
ACSSF,2010e5,wv,000,0053,0005647,160,54,   ,16000US5444044,"Kingwood city, West Virginia",33914
ACSSF,2010e5,wv,000,0053,0005648,160,54,   ,16000US5444188,"Kistler CDP, West Virginia",22422
ACSSF,2010e5,wv,000,0053,0005649,160,54,   ,16000US5444548,"Kopperston CDP, West Virginia",46250
ACSSF,2010e5,wv,000,0053,0005650,160,54,   ,16000US5445292,"Lashmeet CDP, West Virginia",21863
ACSSF,2010e5,wv,000,0053,0005651,160,54,   ,16000US5445580,"Lavalette CDP, West Virginia",41675
ACSSF,2010e5,wv,000,0053,0005652,160,54,   ,16000US5446300,"Leon town, West Virginia",41875
ACSSF,2010e5,wv,000,0053,0005653,160,54,   ,16000US5446420,"Lesage CDP, West Virginia",28322
ACSSF,2010e5,wv,000,0053,0005654,160,54,   ,16000US5446468,"Lester town, West Virginia",28500
ACSSF,2010e5,wv,000,0053,0005655,160,54,   ,16000US5446636,"Lewisburg city, West Virginia",39207
ACSSF,2010e5,wv,000,0053,0005656,160,54,   ,16000US5447788,"Littleton CDP, West Virginia",21169
ACSSF,2010e5,wv,000,0053,0005657,160,54,   ,16000US5448148,"Logan city, West Virginia",26651
ACSSF,2010e5,wv,000,0053,0005658,160,54,   ,16000US5448748,"Lost Creek town, West Virginia",43929
ACSSF,2010e5,wv,000,0053,0005659,160,54,   ,16000US5449156,"Lubeck CDP, West Virginia",46019
ACSSF,2010e5,wv,000,0053,0005660,160,54,   ,16000US5449252,"Lumberport town, West Virginia",38625
ACSSF,2010e5,wv,000,0053,0005661,160,54,   ,16000US5449492,"Mabscott town, West Virginia",46813
ACSSF,2010e5,wv,000,0053,0005662,160,54,   ,16000US5449564,"MacArthur CDP, West Virginia",21308
ACSSF,2010e5,wv,000,0053,0005663,160,54,   ,16000US5449732,"McConnell CDP, West Virginia",34907
ACSSF,2010e5,wv,000,0053,0005664,160,54,   ,16000US5450260,"McMechen city, West Virginia",27450
ACSSF,2010e5,wv,000,0053,0005665,160,54,   ,16000US5450524,"Madison city, West Virginia",43894
ACSSF,2010e5,wv,000,0053,0005666,160,54,   ,16000US5450860,"Mallory CDP, West Virginia",30673
ACSSF,2010e5,wv,000,0053,0005667,160,54,   ,16000US5450932,"Man town, West Virginia",36696
ACSSF,2010e5,wv,000,0053,0005668,160,54,   ,16000US5451100,"Mannington city, West Virginia",37727
ACSSF,2010e5,wv,000,0053,0005669,160,54,   ,16000US5451676,"Marlinton town, West Virginia",24415
ACSSF,2010e5,wv,000,0053,0005670,160,54,   ,16000US5451724,"Marmet city, West Virginia",33490
ACSSF,2010e5,wv,000,0053,0005671,160,54,   ,16000US5452060,"Martinsburg city, West Virginia",34799
ACSSF,2010e5,wv,000,0053,0005672,160,54,   ,16000US5452180,"Mason town, West Virginia",27083
ACSSF,2010e5,wv,000,0053,0005673,160,54,   ,16000US5452228,"Masontown town, West Virginia",33063
ACSSF,2010e5,wv,000,0053,0005674,160,54,   ,16000US5452324,"Matewan town, West Virginia",16522
ACSSF,2010e5,wv,000,0053,0005675,160,54,   ,16000US5452372,"Matheny CDP, West Virginia",33824
ACSSF,2010e5,wv,000,0053,0005676,160,54,   ,16000US5452420,"Matoaka town, West Virginia",11917
ACSSF,2010e5,wv,000,0053,0005677,160,54,   ,16000US5452588,"Maybeury CDP, West Virginia",41161
ACSSF,2010e5,wv,000,0053,0005678,160,54,   ,16000US5452780,"Meadow Bridge town, West Virginia",22917
ACSSF,2010e5,wv,000,0053,0005679,160,54,   ,16000US5453572,"Middlebourne town, West Virginia",29196
ACSSF,2010e5,wv,000,0053,0005680,160,54,   ,16000US5453692,"Middleway CDP, West Virginia",50833
ACSSF,2010e5,wv,000,0053,0005681,160,54,   ,16000US5454100,"Mill Creek town, West Virginia",23600
ACSSF,2010e5,wv,000,0053,0005682,160,54,   ,16000US5454484,"Milton town, West Virginia",34141
ACSSF,2010e5,wv,000,0053,0005683,160,54,   ,16000US5454508,"Minden CDP, West Virginia",15724
ACSSF,2010e5,wv,000,0053,0005684,160,54,   ,16000US5454580,"Mineralwells CDP, West Virginia",60114
ACSSF,2010e5,wv,000,0053,0005685,160,54,   ,16000US5454892,"Mitchell Heights town, West Virginia",58472
ACSSF,2010e5,wv,000,0053,0005686,160,54,   ,16000US5455132,"Monaville CDP, West Virginia",36518
ACSSF,2010e5,wv,000,0053,0005687,160,54,   ,16000US5455276,"Monongah town, West Virginia",38917
ACSSF,2010e5,wv,000,0053,0005688,160,54,   ,16000US5455372,"Montcalm CDP, West Virginia",42714
ACSSF,2010e5,wv,000,0053,0005689,160,54,   ,16000US5455468,"Montgomery city, West Virginia",21914
ACSSF,2010e5,wv,000,0053,0005690,160,54,   ,16000US5455540,"Montrose town, West Virginia",20000
ACSSF,2010e5,wv,000,0053,0005691,160,54,   ,16000US5455588,"Moorefield town, West Virginia",24886
ACSSF,2010e5,wv,000,0053,0005692,160,54,   ,16000US5455756,"Morgantown city, West Virginia",25495
ACSSF,2010e5,wv,000,0053,0005693,160,54,   ,16000US5456020,"Moundsville city, West Virginia",28496
ACSSF,2010e5,wv,000,0053,0005694,160,54,   ,16000US5456212,"Mount Carbon CDP, West Virginia",48750
ACSSF,2010e5,wv,000,0053,0005695,160,54,   ,16000US5456342,"Mount Gay-Shamrock CDP, West Virginia",28450
ACSSF,2010e5,wv,000,0053,0005696,160,54,   ,16000US5456404,"Mount Hope city, West Virginia",19746
ACSSF,2010e5,wv,000,0053,0005697,160,54,   ,16000US5457148,"Mullens city, West Virginia",32667
ACSSF,2010e5,wv,000,0053,0005698,160,54,   ,16000US5457916,"Neibert CDP, West Virginia",57396
ACSSF,2010e5,wv,000,0053,0005699,160,54,   ,16000US5458180,"Nettie CDP, West Virginia",65282
ACSSF,2010e5,wv,000,0053,0005700,160,54,   ,16000US5458300,"Newburg town, West Virginia",39306
ACSSF,2010e5,wv,000,0053,0005701,160,54,   ,16000US5458372,"New Cumberland city, West Virginia",24760
ACSSF,2010e5,wv,000,0053,0005702,160,54,   ,16000US5458420,"Newell CDP, West Virginia",27188
ACSSF,2010e5,wv,000,0053,0005703,160,54,   ,16000US5458564,"New Haven town, West Virginia",29527
ACSSF,2010e5,wv,000,0053,0005704,160,54,   ,16000US5458684,"New Martinsville city, West Virginia",36282
ACSSF,2010e5,wv,000,0053,0005705,160,54,   ,16000US5458756,"New Richmond CDP, West Virginia",21080
ACSSF,2010e5,wv,000,0053,0005706,160,54,   ,16000US5459068,"Nitro city, West Virginia",40322
ACSSF,2010e5,wv,000,0053,0005707,160,54,   ,16000US5459428,"Northfork town, West Virginia",16250
ACSSF,2010e5,wv,000,0053,0005708,160,54,   ,16000US5459458,"North Hills town, West Virginia",90000
ACSSF,2010e5,wv,000,0053,0005709,160,54,   ,16000US5459836,"Nutter Fort town, West Virginia",31790
ACSSF,2010e5,wv,000,0053,0005710,160,54,   ,16000US5460028,"Oak Hill city, West Virginia",31835
ACSSF,2010e5,wv,000,0053,0005711,160,54,   ,16000US5460196,"Oakvale town, West Virginia",24821
ACSSF,2010e5,wv,000,0053,0005712,160,54,   ,16000US5460364,"Oceana town, West Virginia",30032
ACSSF,2010e5,wv,000,0053,0005713,160,54,   ,16000US5460628,"Omar CDP, West Virginia",40625
ACSSF,2010e5,wv,000,0053,0005714,160,54,   ,16000US5461636,"Paden City city, West Virginia",35026
ACSSF,2010e5,wv,000,0053,0005715,160,54,   ,16000US5461660,"Page CDP, West Virginia",6818
ACSSF,2010e5,wv,000,0053,0005716,160,54,   ,16000US5461684,"Pageton CDP, West Virginia",14375
ACSSF,2010e5,wv,000,0053,0005717,160,54,   ,16000US5462140,"Parkersburg city, West Virginia",33916
ACSSF,2010e5,wv,000,0053,0005718,160,54,   ,16000US5462284,"Parsons city, West Virginia",31682
ACSSF,2010e5,wv,000,0053,0005719,160,54,   ,16000US5462332,"Paw Paw town, West Virginia",16190
ACSSF,2010e5,wv,000,0053,0005720,160,54,   ,16000US5462356,"Pax town, West Virginia",12308
ACSSF,2010e5,wv,000,0053,0005721,160,54,   ,16000US5462488,"Pea Ridge CDP, West Virginia",52177
ACSSF,2010e5,wv,000,0053,0005722,160,54,   ,16000US5462764,"Pennsboro city, West Virginia",26848
ACSSF,2010e5,wv,000,0053,0005723,160,54,   ,16000US5462788,"Pentress CDP, West Virginia",95625
ACSSF,2010e5,wv,000,0053,0005724,160,54,   ,16000US5462956,"Petersburg city, West Virginia",32383
ACSSF,2010e5,wv,000,0053,0005725,160,54,   ,16000US5463052,"Peterstown town, West Virginia",31563
ACSSF,2010e5,wv,000,0053,0005726,160,54,   ,16000US5463292,"Philippi city, West Virginia",31974
ACSSF,2010e5,wv,000,0053,0005727,160,54,   ,16000US5463484,"Pickens CDP, West Virginia",27417
ACSSF,2010e5,wv,000,0053,0005728,160,54,   ,16000US5463604,"Piedmont town, West Virginia",23125
ACSSF,2010e5,wv,000,0053,0005729,160,54,   ,16000US5463772,"Pinch CDP, West Virginia",65938
ACSSF,2010e5,wv,000,0053,0005730,160,54,   ,16000US5463892,"Pine Grove town, West Virginia",30625
ACSSF,2010e5,wv,000,0053,0005731,160,54,   ,16000US5463940,"Pineville town, West Virginia",43150
ACSSF,2010e5,wv,000,0053,0005732,160,54,   ,16000US5463988,"Piney View CDP, West Virginia",43804
ACSSF,2010e5,wv,000,0053,0005733,160,54,   ,16000US5464228,"Pleasant Valley city, West Virginia",37931
ACSSF,2010e5,wv,000,0053,0005734,160,54,   ,16000US5464516,"Poca town, West Virginia",54934
ACSSF,2010e5,wv,000,0053,0005735,160,54,   ,16000US5464708,"Point Pleasant city, West Virginia",41915
ACSSF,2010e5,wv,000,0053,0005736,160,54,   ,16000US5465284,"Powellton CDP, West Virginia",29167
ACSSF,2010e5,wv,000,0053,0005737,160,54,   ,16000US5465356,"Pratt town, West Virginia",51111
ACSSF,2010e5,wv,000,0053,0005738,160,54,   ,16000US5465596,"Prichard CDP, West Virginia",41382
ACSSF,2010e5,wv,000,0053,0005739,160,54,   ,16000US5465668,"Prince CDP, West Virginia",55804
ACSSF,2010e5,wv,000,0053,0005740,160,54,   ,16000US5465692,"Princeton city, West Virginia",26705
ACSSF,2010e5,wv,000,0053,0005741,160,54,   ,16000US5465836,"Prosperity CDP, West Virginia",31389
ACSSF,2010e5,wv,000,0053,0005742,160,54,   ,16000US5465956,"Pullman town, West Virginia",47813
ACSSF,2010e5,wv,000,0053,0005743,160,54,   ,16000US5466412,"Quinwood town, West Virginia",27794
ACSSF,2010e5,wv,000,0053,0005744,160,54,   ,16000US5466460,"Rachel CDP, West Virginia",17083
ACSSF,2010e5,wv,000,0053,0005745,160,54,   ,16000US5466484,"Racine CDP, West Virginia",37266
ACSSF,2010e5,wv,000,0053,0005746,160,54,   ,16000US5466652,"Rainelle town, West Virginia",28017
ACSSF,2010e5,wv,000,0053,0005747,160,54,   ,16000US5466892,"Rand CDP, West Virginia",29044
ACSSF,2010e5,wv,000,0053,0005748,160,54,   ,16000US5466988,"Ranson corporation, West Virginia",39596
ACSSF,2010e5,wv,000,0053,0005749,160,54,   ,16000US5467108,"Ravenswood city, West Virginia",32242
ACSSF,2010e5,wv,000,0053,0005750,160,54,   ,16000US5467228,"Raysal CDP, West Virginia",16172
ACSSF,2010e5,wv,000,0053,0005751,160,54,   ,16000US5467252,"Reader CDP, West Virginia",65227
ACSSF,2010e5,wv,000,0053,0005752,160,54,   ,16000US5467396,"Red Jacket CDP, West Virginia",23387
ACSSF,2010e5,wv,000,0053,0005753,160,54,   ,16000US5467636,"Reedsville town, West Virginia",55313
ACSSF,2010e5,wv,000,0053,0005754,160,54,   ,16000US5467660,"Reedy town, West Virginia",24844
ACSSF,2010e5,wv,000,0053,0005755,160,54,   ,16000US5467996,"Rhodell town, West Virginia",28125
ACSSF,2010e5,wv,000,0053,0005756,160,54,   ,16000US5468116,"Richwood city, West Virginia",24149
ACSSF,2010e5,wv,000,0053,0005757,160,54,   ,16000US5468260,"Ridgeley town, West Virginia",33618
ACSSF,2010e5,wv,000,0053,0005758,160,54,   ,16000US5468596,"Ripley city, West Virginia",34625
ACSSF,2010e5,wv,000,0053,0005759,160,54,   ,16000US5468908,"Rivesville town, West Virginia",38317
ACSSF,2010e5,wv,000,0053,0005760,160,54,   ,16000US5469100,"Robinette CDP, West Virginia",40268
ACSSF,2010e5,wv,000,0053,0005761,160,54,   ,16000US5469844,"Roderfield CDP, West Virginia",13906
ACSSF,2010e5,wv,000,0053,0005762,160,54,   ,16000US5470084,"Romney city, West Virginia",24875
ACSSF,2010e5,wv,000,0053,0005763,160,54,   ,16000US5470156,"Ronceverte city, West Virginia",35931
ACSSF,2010e5,wv,000,0053,0005764,160,54,   ,16000US5470468,"Rossmore CDP, West Virginia",62132
ACSSF,2010e5,wv,000,0053,0005765,160,54,   ,16000US5470588,"Rowlesburg town, West Virginia",44750
ACSSF,2010e5,wv,000,0053,0005766,160,54,   ,16000US5470828,"Rupert town, West Virginia",25549
ACSSF,2010e5,wv,000,0053,0005767,160,54,   ,16000US5471212,"St. Albans city, West Virginia",41956
ACSSF,2010e5,wv,000,0053,0005768,160,54,   ,16000US5471356,"St. Marys city, West Virginia",41063
ACSSF,2010e5,wv,000,0053,0005769,160,54,   ,16000US5471380,"Salem city, West Virginia",25481
ACSSF,2010e5,wv,000,0053,0005770,160,54,   ,16000US5471476,"Salt Rock CDP, West Virginia",28819
ACSSF,2010e5,wv,000,0053,0005771,160,54,   ,16000US5471620,"Sand Fork town, West Virginia",24250
ACSSF,2010e5,wv,000,0053,0005772,160,54,   ,16000US5472004,"Sarah Ann CDP, West Virginia",20966
ACSSF,2010e5,wv,000,0053,0005773,160,54,   ,16000US5472292,"Scarbro CDP, West Virginia",32639
ACSSF,2010e5,wv,000,0053,0005774,160,54,   ,16000US5473108,"Shady Spring CDP, West Virginia",30000
ACSSF,2010e5,wv,000,0053,0005775,160,54,   ,16000US5473252,"Shannondale CDP, West Virginia",78333
ACSSF,2010e5,wv,000,0053,0005776,160,54,   ,16000US5473444,"Shenandoah Junction CDP, West Virginia",66711
ACSSF,2010e5,wv,000,0053,0005777,160,54,   ,16000US5473468,"Shepherdstown town, West Virginia",62917
ACSSF,2010e5,wv,000,0053,0005778,160,54,   ,16000US5473636,"Shinnston city, West Virginia",33468
ACSSF,2010e5,wv,000,0053,0005779,160,54,   ,16000US5473876,"Shrewsbury CDP, West Virginia",51470
ACSSF,2010e5,wv,000,0053,0005780,160,54,   ,16000US5474356,"Sissonville CDP, West Virginia",43697
ACSSF,2010e5,wv,000,0053,0005781,160,54,   ,16000US5474380,"Sistersville city, West Virginia",31786
ACSSF,2010e5,wv,000,0053,0005782,160,54,   ,16000US5474740,"Smithers city, West Virginia",21019
ACSSF,2010e5,wv,000,0053,0005783,160,54,   ,16000US5474788,"Smithfield town, West Virginia",8375
ACSSF,2010e5,wv,000,0053,0005784,160,54,   ,16000US5475172,"Sophia town, West Virginia",32083
ACSSF,2010e5,wv,000,0053,0005785,160,54,   ,16000US5475292,"South Charleston city, West Virginia",42034
ACSSF,2010e5,wv,000,0053,0005786,160,54,   ,16000US5475796,"Spelter CDP, West Virginia",20278
ACSSF,2010e5,wv,000,0053,0005787,160,54,   ,16000US5475820,"Spencer city, West Virginia",19206
ACSSF,2010e5,wv,000,0053,0005788,160,54,   ,16000US5476084,"Springfield CDP, West Virginia",70929
ACSSF,2010e5,wv,000,0053,0005789,160,54,   ,16000US5476444,"Stanaford CDP, West Virginia",28173
ACSSF,2010e5,wv,000,0053,0005790,160,54,   ,16000US5476516,"Star City town, West Virginia",33684
ACSSF,2010e5,wv,000,0053,0005791,160,54,   ,16000US5476996,"Stollings CDP, West Virginia",32563
ACSSF,2010e5,wv,000,0053,0005792,160,54,   ,16000US5477188,"Stonewood city, West Virginia",33105
ACSSF,2010e5,wv,000,0053,0005793,160,54,   ,16000US5477980,"Summersville town, West Virginia",47083
ACSSF,2010e5,wv,000,0053,0005794,160,54,   ,16000US5478580,"Sutton town, West Virginia",25625
ACSSF,2010e5,wv,000,0053,0005795,160,54,   ,16000US5478796,"Switzer CDP, West Virginia",29934
ACSSF,2010e5,wv,000,0053,0005796,160,54,   ,16000US5478964,"Sylvester town, West Virginia",58125
ACSSF,2010e5,wv,000,0053,0005797,160,54,   ,16000US5479545,"Teays Valley CDP, West Virginia",73977
ACSSF,2010e5,wv,000,0053,0005798,160,54,   ,16000US5479708,"Terra Alta town, West Virginia",32500
ACSSF,2010e5,wv,000,0053,0005799,160,54,   ,16000US5480020,"Thomas city, West Virginia",31750
ACSSF,2010e5,wv,000,0053,0005800,160,54,   ,16000US5480284,"Thurmond town, West Virginia",.
ACSSF,2010e5,wv,000,0053,0005801,160,54,   ,16000US5480476,"Tioga CDP, West Virginia",75694
ACSSF,2010e5,wv,000,0053,0005802,160,54,   ,16000US5480932,"Triadelphia town, West Virginia",38077
ACSSF,2010e5,wv,000,0053,0005803,160,54,   ,16000US5481268,"Tunnelton town, West Virginia",23125
ACSSF,2010e5,wv,000,0053,0005804,160,54,   ,16000US5481484,"Twilight CDP, West Virginia",.
ACSSF,2010e5,wv,000,0053,0005805,160,54,   ,16000US5481940,"Union town, West Virginia",41490
ACSSF,2010e5,wv,000,0053,0005806,160,54,   ,16000US5482180,"Upper Falls CDP, West Virginia",56313
ACSSF,2010e5,wv,000,0053,0005807,160,54,   ,16000US5482564,"Valley Bend CDP, West Virginia",51685
ACSSF,2010e5,wv,000,0053,0005808,160,54,   ,16000US5482732,"Valley Grove village, West Virginia",43047
ACSSF,2010e5,wv,000,0053,0005809,160,54,   ,16000US5482756,"Valley Head CDP, West Virginia",18056
ACSSF,2010e5,wv,000,0053,0005810,160,54,   ,16000US5482852,"Van CDP, West Virginia",60859
ACSSF,2010e5,wv,000,0053,0005811,160,54,   ,16000US5483332,"Verdunville CDP, West Virginia",50324
ACSSF,2010e5,wv,000,0053,0005812,160,54,   ,16000US5483500,"Vienna city, West Virginia",42616
ACSSF,2010e5,wv,000,0053,0005813,160,54,   ,16000US5483764,"Vivian CDP, West Virginia",.
ACSSF,2010e5,wv,000,0053,0005814,160,54,   ,16000US5484484,"War city, West Virginia",21923
ACSSF,2010e5,wv,000,0053,0005815,160,54,   ,16000US5484580,"Wardensville town, West Virginia",33333
ACSSF,2010e5,wv,000,0053,0005816,160,54,   ,16000US5484724,"Washington CDP, West Virginia",66932
ACSSF,2010e5,wv,000,0053,0005817,160,54,   ,16000US5484916,"Waverly CDP, West Virginia",78802
ACSSF,2010e5,wv,000,0053,0005818,160,54,   ,16000US5484940,"Wayne town, West Virginia",24194
ACSSF,2010e5,wv,000,0053,0005819,160,54,   ,16000US5485156,"Weirton city, West Virginia",39699
ACSSF,2010e5,wv,000,0053,0005820,160,54,   ,16000US5485228,"Welch city, West Virginia",25125
