FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2012e5,wv,000,0058,0005672,160,54,   ,16000US5452324,"Matewan town, West Virginia",406,87,37,11,15,33,13,30,1,61,17,40,34,17,0,10,0
ACSSF,2012e5,wv,000,0058,0005673,160,54,   ,16000US5452372,"Matheny CDP, West Virginia",200,0,13,27,23,8,0,31,30,0,0,31,14,8,15,0,0
ACSSF,2012e5,wv,000,0058,0005674,160,54,   ,16000US5452420,"Matoaka town, West Virginia",110,25,37,10,4,6,5,8,1,1,3,6,2,2,0,0,0
ACSSF,2012e5,wv,000,0058,0005675,160,54,   ,16000US5452588,"Maybeury CDP, West Virginia",77,44,7,0,0,0,0,7,19,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005676,160,54,   ,16000US5452780,"Meadow Bridge town, West Virginia",144,40,11,16,18,0,12,6,17,2,9,11,2,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005677,160,54,   ,16000US5453572,"Middlebourne town, West Virginia",372,70,28,34,41,10,11,29,21,9,20,36,47,9,1,6,0
ACSSF,2012e5,wv,000,0058,0005678,160,54,   ,16000US5453692,"Middleway CDP, West Virginia",131,0,20,0,0,15,20,0,33,0,9,8,13,13,0,0,0
ACSSF,2012e5,wv,000,0058,0005679,160,54,   ,16000US5454100,"Mill Creek town, West Virginia",314,54,30,34,26,40,11,11,13,11,36,35,7,6,0,0,0
ACSSF,2012e5,wv,000,0058,0005680,160,54,   ,16000US5454484,"Milton town, West Virginia",1188,174,109,115,66,73,31,48,57,48,105,100,123,66,17,32,24
ACSSF,2012e5,wv,000,0058,0005681,160,54,   ,16000US5454508,"Minden CDP, West Virginia",117,53,19,14,0,0,17,13,0,0,1,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005682,160,54,   ,16000US5454580,"Mineralwells CDP, West Virginia",504,15,0,30,7,0,21,0,78,0,49,87,96,102,12,0,7
ACSSF,2012e5,wv,000,0058,0005683,160,54,   ,16000US5454892,"Mitchell Heights town, West Virginia",170,0,5,11,5,10,7,0,9,16,21,26,21,13,8,1,17
ACSSF,2012e5,wv,000,0058,0005684,160,54,   ,16000US5455132,"Monaville CDP, West Virginia",97,0,25,7,0,7,0,30,0,0,28,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005685,160,54,   ,16000US5455276,"Monongah town, West Virginia",538,28,15,67,43,28,53,37,55,28,48,32,69,28,4,3,0
ACSSF,2012e5,wv,000,0058,0005686,160,54,   ,16000US5455372,"Montcalm CDP, West Virginia",201,30,0,44,17,0,39,8,0,14,46,0,0,3,0,0,0
ACSSF,2012e5,wv,000,0058,0005687,160,54,   ,16000US5455468,"Montgomery city, West Virginia",812,213,57,61,60,52,36,38,36,32,42,57,26,15,33,44,10
ACSSF,2012e5,wv,000,0058,0005688,160,54,   ,16000US5455540,"Montrose town, West Virginia",64,5,1,11,1,0,0,5,7,3,16,8,3,4,0,0,0
ACSSF,2012e5,wv,000,0058,0005689,160,54,   ,16000US5455588,"Moorefield town, West Virginia",1025,127,155,84,106,93,100,34,80,45,58,62,58,19,0,0,4
ACSSF,2012e5,wv,000,0058,0005690,160,54,   ,16000US5455756,"Morgantown city, West Virginia",10215,2782,866,706,619,292,340,413,312,315,636,596,935,522,335,262,284
ACSSF,2012e5,wv,000,0058,0005691,160,54,   ,16000US5456020,"Moundsville city, West Virginia",4461,483,422,355,483,240,387,223,133,167,337,491,314,308,41,2,75
ACSSF,2012e5,wv,000,0058,0005692,160,54,   ,16000US5456212,"Mount Carbon CDP, West Virginia",147,15,13,0,0,13,0,6,9,0,32,0,30,0,0,29,0
ACSSF,2012e5,wv,000,0058,0005693,160,54,   ,16000US5456342,"Mount Gay-Shamrock CDP, West Virginia",643,82,34,55,83,45,59,26,43,0,41,38,28,83,13,13,0
ACSSF,2012e5,wv,000,0058,0005694,160,54,   ,16000US5456404,"Mount Hope city, West Virginia",705,99,84,104,68,31,21,39,42,15,24,53,66,9,10,40,0
ACSSF,2012e5,wv,000,0058,0005695,160,54,   ,16000US5457148,"Mullens city, West Virginia",939,104,85,108,83,44,59,19,49,44,72,107,70,50,19,17,9
ACSSF,2012e5,wv,000,0058,0005696,160,54,   ,16000US5457916,"Neibert CDP, West Virginia",47,0,0,0,0,21,0,0,0,0,14,0,12,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005697,160,54,   ,16000US5458180,"Nettie CDP, West Virginia",358,23,0,15,54,0,32,0,0,0,28,94,36,41,35,0,0
ACSSF,2012e5,wv,000,0058,0005698,160,54,   ,16000US5458300,"Newburg town, West Virginia",207,7,54,10,3,14,12,12,0,41,21,16,12,5,0,0,0
ACSSF,2012e5,wv,000,0058,0005699,160,54,   ,16000US5458372,"New Cumberland city, West Virginia",568,121,72,51,39,28,41,27,32,16,41,38,49,6,7,0,0
ACSSF,2012e5,wv,000,0058,0005700,160,54,   ,16000US5458420,"Newell CDP, West Virginia",390,34,16,11,43,154,27,0,7,20,0,49,20,9,0,0,0
ACSSF,2012e5,wv,000,0058,0005701,160,54,   ,16000US5458564,"New Haven town, West Virginia",706,84,37,86,73,51,38,29,25,32,71,68,72,19,12,9,0
ACSSF,2012e5,wv,000,0058,0005702,160,54,   ,16000US5458684,"New Martinsville city, West Virginia",2258,268,131,168,160,170,124,138,155,98,183,153,244,141,81,32,12
ACSSF,2012e5,wv,000,0058,0005703,160,54,   ,16000US5458756,"New Richmond CDP, West Virginia",67,0,0,0,0,0,0,17,0,0,0,0,32,0,0,18,0
ACSSF,2012e5,wv,000,0058,0005704,160,54,   ,16000US5459068,"Nitro city, West Virginia",2974,139,192,148,137,184,191,239,172,145,327,366,306,236,117,45,30
ACSSF,2012e5,wv,000,0058,0005705,160,54,   ,16000US5459428,"Northfork town, West Virginia",262,76,37,29,19,23,4,23,12,0,6,22,10,0,1,0,0
ACSSF,2012e5,wv,000,0058,0005706,160,54,   ,16000US5459458,"North Hills town, West Virginia",320,8,8,0,5,9,13,9,0,12,11,39,72,44,27,42,21
ACSSF,2012e5,wv,000,0058,0005707,160,54,   ,16000US5459836,"Nutter Fort town, West Virginia",689,72,77,85,45,55,48,25,19,20,32,69,52,33,39,11,7
ACSSF,2012e5,wv,000,0058,0005708,160,54,   ,16000US5460028,"Oak Hill city, West Virginia",3118,349,332,235,250,152,169,167,136,37,340,227,402,187,66,42,27
ACSSF,2012e5,wv,000,0058,0005709,160,54,   ,16000US5460196,"Oakvale town, West Virginia",44,10,3,5,2,6,0,2,3,0,0,5,3,0,5,0,0
ACSSF,2012e5,wv,000,0058,0005710,160,54,   ,16000US5460364,"Oceana town, West Virginia",733,87,58,83,46,50,44,26,68,20,95,68,64,10,14,0,0
ACSSF,2012e5,wv,000,0058,0005711,160,54,   ,16000US5460628,"Omar CDP, West Virginia",298,0,50,0,64,35,22,0,21,36,21,24,0,12,13,0,0
ACSSF,2012e5,wv,000,0058,0005712,160,54,   ,16000US5461636,"Paden City city, West Virginia",1178,101,157,111,94,79,73,86,41,64,84,147,65,59,0,13,4
ACSSF,2012e5,wv,000,0058,0005713,160,54,   ,16000US5461660,"Page CDP, West Virginia",62,16,13,0,0,0,0,0,10,0,0,16,0,7,0,0,0
ACSSF,2012e5,wv,000,0058,0005714,160,54,   ,16000US5461684,"Pageton CDP, West Virginia",42,14,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005715,160,54,   ,16000US5462140,"Parkersburg city, West Virginia",13672,1693,1294,1237,1248,985,685,734,533,529,1080,1264,1231,699,216,140,104
ACSSF,2012e5,wv,000,0058,0005716,160,54,   ,16000US5462284,"Parsons city, West Virginia",657,97,41,57,43,21,62,32,55,65,57,47,52,16,12,0,0
ACSSF,2012e5,wv,000,0058,0005717,160,54,   ,16000US5462332,"Paw Paw town, West Virginia",205,28,51,20,25,6,20,4,0,15,10,17,6,3,0,0,0
ACSSF,2012e5,wv,000,0058,0005718,160,54,   ,16000US5462356,"Pax town, West Virginia",115,25,39,6,0,0,7,7,16,0,6,0,7,0,0,2,0
ACSSF,2012e5,wv,000,0058,0005719,160,54,   ,16000US5462488,"Pea Ridge CDP, West Virginia",2908,147,158,238,186,104,155,121,211,147,242,272,346,284,109,98,90
ACSSF,2012e5,wv,000,0058,0005720,160,54,   ,16000US5462764,"Pennsboro city, West Virginia",503,70,60,67,33,40,32,29,41,7,43,44,31,3,3,0,0
ACSSF,2012e5,wv,000,0058,0005721,160,54,   ,16000US5462788,"Pentress CDP, West Virginia",65,0,0,0,0,0,0,0,0,8,0,14,22,21,0,0,0
ACSSF,2012e5,wv,000,0058,0005722,160,54,   ,16000US5462956,"Petersburg city, West Virginia",1150,64,130,76,92,136,106,118,30,23,90,145,69,29,11,15,16
ACSSF,2012e5,wv,000,0058,0005723,160,54,   ,16000US5463052,"Peterstown town, West Virginia",278,24,20,31,28,8,8,11,3,6,20,80,36,3,0,0,0
ACSSF,2012e5,wv,000,0058,0005724,160,54,   ,16000US5463292,"Philippi city, West Virginia",1129,187,120,105,104,63,60,31,59,70,73,125,70,42,5,15,0
ACSSF,2012e5,wv,000,0058,0005725,160,54,   ,16000US5463484,"Pickens CDP, West Virginia",22,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005726,160,54,   ,16000US5463604,"Piedmont town, West Virginia",317,59,61,28,20,39,8,14,15,6,30,16,16,5,0,0,0
ACSSF,2012e5,wv,000,0058,0005727,160,54,   ,16000US5463772,"Pinch CDP, West Virginia",1215,38,19,126,41,33,32,37,87,34,138,132,213,106,70,76,33
ACSSF,2012e5,wv,000,0058,0005728,160,54,   ,16000US5463892,"Pine Grove town, West Virginia",232,58,31,16,23,0,15,6,21,2,0,17,32,11,0,0,0
ACSSF,2012e5,wv,000,0058,0005729,160,54,   ,16000US5463940,"Pineville town, West Virginia",438,57,5,26,39,0,41,0,19,46,26,65,62,4,3,34,11
ACSSF,2012e5,wv,000,0058,0005730,160,54,   ,16000US5463988,"Piney View CDP, West Virginia",446,40,38,24,73,34,0,7,0,18,91,9,50,17,31,9,5
ACSSF,2012e5,wv,000,0058,0005731,160,54,   ,16000US5464228,"Pleasant Valley city, West Virginia",1350,109,71,115,152,41,106,51,48,13,146,102,174,94,81,25,22
ACSSF,2012e5,wv,000,0058,0005732,160,54,   ,16000US5464516,"Poca town, West Virginia",531,24,19,24,26,35,10,36,32,16,67,87,58,45,17,3,32
ACSSF,2012e5,wv,000,0058,0005733,160,54,   ,16000US5464708,"Point Pleasant city, West Virginia",1773,119,112,134,113,123,66,140,193,64,180,160,221,88,10,50,0
ACSSF,2012e5,wv,000,0058,0005734,160,54,   ,16000US5465284,"Powellton CDP, West Virginia",192,0,13,13,15,42,14,16,0,12,0,0,67,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005735,160,54,   ,16000US5465356,"Pratt town, West Virginia",184,17,11,14,6,4,23,14,8,4,19,28,8,14,3,11,0
ACSSF,2012e5,wv,000,0058,0005736,160,54,   ,16000US5465596,"Prichard CDP, West Virginia",180,0,10,13,0,34,0,19,12,0,10,60,0,0,22,0,0
ACSSF,2012e5,wv,000,0058,0005737,160,54,   ,16000US5465668,"Prince CDP, West Virginia",78,0,14,0,26,13,0,0,0,0,0,25,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005738,160,54,   ,16000US5465692,"Princeton city, West Virginia",2879,389,307,226,279,221,225,121,124,28,254,360,157,114,10,51,13
ACSSF,2012e5,wv,000,0058,0005739,160,54,   ,16000US5465836,"Prosperity CDP, West Virginia",750,17,33,61,95,62,110,11,0,0,104,120,27,50,60,0,0
ACSSF,2012e5,wv,000,0058,0005740,160,54,   ,16000US5465956,"Pullman town, West Virginia",87,8,27,7,0,8,2,8,0,3,4,16,4,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005741,160,54,   ,16000US5466412,"Quinwood town, West Virginia",154,8,21,31,11,11,32,1,7,5,6,10,7,0,4,0,0
ACSSF,2012e5,wv,000,0058,0005742,160,54,   ,16000US5466460,"Rachel CDP, West Virginia",109,17,0,11,0,0,0,11,0,0,0,22,48,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005743,160,54,   ,16000US5466484,"Racine CDP, West Virginia",115,0,0,12,12,0,22,36,0,0,5,28,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005744,160,54,   ,16000US5466652,"Rainelle town, West Virginia",648,100,100,57,34,41,50,41,56,49,50,28,31,0,5,6,0
ACSSF,2012e5,wv,000,0058,0005745,160,54,   ,16000US5466892,"Rand CDP, West Virginia",556,37,55,94,50,39,32,23,0,15,34,83,85,0,0,0,9
ACSSF,2012e5,wv,000,0058,0005746,160,54,   ,16000US5466988,"Ranson corporation, West Virginia",1807,110,72,114,190,163,83,141,151,89,53,133,219,155,53,21,60
ACSSF,2012e5,wv,000,0058,0005747,160,54,   ,16000US5467108,"Ravenswood city, West Virginia",1701,174,204,137,119,110,130,139,20,59,196,141,135,54,47,29,7
ACSSF,2012e5,wv,000,0058,0005748,160,54,   ,16000US5467228,"Raysal CDP, West Virginia",119,22,18,16,12,21,0,0,0,0,18,0,0,12,0,0,0
ACSSF,2012e5,wv,000,0058,0005749,160,54,   ,16000US5467252,"Reader CDP, West Virginia",219,22,12,54,15,0,0,19,0,0,17,32,14,34,0,0,0
ACSSF,2012e5,wv,000,0058,0005750,160,54,   ,16000US5467396,"Red Jacket CDP, West Virginia",269,35,0,47,22,57,44,11,0,0,23,16,14,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005751,160,54,   ,16000US5467636,"Reedsville town, West Virginia",240,11,17,25,19,11,32,4,0,9,24,40,32,4,7,0,5
ACSSF,2012e5,wv,000,0058,0005752,160,54,   ,16000US5467660,"Reedy town, West Virginia",49,5,0,5,11,0,2,3,0,2,8,2,3,1,5,2,0
ACSSF,2012e5,wv,000,0058,0005753,160,54,   ,16000US5467996,"Rhodell town, West Virginia",97,8,26,13,7,0,15,4,3,0,13,4,4,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005754,160,54,   ,16000US5468116,"Richwood city, West Virginia",994,165,111,133,98,137,32,59,5,24,78,58,45,35,8,6,0
ACSSF,2012e5,wv,000,0058,0005755,160,54,   ,16000US5468260,"Ridgeley town, West Virginia",290,34,28,23,28,31,24,15,13,6,30,19,21,12,6,0,0
ACSSF,2012e5,wv,000,0058,0005756,160,54,   ,16000US5468596,"Ripley city, West Virginia",1382,120,104,183,58,99,119,94,75,13,103,95,159,76,42,16,26
ACSSF,2012e5,wv,000,0058,0005757,160,54,   ,16000US5468908,"Rivesville town, West Virginia",498,65,49,36,24,44,33,46,18,21,10,63,58,14,3,6,8
ACSSF,2012e5,wv,000,0058,0005758,160,54,   ,16000US5469100,"Robinette CDP, West Virginia",197,24,0,0,23,0,19,0,14,0,15,25,21,8,48,0,0
ACSSF,2012e5,wv,000,0058,0005759,160,54,   ,16000US5469844,"Roderfield CDP, West Virginia",41,20,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0
ACSSF,2012e5,wv,000,0058,0005760,160,54,   ,16000US5470084,"Romney city, West Virginia",976,153,111,145,82,127,41,38,37,40,72,56,43,14,6,5,6
ACSSF,2012e5,wv,000,0058,0005761,160,54,   ,16000US5470156,"Ronceverte city, West Virginia",892,95,53,115,81,48,41,66,93,55,90,64,71,11,0,0,9
ACSSF,2012e5,wv,000,0058,0005762,160,54,   ,16000US5470468,"Rossmore CDP, West Virginia",147,7,0,24,0,0,6,0,9,20,0,25,46,0,10,0,0
ACSSF,2012e5,wv,000,0058,0005763,160,54,   ,16000US5470588,"Rowlesburg town, West Virginia",331,31,28,34,25,23,10,22,26,21,31,39,28,7,0,6,0
ACSSF,2012e5,wv,000,0058,0005764,160,54,   ,16000US5470828,"Rupert town, West Virginia",487,70,102,37,39,53,30,23,17,10,15,18,44,12,10,7,0
ACSSF,2012e5,wv,000,0058,0005765,160,54,   ,16000US5471212,"St. Albans city, West Virginia",4771,162,327,307,274,363,204,322,256,326,487,564,598,282,139,66,94
ACSSF,2012e5,wv,000,0058,0005766,160,54,   ,16000US5471356,"St. Marys city, West Virginia",831,112,45,29,58,48,51,74,17,15,105,88,90,62,37,0,0
ACSSF,2012e5,wv,000,0058,0005767,160,54,   ,16000US5471380,"Salem city, West Virginia",700,98,89,48,79,49,70,50,47,41,20,38,32,20,3,9,7
ACSSF,2012e5,wv,000,0058,0005768,160,54,   ,16000US5471476,"Salt Rock CDP, West Virginia",191,9,18,0,0,48,61,0,0,18,0,25,0,0,0,0,12
ACSSF,2012e5,wv,000,0058,0005769,160,54,   ,16000US5471620,"Sand Fork town, West Virginia",99,15,2,11,9,7,6,0,0,0,28,11,10,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005770,160,54,   ,16000US5472004,"Sarah Ann CDP, West Virginia",47,13,0,0,0,10,13,0,0,11,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005771,160,54,   ,16000US5472292,"Scarbro CDP, West Virginia",185,11,15,14,17,40,14,21,0,28,0,16,9,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005772,160,54,   ,16000US5473108,"Shady Spring CDP, West Virginia",1255,159,191,93,76,64,74,17,70,67,90,55,129,106,43,21,0
ACSSF,2012e5,wv,000,0058,0005773,160,54,   ,16000US5473252,"Shannondale CDP, West Virginia",1133,69,47,72,29,21,46,18,36,12,91,154,236,117,113,58,14
ACSSF,2012e5,wv,000,0058,0005774,160,54,   ,16000US5473444,"Shenandoah Junction CDP, West Virginia",183,0,0,0,20,0,0,69,0,23,0,14,39,0,0,0,18
ACSSF,2012e5,wv,000,0058,0005775,160,54,   ,16000US5473468,"Shepherdstown town, West Virginia",420,36,23,24,13,14,17,8,5,7,25,31,97,50,27,37,6
ACSSF,2012e5,wv,000,0058,0005776,160,54,   ,16000US5473636,"Shinnston city, West Virginia",1119,199,110,122,71,71,64,36,19,20,73,88,124,57,41,13,11
ACSSF,2012e5,wv,000,0058,0005777,160,54,   ,16000US5473876,"Shrewsbury CDP, West Virginia",245,13,0,28,21,14,19,11,0,40,18,34,27,20,0,0,0
ACSSF,2012e5,wv,000,0058,0005778,160,54,   ,16000US5474356,"Sissonville CDP, West Virginia",2210,135,144,137,214,76,41,188,40,141,155,198,244,254,96,52,95
ACSSF,2012e5,wv,000,0058,0005779,160,54,   ,16000US5474380,"Sistersville city, West Virginia",586,74,31,34,34,60,64,24,50,19,65,45,49,22,11,0,4
ACSSF,2012e5,wv,000,0058,0005780,160,54,   ,16000US5474740,"Smithers city, West Virginia",406,82,49,47,51,31,16,23,0,14,12,30,40,3,3,5,0
ACSSF,2012e5,wv,000,0058,0005781,160,54,   ,16000US5474788,"Smithfield town, West Virginia",88,23,17,19,3,3,0,3,0,5,0,15,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005782,160,54,   ,16000US5475172,"Sophia town, West Virginia",532,91,39,51,21,52,27,27,53,17,32,50,36,14,12,10,0
ACSSF,2012e5,wv,000,0058,0005783,160,54,   ,16000US5475292,"South Charleston city, West Virginia",6308,565,337,443,438,372,476,378,405,241,493,488,778,405,173,131,185
ACSSF,2012e5,wv,000,0058,0005784,160,54,   ,16000US5475796,"Spelter CDP, West Virginia",178,48,0,37,35,0,29,0,0,22,7,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005785,160,54,   ,16000US5475820,"Spencer city, West Virginia",1077,253,186,103,85,81,41,37,52,27,58,68,32,22,28,4,0
ACSSF,2012e5,wv,000,0058,0005786,160,54,   ,16000US5476084,"Springfield CDP, West Virginia",188,55,0,0,14,0,10,0,15,12,8,52,22,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005787,160,54,   ,16000US5476444,"Stanaford CDP, West Virginia",522,23,53,47,56,27,0,79,19,23,47,48,37,37,18,8,0
ACSSF,2012e5,wv,000,0058,0005788,160,54,   ,16000US5476516,"Star City town, West Virginia",849,125,38,54,24,91,59,60,54,59,47,64,66,53,25,27,3
ACSSF,2012e5,wv,000,0058,0005789,160,54,   ,16000US5476996,"Stollings CDP, West Virginia",186,14,0,37,19,0,0,14,0,13,49,40,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005790,160,54,   ,16000US5477188,"Stonewood city, West Virginia",915,86,47,91,89,38,125,23,53,61,67,95,84,51,0,0,5
ACSSF,2012e5,wv,000,0058,0005791,160,54,   ,16000US5477980,"Summersville town, West Virginia",1578,186,105,121,186,55,137,21,36,65,195,175,18,159,33,25,61
ACSSF,2012e5,wv,000,0058,0005792,160,54,   ,16000US5478580,"Sutton town, West Virginia",524,71,51,40,38,55,17,23,28,30,30,54,42,7,12,18,8
ACSSF,2012e5,wv,000,0058,0005793,160,54,   ,16000US5478796,"Switzer CDP, West Virginia",276,65,10,0,22,17,20,37,41,0,6,0,18,23,6,11,0
ACSSF,2012e5,wv,000,0058,0005794,160,54,   ,16000US5478964,"Sylvester town, West Virginia",149,17,3,5,19,11,4,5,12,2,0,27,12,30,0,2,0
ACSSF,2012e5,wv,000,0058,0005795,160,54,   ,16000US5479545,"Teays Valley CDP, West Virginia",5283,183,124,46,271,145,308,162,248,300,487,418,898,682,432,438,141
ACSSF,2012e5,wv,000,0058,0005796,160,54,   ,16000US5479708,"Terra Alta town, West Virginia",744,73,51,57,43,50,94,74,72,53,61,69,22,23,0,0,2
ACSSF,2012e5,wv,000,0058,0005797,160,54,   ,16000US5480020,"Thomas city, West Virginia",258,39,36,21,14,18,20,26,26,12,12,14,12,2,0,6,0
ACSSF,2012e5,wv,000,0058,0005798,160,54,   ,16000US5480284,"Thurmond town, West Virginia",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005799,160,54,   ,16000US5480476,"Tioga CDP, West Virginia",24,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005800,160,54,   ,16000US5480932,"Triadelphia town, West Virginia",405,56,32,40,24,16,37,24,16,32,22,34,46,15,11,0,0
ACSSF,2012e5,wv,000,0058,0005801,160,54,   ,16000US5481268,"Tunnelton town, West Virginia",136,6,15,8,16,16,18,6,8,3,15,8,8,7,2,0,0
ACSSF,2012e5,wv,000,0058,0005802,160,54,   ,16000US5481484,"Twilight CDP, West Virginia",28,0,0,0,0,16,0,0,0,0,0,0,12,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005803,160,54,   ,16000US5481940,"Union town, West Virginia",268,49,24,7,13,16,7,21,28,10,13,50,19,8,3,0,0
ACSSF,2012e5,wv,000,0058,0005804,160,54,   ,16000US5482180,"Upper Falls CDP, West Virginia",1525,121,6,87,115,91,57,56,52,36,140,323,198,117,100,13,13
ACSSF,2012e5,wv,000,0058,0005805,160,54,   ,16000US5482564,"Valley Bend CDP, West Virginia",154,0,0,14,8,8,9,0,9,16,32,27,24,0,0,7,0
ACSSF,2012e5,wv,000,0058,0005806,160,54,   ,16000US5482732,"Valley Grove village, West Virginia",212,5,12,10,26,10,32,14,2,22,14,19,9,21,3,13,0
ACSSF,2012e5,wv,000,0058,0005807,160,54,   ,16000US5482756,"Valley Head CDP, West Virginia",139,0,19,43,0,0,0,0,34,0,11,18,14,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005808,160,54,   ,16000US5482852,"Van CDP, West Virginia",50,0,8,13,0,0,0,20,4,0,0,0,5,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005809,160,54,   ,16000US5483332,"Verdunville CDP, West Virginia",251,30,23,30,20,0,0,21,0,16,40,18,41,0,0,12,0
ACSSF,2012e5,wv,000,0058,0005810,160,54,   ,16000US5483500,"Vienna city, West Virginia",4585,209,282,313,255,299,262,290,346,231,450,513,324,358,136,127,190
ACSSF,2012e5,wv,000,0058,0005811,160,54,   ,16000US5483764,"Vivian CDP, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0005812,160,54,   ,16000US5484484,"War city, West Virginia",355,89,66,51,31,11,27,10,0,0,17,33,6,3,6,5,0
ACSSF,2012e5,wv,000,0058,0005813,160,54,   ,16000US5484580,"Wardensville town, West Virginia",161,18,11,28,26,11,3,3,6,12,4,10,23,3,0,0,3
ACSSF,2012e5,wv,000,0058,0005814,160,54,   ,16000US5484724,"Washington CDP, West Virginia",525,18,0,0,33,39,15,20,42,9,21,38,54,105,47,53,31
ACSSF,2012e5,wv,000,0058,0005815,160,54,   ,16000US5484916,"Waverly CDP, West Virginia",166,21,0,0,0,7,7,0,0,25,13,0,62,31,0,0,0
ACSSF,2012e5,wv,000,0058,0005816,160,54,   ,16000US5484940,"Wayne town, West Virginia",982,165,155,94,36,28,62,16,66,32,129,42,105,35,13,4,0
ACSSF,2012e5,wv,000,0058,0005817,160,54,   ,16000US5485156,"Weirton city, West Virginia",8658,633,584,852,549,691,649,497,427,263,717,723,920,445,248,208,252
ACSSF,2012e5,wv,000,0058,0005818,160,54,   ,16000US5485228,"Welch city, West Virginia",875,112,131,74,81,34,25,22,35,85,94,55,60,37,6,15,9
ACSSF,2012e5,wv,000,0058,0005819,160,54,   ,16000US5485324,"Wellsburg city, West Virginia",1199,154,67,71,70,119,105,50,63,51,115,49,104,83,74,15,9
ACSSF,2012e5,wv,000,0058,0005820,160,54,   ,16000US5485804,"West Hamlin town, West Virginia",483,82,142,31,24,44,12,17,46,0,56,6,13,4,6,0,0
ACSSF,2012e5,wv,000,0058,0005821,160,54,   ,16000US5485876,"West Liberty town, West Virginia",206,27,29,19,5,7,21,0,7,45,4,8,16,9,6,3,0
ACSSF,2012e5,wv,000,0058,0005822,160,54,   ,16000US5485900,"West Logan town, West Virginia",215,39,1,25,3,28,10,15,12,7,23,14,23,11,4,0,0
ACSSF,2012e5,wv,000,0058,0005823,160,54,   ,16000US5485924,"West Milford town, West Virginia",341,12,25,38,26,18,18,6,15,28,29,35,26,31,3,13,18
ACSSF,2012e5,wv,000,0058,0005824,160,54,   ,16000US5485972,"Weston city, West Virginia",1637,212,199,85,172,151,79,118,78,91,68,93,143,72,17,24,35
ACSSF,2012e5,wv,000,0058,0005825,160,54,   ,16000US5485996,"Westover city, West Virginia",1578,247,124,73,148,66,45,47,142,10,167,214,134,95,50,10,6
ACSSF,2012e5,wv,000,0058,0005826,160,54,   ,16000US5486116,"West Union town, West Virginia",349,35,39,43,33,32,30,4,8,18,42,40,17,3,2,3,0
ACSSF,2012e5,wv,000,0058,0005827,160,54,   ,16000US5486452,"Wheeling city, West Virginia",12772,1616,1078,950,898,1119,693,678,615,356,1250,990,1132,652,328,284,133
ACSSF,2012e5,wv,000,0058,0005828,160,54,   ,16000US5486620,"White Hall town, West Virginia",290,11,12,13,12,16,21,14,18,4,9,73,27,26,24,7,3
ACSSF,2012e5,wv,000,0058,0005829,160,54,   ,16000US5486812,"White Sulphur Springs city, West Virginia",1231,214,66,138,119,44,98,27,49,79,65,132,127,49,15,4,5
ACSSF,2012e5,wv,000,0058,0005830,160,54,   ,16000US5486836,"Whitesville town, West Virginia",248,33,23,26,2,20,13,10,17,8,12,38,22,14,7,3,0
ACSSF,2012e5,wv,000,0058,0005831,160,54,   ,16000US5486932,"Whitmer CDP, West Virginia",28,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0
