FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2014e5,wv,000,0058,0004054,322,54,057,32200US5419060057,"Mineral County; Cumberland, MD-WV Metro Area (part); West Virginia",11148,1654,989,1128,1048,652,691,464,430,371,851,868,1129,425,224,188,36
ACSSF,2014e5,wv,000,0058,0004055,322,54,083,32200US5421180083,"Randolph County; Elkins, WV Micro Area; West Virginia",11351,1153,806,838,772,786,681,613,747,587,1131,1073,884,670,175,305,130
ACSSF,2014e5,wv,000,0058,0004056,322,54,049,32200US5421900049,"Marion County; Fairmont, WV Micro Area; West Virginia",22596,1839,1429,1726,1547,1495,1280,1208,1144,1002,1765,2114,2770,1469,777,653,378
ACSSF,2014e5,wv,000,0058,0004057,322,54,003,32200US5425180003,"Berkeley County; Hagerstown-Martinsburg, MD-WV Metro Area (part); West Virginia",40614,2570,1620,2164,2212,1874,1725,1572,2264,2053,3995,4384,6100,3897,1633,1658,893
ACSSF,2014e5,wv,000,0058,0004058,322,54,011,32200US5426580011,"Cabell County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",40220,5206,3780,3105,2551,2184,2246,1801,1965,1788,2843,3426,4273,2056,934,984,1078
ACSSF,2014e5,wv,000,0058,0004059,322,54,043,32200US5426580043,"Lincoln County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",8128,1024,468,877,573,599,455,393,451,312,597,784,770,458,222,106,39
ACSSF,2014e5,wv,000,0058,0004060,322,54,079,32200US5426580079,"Putnam County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",21453,1365,898,787,1280,956,1259,770,1298,1030,1805,2338,2984,1800,1028,1115,740
ACSSF,2014e5,wv,000,0058,0004061,322,54,099,32200US5426580099,"Wayne County; Huntington-Ashland, WV-KY-OH Metro Area (part); West Virginia",16757,2286,1430,1325,1009,1128,793,809,879,796,1479,1660,1445,923,430,208,157
ACSSF,2014e5,wv,000,0058,0004062,322,54,045,32200US5430880045,"Logan County; Logan, WV Micro Area; West Virginia",14444,1696,903,1385,1069,955,895,831,519,466,996,1264,1686,947,420,235,177
ACSSF,2014e5,wv,000,0058,0004063,322,54,061,32200US5434060061,"Monongalia County; Morgantown, WV Metro Area; West Virginia",36857,5559,2188,2050,2204,1659,1432,1679,1312,1306,2694,3630,3952,2610,1517,1581,1484
ACSSF,2014e5,wv,000,0058,0004064,322,54,077,32200US5434060077,"Preston County; Morgantown, WV Metro Area; West Virginia",12610,920,777,881,771,610,669,809,719,735,1205,1692,1414,703,322,276,107
ACSSF,2014e5,wv,000,0058,0004065,322,54,105,32200US5437620105,"Wirt County; Parkersburg-Vienna, WV Metro Area; West Virginia",2425,164,179,161,238,138,269,112,130,55,191,323,255,61,78,13,58
ACSSF,2014e5,wv,000,0058,0004066,322,54,107,32200US5437620107,"Wood County; Parkersburg-Vienna, WV Metro Area; West Virginia",35900,2918,2512,2730,2573,2282,2011,1820,2138,1863,2559,3588,3727,2309,1151,1003,716
ACSSF,2014e5,wv,000,0058,0004067,322,54,053,32200US5438580053,"Mason County; Point Pleasant, WV-OH Micro Area (part); West Virginia",10729,1026,793,923,795,677,664,729,650,564,913,954,1048,441,282,196,74
ACSSF,2014e5,wv,000,0058,0004068,322,54,037,32200US5447900037,"Jefferson County; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia",20126,1038,753,874,1075,714,923,785,705,614,1759,2136,2851,2216,1430,1333,920
ACSSF,2014e5,wv,000,0058,0004069,322,54,009,32200US5448260009,"Brooke County; Weirton-Steubenville, WV-OH Metro Area (part); West Virginia",10086,637,515,1008,463,833,603,600,409,463,945,1107,1375,482,318,185,143
ACSSF,2014e5,wv,000,0058,0004070,322,54,029,32200US5448260029,"Hancock County; Weirton-Steubenville, WV-OH Metro Area (part); West Virginia",12970,1074,801,994,967,947,911,910,567,574,981,1138,1383,889,344,228,262
ACSSF,2014e5,wv,000,0058,0004071,322,54,051,32200US5448540051,"Marshall County; Wheeling, WV-OH Metro Area (part); West Virginia",13847,1131,763,999,1137,919,908,655,877,715,972,1468,1658,761,423,218,243
ACSSF,2014e5,wv,000,0058,0004072,322,54,069,32200US5448540069,"Ohio County; Wheeling, WV-OH Metro Area (part); West Virginia",18582,1892,1500,1191,1058,1487,1023,1064,915,647,1369,1694,1838,1054,792,569,489
ACSSF,2014e5,wv,000,0058,0004073,322,54,027,32200US5449020027,"Hampshire County; Winchester, VA-WV Metro Area (part); West Virginia",10628,1688,1236,904,1124,732,930,687,373,341,724,643,688,235,195,108,20
ACSSF,2014e5,wv,000,0058,0004074,323,54,   ,32300US544790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia",20126,1038,753,874,1075,714,923,785,705,614,1759,2136,2851,2216,1430,1333,920
ACSSF,2014e5,wv,000,0058,0004075,324,54,037,32400US544790047894037,"Jefferson County; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); West Virginia",20126,1038,753,874,1075,714,923,785,705,614,1759,2136,2851,2216,1430,1333,920
ACSSF,2014e5,wv,000,0058,0004076,331,54,   ,33100US17054,"West Virginia (part); Charleston-Huntington-Ashland, WV-OH-KY CSA",196621,19275,13849,13918,12492,11463,10634,9782,9880,9086,15987,19449,21960,12005,6532,5129,5180
ACSSF,2014e5,wv,000,0058,0004077,331,54,   ,33100US39054,"West Virginia (part); Morgantown-Fairmont, WV CSA",72063,8318,4394,4657,4522,3764,3381,3696,3175,3043,5664,7436,8136,4782,2616,2510,1969
ACSSF,2014e5,wv,000,0058,0004078,331,54,   ,33100US42554,"West Virginia (part); Parkersburg-Marietta-Vienna, WV-OH CSA",38325,3082,2691,2891,2811,2420,2280,1932,2268,1918,2750,3911,3982,2370,1229,1016,774
ACSSF,2014e5,wv,000,0058,0004079,331,54,   ,33100US43054,"West Virginia (part); Pittsburgh-New Castle-Weirton, PA-OH-WV CSA",23056,1711,1316,2002,1430,1780,1514,1510,976,1037,1926,2245,2758,1371,662,413,405
ACSSF,2014e5,wv,000,0058,0004080,331,54,   ,33100US54854,"West Virginia (part); Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",71368,5296,3609,3942,4411,3320,3578,3044,3342,3008,6478,7163,9639,6348,3258,3099,1833
ACSSF,2014e5,wv,000,0058,0004081,333,54,   ,33300US1701662054,"West Virginia (part); Charleston, WV Metro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA",95619,7698,6370,6439,6010,5641,4986,5178,4768,4694,8267,9977,10802,5821,3498,2481,2989
ACSSF,2014e5,wv,000,0058,0004082,333,54,   ,33300US1702658054,"West Virginia (part); Huntington-Ashland, WV-KY-OH Metro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA",86558,9881,6576,6094,5413,4867,4753,3773,4593,3926,6724,8208,9472,5237,2614,2413,2014
ACSSF,2014e5,wv,000,0058,0004083,333,54,   ,33300US1703088054,"West Virginia (part); Logan, WV Micro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA",14444,1696,903,1385,1069,955,895,831,519,466,996,1264,1686,947,420,235,177
ACSSF,2014e5,wv,000,0058,0004084,333,54,   ,33300US3902190054,"West Virginia (part); Fairmont, WV Micro Area; Morgantown-Fairmont, WV CSA",22596,1839,1429,1726,1547,1495,1280,1208,1144,1002,1765,2114,2770,1469,777,653,378
ACSSF,2014e5,wv,000,0058,0004085,333,54,   ,33300US3903406054,"West Virginia (part); Morgantown, WV Metro Area; Morgantown-Fairmont, WV CSA",49467,6479,2965,2931,2975,2269,2101,2488,2031,2041,3899,5322,5366,3313,1839,1857,1591
ACSSF,2014e5,wv,000,0058,0004086,333,54,   ,33300US4253762054,"West Virginia (part); Parkersburg-Vienna, WV Metro Area; Parkersburg-Marietta-Vienna, WV-OH CSA",38325,3082,2691,2891,2811,2420,2280,1932,2268,1918,2750,3911,3982,2370,1229,1016,774
ACSSF,2014e5,wv,000,0058,0004087,333,54,   ,33300US4304826054,"West Virginia (part); Weirton-Steubenville, WV-OH Metro Area; Pittsburgh-New Castle-Weirton, PA-OH-WV CSA",23056,1711,1316,2002,1430,1780,1514,1510,976,1037,1926,2245,2758,1371,662,413,405
ACSSF,2014e5,wv,000,0058,0004088,333,54,   ,33300US5482518054,"West Virginia (part); Hagerstown-Martinsburg, MD-WV Metro Area; Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",40614,2570,1620,2164,2212,1874,1725,1572,2264,2053,3995,4384,6100,3897,1633,1658,893
ACSSF,2014e5,wv,000,0058,0004089,333,54,   ,33300US5484790054,"West Virginia (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area; Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",20126,1038,753,874,1075,714,923,785,705,614,1759,2136,2851,2216,1430,1333,920
ACSSF,2014e5,wv,000,0058,0004090,333,54,   ,33300US5484902054,"West Virginia (part); Winchester, VA-WV Metro Area; Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",10628,1688,1236,904,1124,732,930,687,373,341,724,643,688,235,195,108,20
ACSSF,2014e5,wv,000,0058,0004091,340,54,   ,34000US54170,"Charleston-Huntington-Ashland, WV-OH-KY CSA (part); West Virginia",196621,19275,13849,13918,12492,11463,10634,9782,9880,9086,15987,19449,21960,12005,6532,5129,5180
ACSSF,2014e5,wv,000,0058,0004092,340,54,   ,34000US54390,"Morgantown-Fairmont, WV CSA; West Virginia",72063,8318,4394,4657,4522,3764,3381,3696,3175,3043,5664,7436,8136,4782,2616,2510,1969
ACSSF,2014e5,wv,000,0058,0004093,340,54,   ,34000US54425,"Parkersburg-Marietta-Vienna, WV-OH CSA (part); West Virginia",38325,3082,2691,2891,2811,2420,2280,1932,2268,1918,2750,3911,3982,2370,1229,1016,774
ACSSF,2014e5,wv,000,0058,0004094,340,54,   ,34000US54430,"Pittsburgh-New Castle-Weirton, PA-OH-WV CSA (part); West Virginia",23056,1711,1316,2002,1430,1780,1514,1510,976,1037,1926,2245,2758,1371,662,413,405
ACSSF,2014e5,wv,000,0058,0004095,340,54,   ,34000US54548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA (part); West Virginia",71368,5296,3609,3942,4411,3320,3578,3044,3342,3008,6478,7163,9639,6348,3258,3099,1833
ACSSF,2014e5,wv,000,0058,0004096,341,54,   ,34100US5417016620,"Charleston, WV Metro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA (part); West Virginia",95619,7698,6370,6439,6010,5641,4986,5178,4768,4694,8267,9977,10802,5821,3498,2481,2989
ACSSF,2014e5,wv,000,0058,0004097,341,54,   ,34100US5417026580,"Huntington-Ashland, WV-KY-OH Metro Area (part); Charleston-Huntington-Ashland, WV-OH-KY CSA (part); West Virginia",86558,9881,6576,6094,5413,4867,4753,3773,4593,3926,6724,8208,9472,5237,2614,2413,2014
ACSSF,2014e5,wv,000,0058,0004098,341,54,   ,34100US5417030880,"Logan, WV Micro Area; Charleston-Huntington-Ashland, WV-OH-KY CSA (part); West Virginia",14444,1696,903,1385,1069,955,895,831,519,466,996,1264,1686,947,420,235,177
ACSSF,2014e5,wv,000,0058,0004099,341,54,   ,34100US5439021900,"Fairmont, WV Micro Area; Morgantown-Fairmont, WV CSA; West Virginia",22596,1839,1429,1726,1547,1495,1280,1208,1144,1002,1765,2114,2770,1469,777,653,378
ACSSF,2014e5,wv,000,0058,0004100,341,54,   ,34100US5439034060,"Morgantown, WV Metro Area; Morgantown-Fairmont, WV CSA; West Virginia",49467,6479,2965,2931,2975,2269,2101,2488,2031,2041,3899,5322,5366,3313,1839,1857,1591
ACSSF,2014e5,wv,000,0058,0004101,341,54,   ,34100US5442537620,"Parkersburg-Vienna, WV Metro Area; Parkersburg-Marietta-Vienna, WV-OH CSA (part); West Virginia",38325,3082,2691,2891,2811,2420,2280,1932,2268,1918,2750,3911,3982,2370,1229,1016,774
ACSSF,2014e5,wv,000,0058,0004102,341,54,   ,34100US5443048260,"Weirton-Steubenville, WV-OH Metro Area (part); Pittsburgh-New Castle-Weirton, PA-OH-WV CSA (part); West Virginia",23056,1711,1316,2002,1430,1780,1514,1510,976,1037,1926,2245,2758,1371,662,413,405
ACSSF,2014e5,wv,000,0058,0004103,341,54,   ,34100US5454825180,"Hagerstown-Martinsburg, MD-WV Metro Area (part); Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA (part); West Virginia",40614,2570,1620,2164,2212,1874,1725,1572,2264,2053,3995,4384,6100,3897,1633,1658,893
ACSSF,2014e5,wv,000,0058,0004104,341,54,   ,34100US5454847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA (part); West Virginia",20126,1038,753,874,1075,714,923,785,705,614,1759,2136,2851,2216,1430,1333,920
ACSSF,2014e5,wv,000,0058,0004105,341,54,   ,34100US5454849020,"Winchester, VA-WV Metro Area (part); Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA (part); West Virginia",10628,1688,1236,904,1124,732,930,687,373,341,724,643,688,235,195,108,20
ACSSF,2014e5,wv,000,0058,0004106,410,54,   ,41000US0119854,"West Virginia (part); Alderson, WV Urban Cluster (2010)",562,79,90,47,58,46,15,15,39,16,55,24,38,7,20,10,3
ACSSF,2014e5,wv,000,0058,0004107,410,54,   ,41000US0613954,"West Virginia (part); Beckley, WV Urbanized Area (2010)",25386,2549,2274,1971,2185,1612,1515,1170,1270,1132,1956,2106,2668,1518,756,348,356
ACSSF,2014e5,wv,000,0058,0004108,410,54,   ,41000US0851554,"West Virginia (part); Bluefield, WV--VA Urban Cluster (2010)",15725,1848,1422,1390,1266,998,1012,810,784,695,1271,1292,1433,804,185,314,201
ACSSF,2014e5,wv,000,0058,0004109,410,54,   ,41000US1116154,"West Virginia (part); Buckhannon, WV Urban Cluster (2010)",2962,431,197,314,297,136,87,175,135,147,228,190,274,171,52,57,71
ACSSF,2014e5,wv,000,0058,0004110,410,54,   ,41000US1548154,"West Virginia (part); Charleston, WV Urbanized Area (2010)",66331,5197,4128,4217,4136,3874,3367,3445,3322,3298,5932,7140,7209,4181,2540,1977,2368
ACSSF,2014e5,wv,000,0058,0004111,410,54,   ,41000US1560054,"West Virginia (part); Charles Town--Ranson, WV Urban Cluster (2010)",7924,499,370,357,430,293,384,352,254,213,588,642,1116,912,604,535,375
ACSSF,2014e5,wv,000,0058,0004112,410,54,   ,41000US1723654,"West Virginia (part); Clarksburg, WV Urban Cluster (2010)",17760,1729,1225,1059,1377,1107,1170,707,811,743,1391,1773,1861,1197,709,490,411
ACSSF,2014e5,wv,000,0058,0004113,410,54,   ,41000US2174554,"West Virginia (part); Cumberland, MD--WV--PA Urbanized Area (2010)",872,125,105,88,85,69,34,66,27,20,37,81,62,30,33,6,4
ACSSF,2014e5,wv,000,0058,0004114,410,54,   ,41000US2568754,"West Virginia (part); East Liverpool, OH--WV--PA Urban Cluster (2010)",1890,178,62,134,143,138,173,249,23,115,93,193,176,102,78,24,9
ACSSF,2014e5,wv,000,0058,0004115,410,54,   ,41000US2687554,"West Virginia (part); Elkins, WV Urban Cluster (2010)",4524,590,363,312,247,353,218,243,214,216,421,455,339,299,53,173,28
ACSSF,2014e5,wv,000,0058,0004116,410,54,   ,41000US2887354,"West Virginia (part); Fairmont, WV Urban Cluster (2010)",14000,1390,1068,1121,923,845,761,772,663,655,976,1167,1550,988,525,320,276
ACSSF,2014e5,wv,000,0058,0004117,410,54,   ,41000US3361254,"West Virginia (part); Glenville, WV Urban Cluster (2010)",597,95,34,60,64,30,75,26,36,8,30,34,50,25,21,6,3
ACSSF,2014e5,wv,000,0058,0004118,410,54,   ,41000US3411154,"West Virginia (part); Grafton, WV Urban Cluster (2010)",2359,353,226,221,236,161,152,177,69,135,188,110,217,55,59,0,0
ACSSF,2014e5,wv,000,0058,0004119,410,54,   ,41000US3619054,"West Virginia (part); Hagerstown, MD--WV--PA Urbanized Area (2010)",28640,1995,1255,1887,1846,1279,1218,1120,1613,1486,2640,3002,4067,2664,1006,937,625
ACSSF,2014e5,wv,000,0058,0004120,410,54,   ,41000US3916054,"West Virginia (part); Hinton, WV Urban Cluster (2010)",1328,205,132,167,95,67,153,64,60,52,108,91,62,19,15,32,6
ACSSF,2014e5,wv,000,0058,0004121,410,54,   ,41000US4075354,"West Virginia (part); Huntington, WV--KY--OH Urbanized Area (2010)",47267,5831,3948,3397,2910,2230,2553,2082,2445,2070,3356,4174,5084,3052,1361,1423,1351
ACSSF,2014e5,wv,000,0058,0004122,410,54,   ,41000US4480354,"West Virginia (part); Keyser, WV--MD Urban Cluster (2010)",2805,559,263,295,463,159,138,85,37,19,219,209,210,44,56,49,0
ACSSF,2014e5,wv,000,0058,0004123,410,54,   ,41000US4534354,"West Virginia (part); Kingwood, WV Urban Cluster (2010)",1286,129,25,108,114,78,70,72,46,79,107,139,188,33,44,36,18
ACSSF,2014e5,wv,000,0058,0004124,410,54,   ,41000US4928554,"West Virginia (part); Lewisburg, WV Urban Cluster (2010)",3359,497,287,270,172,84,158,92,208,179,222,313,469,101,87,116,104
ACSSF,2014e5,wv,000,0058,0004125,410,54,   ,41000US5098654,"West Virginia (part); Logan, WV Urban Cluster (2010)",4414,466,312,432,347,255,277,313,206,139,268,394,509,235,108,71,82
ACSSF,2014e5,wv,000,0058,0004126,410,54,   ,41000US5158054,"West Virginia (part); Louisa, KY--WV Urban Cluster (2010)",280,97,50,12,25,12,24,6,18,6,12,2,6,0,10,0,0
ACSSF,2014e5,wv,000,0058,0004127,410,54,   ,41000US5317354,"West Virginia (part); Madison, WV Urban Cluster (2010)",1927,303,119,125,89,105,158,54,71,131,158,200,172,74,116,24,28
ACSSF,2014e5,wv,000,0058,0004128,410,54,   ,41000US5448654,"West Virginia (part); Marietta, OH--WV Urban Cluster (2010)",1824,151,48,130,155,120,96,70,103,46,127,118,234,156,161,64,45
ACSSF,2014e5,wv,000,0058,0004129,410,54,   ,41000US5679154,"West Virginia (part); Middleport, OH--WV Urban Cluster (2010)",1604,165,119,106,164,80,92,249,98,70,103,86,105,86,51,14,16
ACSSF,2014e5,wv,000,0058,0004130,410,54,   ,41000US5866454,"West Virginia (part); Montgomery, WV Urban Cluster (2010)",1950,281,195,130,172,136,136,81,86,37,111,225,144,115,67,27,7
ACSSF,2014e5,wv,000,0058,0004131,410,54,   ,41000US5899254,"West Virginia (part); Moorefield, WV Urban Cluster (2010)",1080,101,173,94,70,119,106,60,55,85,74,40,72,16,0,0,15
ACSSF,2014e5,wv,000,0058,0004132,410,54,   ,41000US5927554,"West Virginia (part); Morgantown, WV Urbanized Area (2010)",27304,5094,1718,1460,1736,1271,902,1275,943,891,1825,2477,2628,1924,1068,1032,1060
ACSSF,2014e5,wv,000,0058,0004133,410,54,   ,41000US6113854,"West Virginia (part); Narrows, VA--WV Urban Cluster (2010)",458,22,41,34,64,29,8,24,57,46,14,44,68,7,0,0,0
ACSSF,2014e5,wv,000,0058,0004134,410,54,   ,41000US6262354,"West Virginia (part); New Martinsville, WV--OH Urban Cluster (2010)",2317,314,120,217,118,129,103,149,144,147,156,241,211,159,79,16,14
ACSSF,2014e5,wv,000,0058,0004135,410,54,   ,41000US6459454,"West Virginia (part); Oceana, WV Urban Cluster (2010)",987,95,75,109,101,81,42,39,52,20,56,142,32,67,39,26,11
ACSSF,2014e5,wv,000,0058,0004136,410,54,   ,41000US6675454,"West Virginia (part); Paden City, WV Urban Cluster (2010)",1195,151,181,71,80,72,68,54,50,32,130,144,103,36,14,5,4
ACSSF,2014e5,wv,000,0058,0004137,410,54,   ,41000US6767254,"West Virginia (part); Parkersburg, WV--OH Urbanized Area (2010)",24973,2286,2057,2108,1801,1646,1409,1310,1513,1339,1541,2451,2398,1430,588,574,522
ACSSF,2014e5,wv,000,0058,0004138,410,54,   ,41000US6899554,"West Virginia (part); Petersburg, WV Urban Cluster (2010)",948,55,101,95,44,52,117,68,71,60,74,101,36,25,32,17,0
ACSSF,2014e5,wv,000,0058,0004139,410,54,   ,41000US6910354,"West Virginia (part); Philippi, WV Urban Cluster (2010)",1182,283,118,155,140,54,59,62,27,46,57,69,48,25,8,19,12
ACSSF,2014e5,wv,000,0058,0004140,410,54,   ,41000US7050754,"West Virginia (part); Point Pleasant--Gallipolis, OH--WV Urban Cluster (2010)",2393,341,190,189,132,196,143,198,234,116,190,154,196,73,29,12,0
ACSSF,2014e5,wv,000,0058,0004141,410,54,   ,41000US7350454,"West Virginia (part); Ravenswood, WV Urban Cluster (2010)",1646,270,193,92,110,106,90,101,54,52,214,114,112,89,24,18,7
ACSSF,2014e5,wv,000,0058,0004142,410,54,   ,41000US7517854,"West Virginia (part); Ripley, WV Urban Cluster (2010)",1876,247,73,258,97,141,190,59,121,59,100,184,156,51,64,20,56
ACSSF,2014e5,wv,000,0058,0004143,410,54,   ,41000US7790554,"West Virginia (part); St. Marys, WV--OH Urban Cluster (2010)",1249,132,91,57,95,80,83,70,94,25,90,100,156,87,42,42,5
ACSSF,2014e5,wv,000,0058,0004144,410,54,   ,41000US8100254,"West Virginia (part); Shannondale, WV Urban Cluster (2010)",966,57,25,37,0,47,68,67,23,16,82,109,175,86,107,55,12
ACSSF,2014e5,wv,000,0058,0004145,410,54,   ,41000US8149654,"West Virginia (part); Shepherdstown, WV--MD Urban Cluster (2010)",708,83,49,75,31,15,52,22,48,0,91,62,114,23,22,7,14
ACSSF,2014e5,wv,000,0058,0004146,410,54,   ,41000US8227954,"West Virginia (part); Sissonville, WV Urban Cluster (2010)",1437,105,73,16,134,91,105,102,46,96,111,161,147,114,43,39,54
ACSSF,2014e5,wv,000,0058,0004147,410,54,   ,41000US8365654,"West Virginia (part); Spencer, WV Urban Cluster (2010)",1279,235,194,145,106,89,60,54,98,35,71,85,55,21,26,5,0
ACSSF,2014e5,wv,000,0058,0004148,410,54,   ,41000US8562754,"West Virginia (part); Summersville, WV Urban Cluster (2010)",1473,299,78,47,171,183,65,31,33,66,83,133,83,120,0,81,0
ACSSF,2014e5,wv,000,0058,0004149,410,54,   ,41000US9359254,"West Virginia (part); Weirton--Steubenville, WV--OH--PA Urbanized Area (2010)",13231,1002,817,1150,794,1071,846,704,455,618,1217,1304,1664,724,428,176,261
ACSSF,2014e5,wv,000,0058,0004150,410,54,   ,41000US9364654,"West Virginia (part); Welch, WV Urban Cluster (2010)",1105,177,150,59,129,104,36,61,30,70,56,76,77,44,16,7,13
ACSSF,2014e5,wv,000,0058,0004151,410,54,   ,41000US9400554,"West Virginia (part); Westernport, MD--WV Urban Cluster (2010)",304,60,73,16,17,32,12,9,12,6,30,17,10,8,0,2,0
ACSSF,2014e5,wv,000,0058,0004152,410,54,   ,41000US9432154,"West Virginia (part); Weston, WV Urban Cluster (2010)",1842,201,128,72,186,232,160,166,114,60,90,136,130,77,53,15,22
ACSSF,2014e5,wv,000,0058,0004153,410,54,   ,41000US9472654,"West Virginia (part); Wheeling, WV--OH Urbanized Area (2010)",22286,2576,1746,1592,1518,1790,1389,1290,1023,725,1586,2059,2196,1176,679,521,420
ACSSF,2014e5,wv,000,0058,0004154,410,54,   ,41000US9496954,"West Virginia (part); White Sulphur Springs, WV Urban Cluster (2010)",1258,159,110,81,200,81,97,75,61,57,52,119,73,51,34,3,5
ACSSF,2014e5,wv,000,0058,0004155,410,54,   ,41000US9542854,"West Virginia (part); Williamson, WV--KY Urban Cluster (2010)",1191,227,86,136,11,32,100,28,57,52,89,147,111,17,32,12,54
ACSSF,2014e5,wv,000,0058,0004156,430,54,025,43000US0119854025,"Greenbrier County (part); West Virginia (part); Alderson, WV Urban Cluster (2010)",420,74,68,32,34,29,15,15,3,16,52,24,18,7,20,10,3
ACSSF,2014e5,wv,000,0058,0004157,430,54,063,43000US0119854063,"Monroe County (part); West Virginia (part); Alderson, WV Urban Cluster (2010)",101,5,14,15,24,4,0,0,36,0,3,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0004158,430,54,089,43000US0119854089,"Summers County (part); West Virginia (part); Alderson, WV Urban Cluster (2010)",41,0,8,0,0,13,0,0,0,0,0,0,20,0,0,0,0
ACSSF,2014e5,wv,000,0058,0004159,430,54,019,43000US0613954019,"Fayette County (part); West Virginia (part); Beckley, WV Urbanized Area (2010)",6184,577,709,566,653,311,371,261,259,336,552,505,546,314,193,14,17
ACSSF,2014e5,wv,000,0058,0004160,430,54,081,43000US0613954081,"Raleigh County (part); West Virginia (part); Beckley, WV Urbanized Area (2010)",19202,1972,1565,1405,1532,1301,1144,909,1011,796,1404,1601,2122,1204,563,334,339
ACSSF,2014e5,wv,000,0058,0004161,430,54,055,43000US0851554055,"Mercer County (part); West Virginia (part); Bluefield, WV--VA Urban Cluster (2010)",15725,1848,1422,1390,1266,998,1012,810,784,695,1271,1292,1433,804,185,314,201
ACSSF,2014e5,wv,000,0058,0004162,430,54,097,43000US1116154097,"Upshur County (part); West Virginia (part); Buckhannon, WV Urban Cluster (2010)",2962,431,197,314,297,136,87,175,135,147,228,190,274,171,52,57,71
ACSSF,2014e5,wv,000,0058,0004163,430,54,039,43000US1548154039,"Kanawha County (part); West Virginia (part); Charleston, WV Urbanized Area (2010)",61006,4752,3944,3984,3830,3591,2987,3171,2960,3057,5433,6565,6475,3738,2370,1823,2326
ACSSF,2014e5,wv,000,0058,0004164,430,54,079,43000US1548154079,"Putnam County (part); West Virginia (part); Charleston, WV Urbanized Area (2010)",5325,445,184,233,306,283,380,274,362,241,499,575,734,443,170,154,42
ACSSF,2014e5,wv,000,0058,0004165,430,54,037,43000US1560054037,"Jefferson County (part); West Virginia (part); Charles Town--Ranson, WV Urban Cluster (2010)",7924,499,370,357,430,293,384,352,254,213,588,642,1116,912,604,535,375
ACSSF,2014e5,wv,000,0058,0004166,430,54,033,43000US1723654033,"Harrison County (part); West Virginia (part); Clarksburg, WV Urban Cluster (2010)",17577,1726,1189,1054,1377,1103,1162,704,811,727,1377,1748,1833,1197,680,490,399
ACSSF,2014e5,wv,000,0058,0004167,430,54,049,43000US1723654049,"Marion County (part); West Virginia (part); Clarksburg, WV Urban Cluster (2010)",142,3,36,5,0,4,8,3,0,16,14,25,28,0,0,0,0
ACSSF,2014e5,wv,000,0058,0004168,430,54,091,43000US1723654091,"Taylor County (part); West Virginia (part); Clarksburg, WV Urban Cluster (2010)",41,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,12
ACSSF,2014e5,wv,000,0058,0004169,430,54,057,43000US2174554057,"Mineral County (part); West Virginia (part); Cumberland, MD--WV--PA Urbanized Area (2010)",872,125,105,88,85,69,34,66,27,20,37,81,62,30,33,6,4
ACSSF,2014e5,wv,000,0058,0004170,430,54,029,43000US2568754029,"Hancock County (part); West Virginia (part); East Liverpool, OH--WV--PA Urban Cluster (2010)",1890,178,62,134,143,138,173,249,23,115,93,193,176,102,78,24,9
ACSSF,2014e5,wv,000,0058,0004171,430,54,083,43000US2687554083,"Randolph County (part); West Virginia (part); Elkins, WV Urban Cluster (2010)",4524,590,363,312,247,353,218,243,214,216,421,455,339,299,53,173,28
