"ZCTA","B25024_1_total","B25024_2_1._detached","B25024_7_10_to_19","B25024_8_20_to_49","B25024_9_50_or_more","B25024_10_mobile_home","B25024_11_boat._rv._van._etc.","B11003_1_total","B11003_2_married.couple_family","B11003_3_with_own_children_of_the_householder_under_18_years","B11003_4_under_6_years_only","B11003_5_under_6_years_and_6_to_17_years","B11003_6_6_to_17_years_only","B11003_7_no_own_children_of_the_householder_under_18_years","B11003_8_other_family","B11003_9_male_householder._no_wife_present","B11003_10_with_own_children_of_the_householder_under_18_years","B11003_11_under_6_years_only","B11003_12_under_6_years_and_6_to_17_years","B11003_13_6_to_17_years_only","B11003_14_no_own_children_of_the_householder_under_18_years","B11003_15_female_householder._no_husband_present","B11003_16_with_own_children_of_the_householder_under_18_years","B11003_17_under_6_years_only","B11003_18_under_6_years_and_6_to_17_years","B11003_19_6_to_17_years_only","B11003_20_no_own_children_of_the_householder_under_18_years","B25075_1_total","B25075_2_less_than_.10.000","B25075_3_.10.000_to_.14.999","B25075_4_.15.000_to_.19.999","B25075_5_.20.000_to_.24.999","B25075_6_.25.000_to_.29.999","B25075_7_.30.000_to_.34.999","B25075_8_.35.000_to_.39.999","B25075_9_.40.000_to_.49.999","B25075_10_.50.000_to_.59.999","B25075_11_.60.000_to_.69.999","B25075_12_.70.000_to_.79.999","B25075_13_.80.000_to_.89.999","B25075_14_.90.000_to_.99.999","B25075_15_.100.000_to_.124.999","B25075_16_.125.000_to_.149.999","B25075_17_.150.000_to_.174.999","B25075_18_.175.000_to_.199.999","B25075_19_.200.000_to_.249.999","B25075_20_.250.000_to_.299.999","B25075_21_.300.000_to_.399.999","B25075_22_.400.000_to_.499.999","B25075_23_.500.000_to_.749.999","B25075_24_.750.000_to_.999.999","B25075_25_.1.000.000_to_.1.499.999","B25075_26_.1.500.000_to_.1.999.999","B25075_27_.2.000.000_or_more","B03002_1_total","B03002_2_not_hispanic_or_latino","B03002_3_white_alone","B03002_4_black_or_african_american_alone","B03002_5_american_indian_and_alaska_native_alone","B03002_6_asian_alone","B03002_7_native_hawaiian_and_other_pacific_islander_alone","B03002_8_some_other_race_alone","B03002_9_two_or_more_races","B03002_10_two_races_including_some_other_race","B03002_11_two_races_excluding_some_other_race._and_three_or_more_races","B03002_12_hispanic_or_latino","B03002_13_white_alone","B03002_14_black_or_african_american_alone","B03002_15_american_indian_and_alaska_native_alone","B03002_16_asian_alone","B03002_17_native_hawaiian_and_other_pacific_islander_alone","B03002_18_some_other_race_alone","B03002_19_two_or_more_races","B03002_20_two_races_including_some_other_race","B03002_21_two_races_excluding_some_other_race._and_three_or_more_races","B25056_1_total","B25056_2_with_cash_rent","B25056_3_less_than_.100","B25056_4_.100_to_.149","B25056_5_.150_to_.199","B25056_6_.200_to_.249","B25056_7_.250_to_.299","B25056_8_.300_to_.349","B25056_9_.350_to_.399","B25056_10_.400_to_.449","B25056_11_.450_to_.499","B25056_12_.500_to_.549","B25056_13_.550_to_.599","B25056_14_.600_to_.649","B25056_15_.650_to_.699","B25056_16_.700_to_.749","B25056_17_.750_to_.799","B25056_18_.800_to_.899","B25056_19_.900_to_.999","B25056_20_.1.000_to_.1.249","B25056_21_.1.250_to_.1.499","B25056_22_.1.500_to_.1.999","B25056_23_.2.000_to_.2.499","B25056_24_.2.500_to_.2.999","B25056_25_.3.000_to_.3.499","B25056_26_.3.500_or_more","B25056_27_no_cash_rent","STATE","COUNTY","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","NAME","LSAD","new_constructions","existing_constructions","total_single_family_households_since_2000","total_single_family_households","new_existing_constructions_ratio","share_single_family_new_constructions","area_type","brks","B25024_3_1._attached","B25024_4_2","B25024_5_3_or_4","B25024_6_5_to_9","AFFGEOID10","GEOID10","ALAND10","AWATER10"
"22551",7144,6260,0,36,11,720,0,5422,4536,1488,224,327,937,3048,886,239,126,65,16,45,113,647,287,51,47,189,360,5939,124,29,6,37,11,6,20,24,55,51,79,78,59,510,287,574,435,723,578,890,543,478,198,125,19,0,19652,18565,15347,2456,49,75,3,0,635,0,635,1087,718,88,0,14,0,122,145,73,72,790,684,9,0,0,22,27,32,0,15,17,57,0,78,26,21,0,54,3,94,118,83,0,18,0,10,106,51,"177",401.496,458201896.587537,457756002.878282,0.999026861930131,"Spotsylvania","County",2085,3987,2069,5974,0.52,0.99,"Exurban","6.1",66,17,0,34,"8600000US22551","22551",450595713,7596970
"22553",4974,3981,373,205,47,87,0,3788,3137,1505,312,286,907,1632,651,187,94,7,6,81,93,464,214,35,0,179,250,3557,65,12,0,0,0,10,0,0,16,0,30,30,36,64,127,196,325,606,404,806,507,255,61,0,0,7,14656,13853,11053,2038,0,300,4,172,286,11,275,803,444,87,9,0,0,186,77,57,20,1034,1018,9,6,0,0,8,0,0,0,0,0,0,0,0,24,10,71,34,310,290,169,87,0,0,0,16,51,"177",401.496,118744862.570254,118654287.027756,0.999237225589915,"Spotsylvania","County",1597,2907,1336,3913,0.55,0.84,"Exurban","6.1",136,0,12,133,"8600000US22553","22553",115604965,3211449
"22553",4974,3981,373,205,47,87,0,3788,3137,1505,312,286,907,1632,651,187,94,7,6,81,93,464,214,35,0,179,250,3557,65,12,0,0,0,10,0,0,16,0,30,30,36,64,127,196,325,606,404,806,507,255,61,0,0,7,14656,13853,11053,2038,0,300,4,172,286,11,275,803,444,87,9,0,0,186,77,57,20,1034,1018,9,6,0,0,8,0,0,0,0,0,0,0,0,24,10,71,34,310,290,169,87,0,0,0,16,51,"047",379.234,118744862.570254,15638.5936475992,0.000131699117832124,"Culpeper","County",1597,2907,1336,3913,0.55,0.84,"Exurban","6.1",136,0,12,133,"8600000US22553","22553",115604965,3211449
"22554",17864,12569,940,104,74,470,0,13928,11484,5961,1023,1424,3514,5523,2444,688,415,71,57,287,273,1756,1133,71,310,752,623,12524,205,70,35,59,27,59,15,43,10,0,0,0,12,154,129,288,465,1590,1868,3999,2011,1342,81,57,0,5,54986,47476,33341,9877,158,1995,34,134,1937,22,1915,7510,2385,489,17,76,0,3857,686,541,145,4455,4307,0,15,0,63,11,13,0,57,0,73,7,22,0,55,33,79,365,1027,866,1196,326,94,5,0,148,51,"153",336.402,184402152.878895,210516.025434673,0.00114161370758469,"Prince William","County",5189,11330,4746,15092,0.46,0.91,"Exurban","6.1",3232,17,128,330,"8600000US22554","22554",171913503,15433125
"22554",17864,12569,940,104,74,470,0,13928,11484,5961,1023,1424,3514,5523,2444,688,415,71,57,287,273,1756,1133,71,310,752,623,12524,205,70,35,59,27,59,15,43,10,0,0,0,12,154,129,288,465,1590,1868,3999,2011,1342,81,57,0,5,54986,47476,33341,9877,158,1995,34,134,1937,22,1915,7510,2385,489,17,76,0,3857,686,541,145,4455,4307,0,15,0,63,11,13,0,57,0,73,7,22,0,55,33,79,365,1027,866,1196,326,94,5,0,148,51,"179",268.956,184402152.878895,184011842.815485,0.997883375777799,"Stafford","County",5189,11330,4746,15092,0.46,0.91,"Exurban","6.1",3232,17,128,330,"8600000US22554","22554",171913503,15433125
"22556",9309,6950,108,8,106,521,0,7659,6048,2911,471,400,2040,3137,1611,343,177,0,33,144,166,1268,801,128,71,602,467,7036,27,13,79,22,138,21,19,0,0,72,76,9,7,100,225,310,188,854,1123,1979,769,844,110,29,0,22,27931,24599,17628,4953,16,804,42,27,1129,129,1000,3332,1086,126,8,21,0,1990,101,48,53,2001,1925,0,38,0,0,0,32,0,20,0,0,0,0,0,0,8,7,23,522,459,460,178,114,64,0,76,51,"179",268.956,82742081.8431034,82688242.8947353,0.999349316005003,"Stafford","County",2709,5900,2533,8095,0.46,0.94,"Exurban","6.1",1301,0,7,308,"8600000US22556","22556",81828924,877766
"22556",9309,6950,108,8,106,521,0,7659,6048,2911,471,400,2040,3137,1611,343,177,0,33,144,166,1268,801,128,71,602,467,7036,27,13,79,22,138,21,19,0,0,72,76,9,7,100,225,310,188,854,1123,1979,769,844,110,29,0,22,27931,24599,17628,4953,16,804,42,27,1129,129,1000,3332,1086,126,8,21,0,1990,101,48,53,2001,1925,0,38,0,0,0,32,0,20,0,0,0,0,0,0,8,7,23,522,459,460,178,114,64,0,76,51,"061",647.449,82742081.8431034,53647.6538450602,0.000648372057483247,"Fauquier","County",2709,5900,2533,8095,0.46,0.94,"Exurban","6.1",1301,0,7,308,"8600000US22556","22556",81828924,877766
"22567",1094,906,0,0,0,128,0,732,631,163,10,38,115,468,101,20,0,0,0,0,20,81,55,0,0,55,26,909,5,0,12,0,16,0,0,0,0,0,41,0,14,22,116,84,69,183,143,150,37,0,0,0,0,17,2806,2715,2215,357,0,0,0,0,143,0,143,91,81,0,0,0,0,10,0,0,0,145,136,0,0,0,0,0,0,0,0,0,13,26,0,0,7,0,25,15,50,0,0,0,0,0,0,9,51,"177",401.496,122030014.426664,12657.2267848849,0.000103722242797009,"Spotsylvania","County",345,581,345,887,0.59,1,"Exurban","6.1",21,13,26,0,"8600000US22567","22567",121886731,183082
"22580",2239,1804,0,0,0,415,0,1485,1088,205,53,31,121,883,397,107,9,0,0,9,98,290,132,77,4,51,158,1541,52,9,41,42,0,0,0,11,29,8,10,31,5,124,128,235,162,170,145,217,46,45,8,3,0,20,4998,4946,3849,946,7,73,0,0,71,0,71,52,52,0,0,0,0,0,0,0,0,458,357,0,4,0,0,0,8,27,16,0,7,27,42,34,3,0,78,40,60,11,0,0,0,0,0,101,51,"177",401.496,234739406.797604,19891893.3399084,0.0847403237968454,"Spotsylvania","County",399,1237,399,1636,0.32,1,"Exurban","0.37",20,0,0,0,"8600000US22580","22580",232525218,2204862
"22602",11164,9209,214,0,54,330,0,7907,6378,3050,679,566,1805,3328,1529,482,309,89,35,185,173,1047,367,80,52,235,680,7989,67,74,54,0,17,0,13,50,46,24,19,91,159,303,435,723,731,1265,1169,1823,538,266,56,36,8,22,29007,27111,24536,1186,51,565,38,56,679,15,664,1896,1588,5,0,0,0,226,77,64,13,2271,2151,0,37,0,0,0,77,130,14,17,150,25,46,61,130,103,174,313,468,206,145,55,0,0,0,120,51,"043",176.177,286718637.129581,141390.028413021,0.000493131628374478,"Clarke","County",2965,6999,2742,9254,0.42,0.92,"Exurban","6.1",915,175,99,168,"8600000US22602","22602",284994263,1786121
"22610",931,900,0,0,0,31,0,466,377,136,0,23,113,241,89,62,21,12,0,9,41,27,0,0,0,0,27,644,17,5,0,0,0,5,0,0,0,0,24,0,0,13,76,36,42,103,65,146,47,29,8,20,8,0,1797,1659,1629,24,6,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,57,10,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,47,51,"157",266.227,135475199.871103,24591.8930195905,0.000181523208993146,"Rappahannock","County",158,512,158,670,0.31,1,"Exurban","0.37",0,0,0,0,"8600000US22610","22610",133495503,1981052
"22610",931,900,0,0,0,31,0,466,377,136,0,23,113,241,89,62,21,12,0,9,41,27,0,0,0,0,27,644,17,5,0,0,0,5,0,0,0,0,24,0,0,13,76,36,42,103,65,146,47,29,8,20,8,0,1797,1659,1629,24,6,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,57,10,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,47,51,"187",213.465,135475199.871103,135367370.648175,0.999204066699801,"Warren","County",158,512,158,670,0.31,1,"Exurban","0.37",0,0,0,0,"8600000US22610","22610",133495503,1981052
"22611",3646,2877,72,44,220,0,0,2155,1540,432,65,102,265,1108,615,101,79,0,0,79,22,514,305,71,72,162,209,2320,17,0,0,0,13,0,0,0,0,13,0,0,54,31,50,119,123,351,234,550,430,191,69,48,11,16,8654,8354,7482,482,43,97,0,0,250,0,250,300,42,0,0,0,0,258,0,0,0,975,841,0,0,47,0,18,6,14,0,0,16,60,81,0,0,44,255,70,65,11,0,154,0,0,0,134,51,"043",176.177,210681929.059386,210530356.670209,0.999280562932694,"Clarke","County",742,2553,695,2858,0.29,0.94,"Exurban","0.37",158,95,94,86,"8600000US22611","22611",209235798,1502384
"22611",3646,2877,72,44,220,0,0,2155,1540,432,65,102,265,1108,615,101,79,0,0,79,22,514,305,71,72,162,209,2320,17,0,0,0,13,0,0,0,0,13,0,0,54,31,50,119,123,351,234,550,430,191,69,48,11,16,8654,8354,7482,482,43,97,0,0,250,0,250,300,42,0,0,0,0,258,0,0,0,975,841,0,0,47,0,18,6,14,0,0,16,60,81,0,0,44,255,70,65,11,0,154,0,0,0,134,54,"037",209.635,210681929.059386,5715.69314846251,2.71294893395978e-05,"Jefferson","County",742,2553,695,2858,0.29,0.94,"Exurban","0.37",158,95,94,86,"8600000US22611","22611",209235798,1502384
"22620",1106,1090,0,0,0,3,0,704,603,243,77,45,121,360,101,38,12,0,2,10,26,63,16,0,9,7,47,732,2,0,8,0,0,0,0,0,0,6,10,0,3,16,0,62,9,79,82,227,68,59,69,9,0,23,2630,2337,2072,138,15,13,0,0,99,0,99,293,198,0,0,37,0,5,53,11,42,266,224,0,0,0,0,30,0,0,0,0,0,3,0,27,13,2,34,0,21,57,5,21,11,0,0,42,51,"187",213.465,121212503.765698,28601.7705779076,0.000235963862549976,"Warren","County",268,727,268,982,0.37,1,"Exurban","0.37",0,0,13,0,"8600000US22620","22620",118496712,2656206
"22620",1106,1090,0,0,0,3,0,704,603,243,77,45,121,360,101,38,12,0,2,10,26,63,16,0,9,7,47,732,2,0,8,0,0,0,0,0,0,6,10,0,3,16,0,62,9,79,82,227,68,59,69,9,0,23,2630,2337,2072,138,15,13,0,0,99,0,99,293,198,0,0,37,0,5,53,11,42,266,224,0,0,0,0,30,0,0,0,0,0,3,0,27,13,2,34,0,21,57,5,21,11,0,0,42,51,"043",176.177,121212503.765698,121152820.215588,0.999507612265601,"Clarke","County",268,727,268,982,0.37,1,"Exurban","0.37",0,0,13,0,"8600000US22620","22620",118496712,2656206
"22620",1106,1090,0,0,0,3,0,704,603,243,77,45,121,360,101,38,12,0,2,10,26,63,16,0,9,7,47,732,2,0,8,0,0,0,0,0,0,6,10,0,3,16,0,62,9,79,82,227,68,59,69,9,0,23,2630,2337,2072,138,15,13,0,0,99,0,99,293,198,0,0,37,0,5,53,11,42,266,224,0,0,0,0,30,0,0,0,0,0,3,0,27,13,2,34,0,21,57,5,21,11,0,0,42,51,"061",647.449,121212503.765698,4881.6201332463,4.02732389942411e-05,"Fauquier","County",268,727,268,982,0.37,1,"Exurban","0.37",0,0,13,0,"8600000US22620","22620",118496712,2656206
"22623",267,267,0,0,0,0,0,201,157,44,0,0,44,113,44,2,0,0,0,0,2,42,42,0,0,42,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,40,63,16,69,17,0,0,10,0,0,0,621,621,611,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,"187",213.465,3125644.24836347,364585.768380819,0.116643398739863,"Warren","County",44,199,44,243,0.22,1,"Exurban","0.37",0,0,0,0,"8600000US22623","22623",3122412,877
"22623",267,267,0,0,0,0,0,201,157,44,0,0,44,113,44,2,0,0,0,0,2,42,42,0,0,42,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,40,63,16,69,17,0,0,10,0,0,0,621,621,611,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,"157",266.227,3125644.24836347,2761058.48022972,0.883356601339185,"Rappahannock","County",44,199,44,243,0.22,1,"Exurban","0.37",0,0,0,0,"8600000US22623","22623",3122412,877
"22624",1013,937,0,0,0,64,0,705,544,179,44,22,113,365,161,52,0,0,0,0,52,109,60,0,33,27,49,701,7,0,0,9,0,0,0,0,0,0,12,0,3,54,26,92,76,52,117,113,132,8,0,0,0,0,2476,2445,2391,41,0,0,13,0,0,0,0,31,31,0,0,0,0,0,0,0,0,261,235,0,0,0,0,10,0,0,0,0,9,0,0,0,30,27,64,28,18,44,5,0,0,0,0,26,51,"043",176.177,50060032.280033,21822.2779965512,0.000435922171893111,"Clarke","County",181,727,181,908,0.25,1,"Exurban","0.37",12,0,0,0,"8600000US22624","22624",49938358,181758
"22624",1013,937,0,0,0,64,0,705,544,179,44,22,113,365,161,52,0,0,0,0,52,109,60,0,33,27,49,701,7,0,0,9,0,0,0,0,0,0,12,0,3,54,26,92,76,52,117,113,132,8,0,0,0,0,2476,2445,2391,41,0,0,13,0,0,0,0,31,31,0,0,0,0,0,0,0,0,261,235,0,0,0,0,10,0,0,0,0,9,0,0,0,30,27,64,28,18,44,5,0,0,0,0,26,54,"037",209.635,50060032.280033,5.03465601204602e-06,1.0057236846917e-13,"Jefferson","County",181,727,181,908,0.25,1,"Exurban","0.37",12,0,0,0,"8600000US22624","22624",49938358,181758
"22627",378,366,0,0,0,0,0,185,156,24,0,8,16,132,29,23,17,17,0,0,6,6,0,0,0,0,6,224,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,47,20,34,58,13,19,6,0,643,634,521,88,0,0,0,0,25,0,25,9,9,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,41,0,6,0,0,0,0,0,0,8,51,"157",266.227,85409199.3490468,85164705.3533033,0.997137381012737,"Rappahannock","County",15,290,15,305,0.05,1,"Exurban","0.09",12,0,0,0,"8600000US22627","22627",85074866,354639
"22627",378,366,0,0,0,0,0,185,156,24,0,8,16,132,29,23,17,17,0,0,6,6,0,0,0,0,6,224,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,47,20,34,58,13,19,6,0,643,634,521,88,0,0,0,0,25,0,25,9,9,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,41,0,6,0,0,0,0,0,0,8,51,"187",213.465,85409199.3490468,116113.243666053,0.00135949340997246,"Warren","County",15,290,15,305,0.05,1,"Exurban","0.09",12,0,0,0,"8600000US22627","22627",85074866,354639
"22627",378,366,0,0,0,0,0,185,156,24,0,8,16,132,29,23,17,17,0,0,6,6,0,0,0,0,6,224,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,47,20,34,58,13,19,6,0,643,634,521,88,0,0,0,0,25,0,25,9,9,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,41,0,6,0,0,0,0,0,0,8,51,"061",647.449,85409199.3490468,128377.296145014,0.00150308511405623,"Fauquier","County",15,290,15,305,0.05,1,"Exurban","0.09",12,0,0,0,"8600000US22627","22627",85074866,354639
"22630",13089,10535,446,9,65,253,0,8377,5988,2168,546,460,1162,3820,2389,584,252,56,9,187,332,1805,1088,230,183,675,717,8377,167,8,86,12,0,0,0,62,20,60,68,160,161,530,568,1041,580,1407,1439,1211,449,281,20,30,17,0,32167,30742,27860,1367,57,368,4,0,1086,72,1014,1425,1077,30,0,0,0,155,163,19,144,3285,2967,25,27,26,54,25,47,41,54,105,285,144,258,166,98,281,343,326,380,168,88,18,0,8,0,318,51,"043",176.177,343731687.931053,496239.476668764,0.00144368265741127,"Clarke","County",2056,9353,2037,10159,0.22,0.99,"Exurban","0.37",800,178,563,240,"8600000US22630","22630",338024243,5564075
"22630",13089,10535,446,9,65,253,0,8377,5988,2168,546,460,1162,3820,2389,584,252,56,9,187,332,1805,1088,230,183,675,717,8377,167,8,86,12,0,0,0,62,20,60,68,160,161,530,568,1041,580,1407,1439,1211,449,281,20,30,17,0,32167,30742,27860,1367,57,368,4,0,1086,72,1014,1425,1077,30,0,0,0,155,163,19,144,3285,2967,25,27,26,54,25,47,41,54,105,285,144,258,166,98,281,343,326,380,168,88,18,0,8,0,318,51,"157",266.227,343731687.931053,82358.7255713008,0.000239601783783812,"Rappahannock","County",2056,9353,2037,10159,0.22,0.99,"Exurban","0.37",800,178,563,240,"8600000US22630","22630",338024243,5564075
"22630",13089,10535,446,9,65,253,0,8377,5988,2168,546,460,1162,3820,2389,584,252,56,9,187,332,1805,1088,230,183,675,717,8377,167,8,86,12,0,0,0,62,20,60,68,160,161,530,568,1041,580,1407,1439,1211,449,281,20,30,17,0,32167,30742,27860,1367,57,368,4,0,1086,72,1014,1425,1077,30,0,0,0,155,163,19,144,3285,2967,25,27,26,54,25,47,41,54,105,285,144,258,166,98,281,343,326,380,168,88,18,0,8,0,318,51,"187",213.465,343731687.931053,322364687.921659,0.937838143064422,"Warren","County",2056,9353,2037,10159,0.22,0.99,"Exurban","0.37",800,178,563,240,"8600000US22630","22630",338024243,5564075
"22630",13089,10535,446,9,65,253,0,8377,5988,2168,546,460,1162,3820,2389,584,252,56,9,187,332,1805,1088,230,183,675,717,8377,167,8,86,12,0,0,0,62,20,60,68,160,161,530,568,1041,580,1407,1439,1211,449,281,20,30,17,0,32167,30742,27860,1367,57,368,4,0,1086,72,1014,1425,1077,30,0,0,0,155,163,19,144,3285,2967,25,27,26,54,25,47,41,54,105,285,144,258,166,98,281,343,326,380,168,88,18,0,8,0,318,51,"061",647.449,343731687.931053,13801443.802459,0.0401517936432656,"Fauquier","County",2056,9353,2037,10159,0.22,0.99,"Exurban","0.37",800,178,563,240,"8600000US22630","22630",338024243,5564075
"22639",284,277,0,0,0,7,0,158,147,25,0,0,25,122,11,0,0,0,0,0,0,11,0,0,0,0,11,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,16,0,45,8,58,9,0,467,467,455,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,28,15,0,13,0,0,0,7,51,"061",647.449,48692404.2975961,48628937.8536108,0.998696584305072,"Fauquier","County",26,193,26,219,0.13,1,"Exurban","0.19",0,0,0,0,"8600000US22639","22639",48270271,429727
"22639",284,277,0,0,0,7,0,158,147,25,0,0,25,122,11,0,0,0,0,0,0,11,0,0,0,0,11,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,16,0,45,8,58,9,0,467,467,455,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,28,15,0,13,0,0,0,7,51,"157",266.227,48692404.2975961,63469.2282928155,0.00130347287648618,"Rappahannock","County",26,193,26,219,0.13,1,"Exurban","0.19",0,0,0,0,"8600000US22639","22639",48270271,429727
"22640",273,273,0,0,0,0,0,200,171,45,25,0,20,126,29,8,8,0,0,8,0,21,0,0,0,0,21,211,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,8,0,41,6,7,30,9,69,0,0,30,622,584,576,8,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,51,"061",647.449,61385197.4647907,117517.658327257,0.00191442991438877,"Fauquier","County",77,169,77,246,0.46,1,"Exurban","6.1",0,0,0,0,"8600000US22640","22640",61192177,173511
"22640",273,273,0,0,0,0,0,200,171,45,25,0,20,126,29,8,8,0,0,8,0,21,0,0,0,0,21,211,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,8,0,41,6,7,30,9,69,0,0,30,622,584,576,8,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,51,"187",213.465,61385197.4647907,111576.04683055,0.00181763766247633,"Warren","County",77,169,77,246,0.46,1,"Exurban","6.1",0,0,0,0,"8600000US22640","22640",61192177,173511
"22640",273,273,0,0,0,0,0,200,171,45,25,0,20,126,29,8,8,0,0,8,0,21,0,0,0,0,21,211,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,8,0,41,6,7,30,9,69,0,0,30,622,584,576,8,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,51,"157",266.227,61385197.4647907,61156095.6801796,0.996267800804217,"Rappahannock","County",77,169,77,246,0.46,1,"Exurban","6.1",0,0,0,0,"8600000US22640","22640",61192177,173511
"22642",1874,1837,0,0,0,13,0,1257,962,408,130,88,190,554,295,116,0,0,0,0,116,179,33,0,23,10,146,1454,49,0,0,0,14,0,0,0,49,48,0,0,53,59,28,176,207,167,182,227,116,43,27,9,0,0,4390,4298,4118,64,12,41,0,0,63,0,63,92,39,0,0,0,0,53,0,0,0,130,119,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,60,15,13,0,10,0,0,0,0,11,51,"043",176.177,132740688.158973,27930.3130098209,0.000210412597653336,"Clarke","County",369,1215,369,1584,0.3,1,"Exurban","0.37",24,0,0,0,"8600000US22642","22642",132306116,503425
"22642",1874,1837,0,0,0,13,0,1257,962,408,130,88,190,554,295,116,0,0,0,0,116,179,33,0,23,10,146,1454,49,0,0,0,14,0,0,0,49,48,0,0,53,59,28,176,207,167,182,227,116,43,27,9,0,0,4390,4298,4118,64,12,41,0,0,63,0,63,92,39,0,0,0,0,53,0,0,0,130,119,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,60,15,13,0,10,0,0,0,0,11,51,"061",647.449,132740688.158973,96108780.1385994,0.724034065753054,"Fauquier","County",369,1215,369,1584,0.3,1,"Exurban","0.37",24,0,0,0,"8600000US22642","22642",132306116,503425
"22642",1874,1837,0,0,0,13,0,1257,962,408,130,88,190,554,295,116,0,0,0,0,116,179,33,0,23,10,146,1454,49,0,0,0,14,0,0,0,49,48,0,0,53,59,28,176,207,167,182,227,116,43,27,9,0,0,4390,4298,4118,64,12,41,0,0,63,0,63,92,39,0,0,0,0,53,0,0,0,130,119,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,60,15,13,0,10,0,0,0,0,11,51,"187",213.465,132740688.158973,36603975.9259133,0.275755508228763,"Warren","County",369,1215,369,1584,0.3,1,"Exurban","0.37",24,0,0,0,"8600000US22642","22642",132306116,503425
"22643",54,54,0,0,0,0,0,22,13,5,0,0,5,8,9,0,0,0,0,0,0,9,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,17,0,8,0,91,91,76,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"061",647.449,14904307.869881,14904307.869881,1,"Fauquier","County",8,46,8,54,0.17,1,"Exurban","0.19",0,0,0,0,"8600000US22643","22643",14866755,24129
"22645",1644,1407,109,0,10,29,0,1134,906,255,73,45,137,651,228,120,87,19,0,68,33,108,57,17,10,30,51,1248,32,0,0,0,0,0,9,0,16,3,14,5,2,66,105,162,80,125,155,227,127,106,0,8,6,0,4130,3902,3605,158,6,13,0,0,120,3,117,228,225,0,0,0,3,0,0,0,0,292,254,0,11,0,0,10,4,0,9,13,53,24,35,9,37,3,13,0,12,7,8,6,0,0,0,38,51,"187",213.465,93279316.4415271,39446694.409413,0.422887901779817,"Warren","County",425,1086,409,1338,0.39,0.96,"Exurban","6.1",24,27,2,36,"8600000US22645","22645",91919206,1378800
