"","statefips","countyfips","tract","blkgrp","area_type","pop","bg_med_inc_real"
"3364","11","001","005600","2","Urban",1917,117800.711175173
"3365","51","059","422101","3","Suburban",1558,80283.7455509058
"3366","11","001","005600","3","Urban",1749,98902.4040406444
"3367","51","059","422102","1","Suburban",2493,116746.650898658
"3368","11","001","005600","4","Urban",1017,55699.2493056524
"3369","51","059","422102","2","Suburban",1633,123243.104031466
"3370","11","001","005800","1","Urban",1243,148104.175859478
"3371","51","059","422102","3","Suburban",1499,74420.3431964129
"3372","11","001","005800","2","Urban",1796,129005.095338947
"3373","51","059","422102","4","Suburban",1528,105468.513246148
"3374","11","001","005900","1","Urban",2682,104026.222799759
"3375","51","059","422201","1","Suburban",1680,111677.122902084
"3376","11","001","006202","1","Urban",72,104026.222799759
"3377","51","059","422201","2","Suburban",1679,214346.076638304
"3378","11","001","006400","1","Urban",1511,18836.8458939152
"3379","51","059","422202","1","Suburban",2150,86045.7368583871
"3380","11","001","006400","2","Urban",977,27254.9871498941
"3381","51","059","422202","2","Suburban",2170,99554.9175451538
"3382","11","001","006500","1","Urban",979,114855.693395793
"3383","51","059","422202","3","Suburban",2344,126927.705406223
"3384","11","001","006500","2","Urban",1625,148616.352864588
"3385","51","059","422301","1","Suburban",1734,81491.4589289539
"3386","11","001","006600","1","Urban",2036,138196.623872641
"3387","51","059","422301","2","Suburban",1608,158707.264219254
"3388","11","001","006700","1","Urban",1379,124258.238855593
"3389","51","059","422302","1","Suburban",564,130747.521510329
"3390","11","001","006700","2","Urban",1583,151252.015732881
"3391","51","059","422302","2","Suburban",2082,135934.850218078
"3392","11","001","006700","3","Urban",1413,152372.65902006
"3393","51","059","422302","3","Suburban",1067,80582.8569218897
"3394","11","001","006801","1","Urban",1675,89630.9758941532
"3395","51","059","422302","4","Suburban",1674,102887.141140396
"3396","11","001","006801","2","Urban",675,93344.2591811967
"3397","51","059","422401","1","Suburban",735,84296.1402089332
"3398","11","001","006802","1","Urban",885,142494.81329952
"3399","51","059","422401","2","Suburban",1922,110473.506940077
"3400","11","001","006802","2","Urban",1624,172564.725269495
"3401","51","059","422402","1","Suburban",2713,145018.821580699
"3402","11","001","006804","1","Urban",2733,160396.423982105
"3403","51","059","422402","2","Suburban",830,148531.33148174
"3404","11","001","006900","1","Urban",1375,126763.808764588
"3405","51","059","422402","3","Suburban",1659,130081.691403687
"3406","11","001","006900","2","Urban",1004,248726.47028328
"3407","51","059","422403","1","Suburban",1244,152799.814642322
"3408","11","001","007000","1","Urban",1435,143969.883074235
"3409","51","059","422403","2","Suburban",1661,161139.080639514
"3410","11","001","007000","2","Urban",1488,118382.544252977
"3411","51","059","430101","1","Suburban",1568,138471.15074738
"3412","11","001","007100","1","Urban",618,55201.413256686
"3413","51","059","430101","2","Suburban",1234,159842.248462577
"3414","11","001","007100","2","Urban",2807,81399.2670680342
"3415","51","059","430101","3","Suburban",2007,183743.500583014
"3416","11","001","007200","1","Urban",3828,123933.518634353
"3417","51","059","430102","1","Suburban",3093,114071.038223966
"3418","11","001","007200","2","Urban",1326,75546.1082536434
"3419","51","059","430201","1","Suburban",2848,154202.155282311
"3420","11","001","007301","1","Urban",4606,86054.956044479
"3421","51","059","430201","2","Suburban",1933,115696.688038183
"3422","11","001","007304","1","Urban",2359,28951.3173908166
"3423","51","059","430202","1","Suburban",1847,153225.945910573
"3424","11","001","007304","2","Urban",887,63421.8541886926
"3425","51","059","430202","2","Suburban",1524,134161.693426389
"3426","11","001","007304","3","Urban",346,63421.8541886926
"3427","51","059","430202","3","Suburban",2067,149054.776380961
"3428","11","001","007401","1","Urban",1178,13526.5947049405
"3429","51","059","430203","1","Suburban",2791,137647.570123164
"3430","11","001","007401","2","Urban",1084,17011.4470477052
"3431","51","059","430400","1","Suburban",2671,128755.152960454
"3432","11","001","007403","1","Urban",3187,26388.3836572489
"3433","51","059","430400","2","Suburban",2354,138911.622971774
"3434","11","001","007404","1","Urban",1691,30504.2380703084
"3435","51","059","430400","3","Suburban",2220,121001.817457107
"3436","11","001","007404","2","Urban",2321,75490.7931370916
"3437","51","059","430500","1","Suburban",1831,152884.83602517
"3438","11","001","007404","3","Urban",295,75490.7931370916
"3439","51","059","430600","1","Suburban",2599,90911.4184069268
"3440","11","001","007406","1","Urban",2026,49489.6152957054
"3441","51","059","430600","2","Suburban",1389,136065.967531386
"3442","11","001","007406","2","Urban",1228,12957.0538752588
"3443","51","059","430600","3","Suburban",1396,73753.4887357604
"3444","11","001","007407","1","Urban",1191,28514.9425824633
"3445","51","059","430600","4","Suburban",1562,122474.838523802
"3446","11","001","007407","2","Urban",2106,42169.5815386812
"3447","51","059","430700","1","Suburban",1672,106825.782309688
"3448","11","001","007408","1","Urban",3632,22257.1639340361
"3449","51","059","430700","2","Suburban",1353,132616.967578979
"3450","11","001","007409","1","Urban",957,41894.0303099323
"3451","51","059","430801","1","Suburban",1741,142692.513623492
"3452","11","001","007409","2","Urban",1598,43022.8684291935
"3453","51","059","430801","2","Suburban",3006,138714.947001812
"3454","11","001","007409","3","Urban",1445,33846.7052056527
"3455","51","059","430802","1","Suburban",1342,162707.366629159
"3456","11","001","007502","1","Urban",3424,31600.2968612427
"3457","51","059","430802","2","Suburban",1394,85277.4713507229
"3458","11","001","007502","2","Urban",1890,23676.9185921995
"3459","51","059","430802","3","Suburban",1283,65672.3599491435
"3460","11","001","007503","1","Urban",639,32267.1513218952
"3461","51","059","430901","1","Suburban",1838,139514.967483793
"3462","11","001","007503","2","Urban",1815,23920.7148466316
"3463","51","059","430901","2","Suburban",2454,109245.306481825
"3464","11","001","007504","1","Urban",2906,17492.893432508
"3465","51","059","430902","1","Suburban",1128,118440.93243156
"3466","11","001","007601","1","Urban",785,37271.1206618144
"3467","51","059","430902","2","Suburban",2414,101338.317876945
"3468","11","001","007601","2","Urban",639,37271.1206618144
"3469","51","059","431001","1","Suburban",1802,127416.322269098
"3470","11","001","007601","3","Urban",1927,32788.5475130966
"3471","51","059","431001","2","Suburban",1212,125056.210629553
"3472","11","001","007601","4","Urban",631,33718.6609543753
"3473","51","059","431001","3","Suburban",1940,86404.2607619637
"3474","11","001","007601","5","Urban",873,27837.8445817087
"3475","51","059","431002","1","Suburban",2263,106846.269389892
"3476","11","001","007603","1","Urban",1967,30632.2823215858
"3477","51","059","431300","1","Suburban",1044,115696.688038183
"3478","11","001","007603","2","Urban",463,51030.2437270746
"3479","51","059","431300","2","Suburban",1820,150665.060885026
"3480","11","001","007603","3","Urban",769,113995.23602721
"3481","51","059","431300","3","Suburban",1385,153083.560703152
"3482","11","001","007603","4","Urban",1084,51857.9217673315
"3483","51","059","431400","1","Suburban",1139,133015.441288954
"3484","11","001","007604","1","Urban",1732,30773.643174996
"3485","51","059","431400","2","Suburban",1654,148414.555124575
"3486","11","001","007604","2","Urban",1294,90029.4496041284
"3487","51","059","431400","3","Suburban",1753,125056.210629553
"3488","11","001","007604","3","Urban",1230,37662.4238937181
"3489","51","059","431500","1","Suburban",2424,147434.248336795
"3490","11","001","007605","1","Urban",701,84509.2058430587
"3491","51","059","431500","2","Suburban",3078,140117.287641802
"3492","11","001","007605","2","Urban",2337,35705.9077342
"3493","51","059","431600","1","Suburban",4497,79463.2379887205
"3494","11","001","007605","3","Urban",918,13444.646384123
"3495","51","059","431600","2","Suburban",1053,122842.58161347
"3496","11","001","007703","1","Urban",798,13444.646384123
"3497","51","059","431600","3","Suburban",2559,108908.294012463
"3498","11","001","007703","2","Urban",1744,33160.388018806
"3499","51","059","431801","1","Suburban",2363,106674.177916175
"3500","11","001","007703","3","Urban",3089,22262.2857040872
"3501","51","059","431801","2","Suburban",2106,109746.215592822
"3502","11","001","007703","4","Urban",528,22262.2857040872
"3503","51","059","431802","1","Suburban",2049,165177.084147797
"3504","11","001","007707","1","Urban",2685,31955.7477027886
"3505","51","059","431802","2","Suburban",1395,130107.300253943
"3506","11","001","007707","2","Urban",1799,69362.083093952
"3507","51","059","431900","1","Suburban",1542,183583.70135742
"3508","11","001","007708","1","Urban",1757,36571.4868728349
"3509","51","059","431900","2","Suburban",1520,158567.952073864
"3510","11","001","007708","2","Urban",1282,35553.2789866774
"3511","51","059","432000","1","Suburban",2557,155360.699667869
"3512","11","001","007709","1","Urban",1518,33291.5053321141
"3513","51","059","432000","2","Suburban",1156,92191.8609197004
"3514","11","001","007709","2","Urban",1006,36492.6116140481
"3515","51","059","432100","1","Suburban",1623,64918.4353976224
"3516","11","001","007803","1","Urban",1177,36771.2359048276
"3517","51","059","432100","2","Suburban",2309,160567.491101812
"3518","11","001","007803","2","Urban",637,52964.2240983679
"3519","51","059","432201","1","Suburban",2301,88661.9370004861
"3520","11","001","007803","3","Urban",809,106116.929334616
"3521","51","059","432202","1","Suburban",2667,131983.916800664
"3522","11","001","007803","4","Urban",1488,27401.4697733554
"3523","51","059","432202","2","Suburban",2100,135299.750731742
"3524","11","001","007804","1","Urban",1343,55163.5121583079
"3525","51","059","432300","1","Suburban",1996,154412.147854406
"3526","11","001","007804","2","Urban",1536,33628.5178014761
"3527","51","059","432300","2","Suburban",1260,143249.762205051
"3528","11","001","007804","3","Urban",1242,56522.8299298683
"3529","51","059","432300","3","Suburban",2043,167257.547142551
"3530","11","001","007806","1","Urban",1121,46199.3902148823
"3531","51","059","432401","1","Suburban",2590,168342.338039373
"3532","11","001","007806","2","Urban",1048,32980.1017130075
"3533","51","059","432401","2","Suburban",1254,170939.075455278
"3534","11","001","007807","1","Urban",1329,40814.3611831616
"3535","51","059","432402","1","Suburban",1321,144832.389150839
"3536","11","001","007807","2","Urban",842,26889.292768246
"3537","51","059","432402","2","Suburban",1868,156150.476609748
"3538","11","001","007808","1","Urban",1991,39486.7983859179
"3539","51","059","432402","3","Suburban",1772,141133.446819939
"3540","11","001","007808","2","Urban",931,23824.425569671
"3541","51","059","432500","1","Suburban",1596,152884.83602517
"3542","11","001","007808","3","Urban",1027,23824.425569671
"3543","51","059","432500","2","Suburban",1917,135177.852604526
"3544","11","001","007809","1","Urban",2120,48844.2722692675
"3545","51","059","432500","3","Suburban",1976,185094.623522493
"3546","11","001","007809","2","Urban",1401,51297.6001237418
"3547","51","059","432600","1","Suburban",2554,137487.77089757
"3548","11","001","007901","1","Urban",588,27230.4026536489
"3549","51","059","432600","2","Suburban",2168,205275.421877815
"3550","11","001","007901","2","Urban",1074,72814.1561083896
"3551","51","059","432701","1","Suburban",3208,154632.383966603
"3552","11","001","007901","3","Urban",1261,68030.4228806674
"3553","51","059","432702","1","Suburban",2522,107156.648654988
"3554","11","001","007901","4","Urban",1155,38840.4310054698
"3555","51","059","432702","2","Suburban",2060,106044.200199891
"3556","11","001","007903","1","Urban",1971,82550.6409755202
"3557","51","059","432800","1","Suburban",2367,122762.682000673
"3558","11","001","008001","1","Urban",588,149171.552738126
"3559","51","059","440100","1","Suburban",1167,139248.635441136
"3560","11","001","008001","2","Urban",1662,121156.49491265
"3561","51","059","440100","2","Suburban",2309,203510.459918208
"3562","11","001","008001","3","Urban",875,176957.155265314
"3563","51","059","440100","3","Suburban",2865,108627.621013663
"3564","11","001","008002","1","Urban",1225,117251.657425695
"3565","51","059","440100","4","Suburban",866,205750.722138557
"3566","11","001","008002","2","Urban",2245,121214.883091232
"3567","51","059","440201","1","Suburban",3094,116264.180159844
"3568","11","001","008100","1","Urban",901,136847.549641183
"3569","51","059","440202","1","Suburban",1282,81443.3142904736
"3570","11","001","008100","2","Urban",1603,152372.65902006
"3571","51","059","440202","2","Suburban",542,155379.138040053
"3572","11","001","008100","3","Urban",782,158262.694578819
"3573","51","059","440202","3","Suburban",2343,108796.639425349
"3574","11","001","008200","1","Urban",1009,146866.756215134
"3575","51","059","440202","4","Suburban",1843,74438.7815685968
"3576","11","001","008200","2","Urban",2047,109810.749895465
"3577","51","059","440300","1","Suburban",1206,153653.101532834
"3578","11","001","008301","1","Urban",1312,162331.428707409
"3579","51","059","440300","2","Suburban",1558,185890.546588433
"3580","11","001","008301","2","Urban",1111,129751.849412397
"3581","51","059","440501","1","Suburban",2151,133349.380696285
"3582","11","001","008302","1","Urban",2547,132312.734437944
"3583","51","059","440501","2","Suburban",1832,141685.573631447
"3584","11","001","008402","1","Urban",1203,143464.876547197
"3585","51","059","440501","3","Suburban",1275,189322.132522666
"3586","11","001","008402","2","Urban",1149,66583.0106642281
"3587","51","059","440502","1","Suburban",5449,105107.94063455
"3588","11","001","008410","1","Urban",1533,145010.626748617
"3589","51","059","440502","2","Suburban",1236,160695.535353089
"3590","11","001","008701","1","Urban",1278,132013.62306696
"3591","51","059","440502","3","Suburban",998,160695.535353089
"3592","11","001","008701","2","Urban",1090,81521.1651952502
"3593","51","059","440600","1","Suburban",3004,108023.252147633
"3594","11","001","008702","1","Urban",1357,42717.6109341483
"3595","51","059","440701","1","Suburban",3179,153984.992232145
"3596","11","001","008702","2","Urban",1394,80278.6237808547
"3597","51","059","440702","1","Suburban",2512,157636.814278575
"3598","11","001","008802","1","Urban",694,98553.0993231598
"3599","51","059","440702","2","Suburban",1191,130285.537851721
"3600","11","001","008802","2","Urban",1257,60056.8512651235
"3601","51","059","440702","3","Suburban",2072,150238.929616774
"3602","11","001","008802","3","Urban",1212,72809.0343383385
"3603","51","059","440800","1","Suburban",2752,148446.310098891
"3604","11","001","008802","4","Urban",1148,65973.5200281478
"3605","51","059","440800","2","Suburban",1334,134720.990715968
"3606","11","001","008803","1","Urban",2569,26401.7002593818
"3607","51","059","440800","3","Suburban",2105,184596.787473526
"3608","11","001","008804","1","Urban",1065,52691.7459316497
"3609","51","059","450100","1","Suburban",692,106037.029721819
"3610","11","001","008804","2","Urban",1496,38169.4791287764
"3611","51","059","450100","2","Suburban",2709,79201.0033621044
"3612","11","001","008903","1","Urban",2445,51043.5603292075
"3613","51","059","450100","3","Suburban",922,51217.7005109447
"3614","11","001","008903","2","Urban",807,24649.0305478972
"3615","51","059","450100","4","Suburban",964,111398.498611305
"3616","11","001","008904","1","Urban",2683,32309.1498363141
"3617","51","059","450200","1","Suburban",2430,53138.3642801051
"3618","11","001","008904","2","Urban",997,59284.4883414185
"3619","51","059","450200","2","Suburban",1653,101297.343716536
"3620","11","001","009000","1","Urban",1938,59284.4883414185
"3621","51","059","450300","1","Suburban",1164,160153.652081683
"3622","11","001","009000","2","Urban",1585,49937.2579981711
"3623","51","059","450300","2","Suburban",505,118033.239535492
"3624","11","001","009102","1","Urban",972,76232.4254404901
"3625","51","059","450300","3","Suburban",2376,103899.202902492
"3626","11","001","009102","2","Urban",2743,45621.6545531189
"3627","51","059","450300","4","Suburban",756,181395.681191592
"3628","11","001","009102","3","Urban",1539,25740.9919227906
"3629","51","059","450400","1","Suburban",1012,222564.46886229
"3630","11","001","009201","1","Urban",2718,86910.2916430118
"3631","51","059","450400","2","Suburban",1800,118744.141218584
"3632","11","001","009203","1","Urban",1385,69943.9161717563
"3633","51","059","450500","1","Suburban",1250,106516.427398601
"3634","11","001","009203","2","Urban",1423,80508.0790791437
"3635","51","059","450500","2","Suburban",2064,99185.1257474648
"3636","11","001","009204","1","Urban",1106,56394.785678591
"3637","51","059","450601","1","Suburban",1170,145458.269451083
"3638","11","001","009204","2","Urban",1812,16757.4072531709
"3639","51","059","450601","2","Suburban",1240,137263.437369332
"3640","11","001","009301","1","Urban",752,80692.4628009831
"3641","51","059","450601","3","Suburban",1248,125182.20617281
"3642","11","001","009301","2","Urban",984,100016.901203763
"3643","51","059","450601","4","Suburban",595,126923.607990182
"3644","11","001","009301","3","Urban",780,109921.380128569
"3645","51","059","450602","1","Suburban",1061,100591.563803495
"3646","11","001","009301","4","Urban",952,121642.038713494
"3647","51","059","450602","2","Suburban",1950,50919.613493971
"3648","11","001","009302","1","Urban",1279,73113.2674793735
"3649","51","059","450602","3","Suburban",1709,92032.0616941063
"3650","11","001","009400","1","Urban",839,89364.6438514963
"3651","51","059","450701","1","Suburban",2959,141555.480672149
"3652","11","001","009400","2","Urban",1302,65515.63378558
"3653","51","059","450702","1","Suburban",3524,86088.7597268163
"3654","11","001","009400","3","Urban",1789,115367.870400903
"3655","51","059","450702","2","Suburban",1655,48252.195651361
"3656","11","001","009400","4","Urban",987,108605.085225438
"3657","51","059","450800","1","Suburban",1020,111119.874320525
"3658","11","001","009501","1","Urban",3246,51043.5603292075
"3659","51","059","450800","2","Suburban",1467,118227.866797434
"3660","11","001","009501","2","Urban",704,31327.8186945244
"3661","51","059","450800","3","Suburban",1013,78960.280169703
"3662","11","001","009501","3","Urban",3709,53067.6838534
"3663","51","059","450900","1","Suburban",836,122602.882775079
"3664","11","001","009503","1","Urban",1601,108624.547951632
"3665","51","059","450900","2","Suburban",809,181822.836813854
"3666","11","001","009503","2","Urban",862,105975.568481206
"3667","51","059","451000","1","Suburban",1090,105508.463052546
"3668","11","001","009503","3","Urban",681,94112.5246888609
"3669","51","059","451000","2","Suburban",1573,148019.15447663
"3670","11","001","009504","1","Urban",1591,76921.8156893674
"3671","51","059","451100","1","Suburban",1110,160482.469718963
"3672","11","001","009504","2","Urban",1705,112474.070322035
"3673","51","059","451100","2","Suburban",1269,138287.791379551
"3674","11","001","009505","1","Urban",769,71901.4566852846
"3675","51","059","451200","1","Suburban",920,236668.799228994
"3676","11","001","009505","2","Urban",615,72492.5089491809
"3677","51","059","451200","2","Suburban",799,208392.531130911
"3678","11","001","009505","3","Urban",1556,67927.9874796455
"3679","51","059","451300","1","Suburban",1195,165177.084147797
"3680","11","001","009507","1","Urban",1924,76186.3295100302
"3681","51","059","451300","2","Suburban",1331,125270.300617689
"3682","11","001","009508","1","Urban",874,39461.1895356624
"3683","51","059","451400","1","Suburban",2033,55539.4500800582
"3684","11","001","009508","2","Urban",1261,69864.0165589592
"3685","51","059","451400","2","Suburban",1164,29572.0759210092
"3686","11","001","009508","3","Urban",1556,59427.8979028491
"3687","51","059","451501","1","Suburban",1284,29572.0759210092
"3688","11","001","009509","1","Urban",1316,90042.7662062612
"3689","51","059","451501","2","Suburban",726,29572.0759210092
"3690","11","001","009509","2","Urban",870,64705.3697634969
"3691","51","059","451501","3","Suburban",2147,75290.0197510887
"3692","11","001","009509","3","Urban",1128,60940.8687759424
"3693","51","059","451501","4","Suburban",1144,95756.6128752622
"3694","11","001","009601","1","Urban",2567,30144.6898127216
"3695","51","059","451502","1","Suburban",1830,95392.9672016345
"3696","11","001","009602","1","Urban",1496,28291.6334082356
"3697","51","059","451502","2","Suburban",3359,68716.7400675141
"3698","11","001","009602","2","Urban",2179,22316.5764666288
"3699","51","059","451601","1","Suburban",2681,83122.2305132224
"3700","11","001","009603","1","Urban",1885,45473.1232216371
"3701","51","059","451601","2","Suburban",1092,27004.0204173905
"3702","11","001","009603","2","Urban",706,68704.4478193914
"3703","51","059","451601","3","Suburban",590,45295.9099778693
"3704","11","001","009603","3","Urban",1044,29075.2642260531
"3705","51","059","451601","4","Suburban",1586,37843.7345535268
"3706","11","001","009604","1","Urban",1289,50833.5677571126
"3707","51","059","451602","1","Suburban",805,211529.103110202
"3708","11","001","009604","2","Urban",915,67863.4531770017
"3709","51","059","451602","2","Suburban",1871,62101.4618695204
"3710","11","001","009700","1","Urban",2403,30234.8329656209
"3711","51","059","451800","1","Suburban",1285,115123.049792461
"3712","11","001","009700","2","Urban",852,30234.8329656209
"3713","51","059","451800","2","Suburban",2253,148714.690849569
"3714","11","001","009801","1","Urban",2317,21012.5738116202
"3715","51","059","451900","1","Suburban",1337,157372.530943939
"3716","11","001","009802","1","Urban",875,15636.7639659914
"3717","51","059","451900","2","Suburban",2323,114280.00644205
"3718","11","001","009802","2","Urban",1176,43991.9073228606
"3719","51","059","451900","3","Suburban",1707,64543.5218298823
"3720","11","001","009803","1","Urban",1126,30364.9259249187
"3721","51","059","452000","1","Suburban",2985,105849.572937949
"3722","11","001","009803","2","Urban",995,38733.898188407
"3723","51","059","452101","1","Suburban",1111,157174.830619967
"3724","11","001","009803","3","Urban",960,17126.1746968497
"3725","51","059","452101","2","Suburban",2135,109708.314494444
"3726","11","001","009804","1","Urban",1792,37732.079966413
"3727","51","059","452101","3","Suburban",2401,105967.373649124
"3728","11","001","009804","2","Urban",1034,37160.4904287108
"3729","51","059","452102","1","Suburban",3655,115880.047406012
"3730","11","001","009807","1","Urban",969,65419.3445086194
"3731","51","059","452200","1","Suburban",3012,52376.2448965023
"3732","11","001","009807","2","Urban",2400,37331.5575484174
"3733","51","059","452200","2","Suburban",2259,73145.0224536903
"3734","11","001","009810","1","Urban",1692,31883.0185680631
"3735","51","059","452200","3","Suburban",1087,130569.283912551
"3736","11","001","009810","2","Urban",1222,27011.190895462
"3737","51","059","452200","4","Suburban",1056,71704.7807153226
"3738","11","001","009811","1","Urban",2015,29832.2618396048
"3739","51","059","452301","1","Suburban",2572,59682.9620513936
"3740","11","001","009811","2","Urban",3148,32078.6701840149
"3741","51","059","452301","2","Suburban",941,79672.2062068051
"3742","11","001","009901","1","Urban",1062,64022.1256386809
"3743","51","059","452302","1","Suburban",3115,61180.5676143337
"3744","11","001","009901","2","Urban",1828,115321.774470443
"3745","51","059","452302","2","Suburban",2109,60937.7957139118
"3746","11","001","009902","1","Urban",803,50678.8903015696
"3747","51","059","452400","1","Suburban",1486,130818.201937034
"3748","11","001","009902","2","Urban",2317,54382.9544025211
"3749","51","059","452400","2","Suburban",1136,109614.073925503
"3750","11","001","009903","1","Urban",1122,48561.5505624471
"3751","51","059","452400","3","Suburban",1033,116008.09165729
"3752","11","001","009903","2","Urban",830,86323.3367951564
"3753","51","059","452400","4","Suburban",2405,58867.5762592594
"3754","11","001","009904","1","Urban",1265,31307.33161432
"3755","51","059","452400","5","Suburban",1299,119849.419195611
"3756","11","001","009904","2","Urban",1714,31533.7138505784
"3757","51","059","452501","1","Suburban",1053,106674.177916175
"3758","11","001","009905","1","Urban",1022,27529.5140246328
"3759","51","059","452501","2","Suburban",1749,95008.8344478024
"3760","11","001","009905","2","Urban",898,52070.987401457
"3761","51","059","452501","3","Suburban",1197,109557.734454941
"3762","11","001","009905","3","Urban",970,45181.1823287247
"3763","51","059","452502","1","Suburban",759,142769.340174258
"3764","11","001","009906","1","Urban",1623,45437.2708312795
"3765","51","059","452502","2","Suburban",2233,50763.9116844177
"3766","11","001","009907","1","Urban",522,48337.2170342092
"3767","51","059","452502","3","Suburban",2539,43495.0956279044
"3768","11","001","009907","2","Urban",2251,27325.6675765992
"3769","51","059","452600","1","Suburban",4745,92568.823195461
"3770","11","001","010100","1","Urban",2058,98384.0809114736
"3771","51","059","452600","2","Suburban",2329,128593.305026839
"3772","11","001","010100","2","Urban",803,77867.2944407994
"3773","51","059","452600","3","Suburban",751,97873.9526143846
"3774","11","001","010200","1","Urban",1212,119881.174169927
"3775","51","059","452700","1","Suburban",2140,38229.9160153793
"3776","11","001","010200","2","Urban",1533,99969.7809192925
"3777","51","059","452700","2","Suburban",2422,86064.175230571
"3778","11","001","010300","1","Urban",939,71704.7807153226
"3779","51","059","452700","3","Suburban",773,81231.2730103583
"3780","11","001","010300","2","Urban",1190,71704.7807153226
"3781","51","059","452801","1","Suburban",918,125544.827492428
"3782","11","001","010300","3","Urban",1386,88492.9185888
"3783","51","059","452801","2","Suburban",3216,64875.4125291932
"3784","11","001","010400","1","Urban",1530,32954.492862752
"3785","51","059","452801","3","Suburban",1039,62856.4107750518
"3786","11","001","010400","2","Urban",3095,38819.9439252654
"3787","51","059","452801","4","Suburban",634,93806.2428398054
"3788","11","001","010500","1","Urban",1648,49046.0700092806
"3789","51","059","452802","1","Suburban",1269,71576.7364640452
"3790","11","001","010500","2","Urban",1976,112785.473941141
"3791","51","059","452802","2","Suburban",1590,67436.2975547404
"3792","11","001","010600","1","Urban",956,111732.438018636
"3793","51","059","460100","1","Suburban",1252,256089.526908734
"3794","11","001","010600","2","Urban",5407,113852.850819789
"3795","51","059","460100","2","Suburban",1940,214633.920115175
"3796","11","001","010600","3","Urban",804,90975.9527095706
"3797","51","059","460100","3","Suburban",1411,171721.681919085
"3798","11","001","010700","1","Urban",845,72754.7435757969
"3799","51","059","460200","1","Suburban",1954,256089.526908734
"3800","11","001","010700","2","Urban",866,80508.0790791437
"3801","51","059","460200","2","Suburban",2298,231190.553982343
"3802","11","001","010800","1","Urban",1821,30563.6506029011
"3803","51","059","460300","1","Suburban",708,172432.583602177
"3804","11","001","010800","2","Urban",2220,30563.6506029011
"3805","51","059","460300","2","Suburban",2239,224845.705243047
"3806","11","001","010800","3","Urban",2410,97381.2383354694
"3807","51","059","460400","1","Suburban",1766,207289.301861906
"3808","11","001","010900","1","Urban",2256,30767.4970509347
"3809","51","059","460400","2","Suburban",2187,136904.913465755
"3810","11","001","010900","2","Urban",1798,36452.6618076496
"3811","51","059","460400","3","Suburban",1034,96216.5478258505
"3812","11","001","011000","1","Urban",476,32447.4376276937
"3813","51","059","460501","1","Suburban",2654,190785.934403269
"3814","11","001","011000","2","Urban",863,65587.3385662953
"3815","51","059","460502","1","Suburban",3651,102179.312519335
"3816","11","001","011000","3","Urban",770,87947.9622553636
"3817","51","059","460502","2","Suburban",2164,203590.359531005
"3818","11","001","011000","4","Urban",1611,83345.5396874501
"3819","51","059","460502","3","Suburban",1946,136625.264820965
"3820","11","001","011100","1","Urban",1764,98895.2335625729
"3821","51","059","460600","1","Suburban",1533,181310.659808744
"3822","11","001","011100","2","Urban",2098,74382.4420980347
"3823","51","059","460600","2","Suburban",2599,158646.827332651
"3824","11","001","011100","3","Urban",1686,33035.4168295593
"3825","51","059","460701","1","Suburban",1248,158193.038506124
"3826","51","013","100100","1","Urban",1049,129894.234619817
"3827","51","059","460701","2","Suburban",2331,92640.5279761763
"3828","51","013","100100","2","Urban",779,205895.156053998
"3829","51","059","460702","1","Suburban",1291,179344.924463134
"3830","51","013","100100","3","Urban",1412,172455.119390402
"3831","51","059","460702","2","Suburban",1777,159415.092840315
"3832","51","013","100100","4","Urban",1865,211046.632371388
"3833","51","059","460702","3","Suburban",1384,123837.229357393
"3834","51","013","100200","1","Urban",1105,256089.526908734
"3835","51","059","460800","1","Suburban",1217,150708.083753455
"3836","51","013","100200","2","Urban",1723,190743.93588885
"3837","51","059","460800","2","Suburban",2068,174652.358742321
"3838","51","013","100200","3","Urban",770,256089.526908734
"3839","51","059","460900","1","Suburban",2529,178877.819034474
"3840","51","013","100200","4","Urban",989,256089.526908734
"3841","51","059","461000","1","Suburban",2629,154701.015685288
"3842","51","013","100200","5","Urban",827,243057.695190729
"3843","51","059","461100","1","Suburban",1977,159799.225594147
"3844","51","013","100200","6","Urban",991,199070.909637919
"3845","51","059","461100","2","Suburban",2348,136687.750415589
"3846","51","013","100300","1","Urban",1221,179722.911092905
"3847","51","059","461100","3","Suburban",3213,97242.9505440898
"3848","51","013","100300","2","Urban",1748,235067.733911022
"3849","51","059","461201","1","Suburban",1963,238589.462998154
"3850","51","013","100300","3","Urban",1484,203473.58317384
"3851","51","059","461201","2","Suburban",1775,203590.359531005
"3852","51","013","100300","4","Urban",481,203473.58317384
"3853","51","059","461201","3","Suburban",783,202053.828515677
"3854","51","013","100300","5","Urban",1330,203473.58317384
"3855","51","059","461202","1","Suburban",1143,114514.583510391
"3856","51","013","100400","1","Urban",1485,218421.981244964
"3857","51","059","461202","2","Suburban",2778,126123.587508201
"3858","51","013","100400","2","Urban",899,186816.562613671
"3859","51","059","461202","3","Suburban",2309,114690.772400148
"3860","51","013","100400","3","Urban",1605,256089.526908734
"3861","51","059","461500","1","Suburban",970,110222.540207573
"3862","51","013","100500","1","Urban",1331,152038.719612729
"3863","51","059","461500","2","Suburban",910,179445.311156136
"3864","51","013","100500","2","Urban",801,256089.526908734
"3865","51","059","461500","3","Suburban",1749,172332.196909176
"3866","51","013","100500","3","Urban",1257,256089.526908734
