"NAME","year","FIPS","hhs_type","hhs_share","hhs_type_name"
NA,2017,24031,"hhs_3",0.336045195291977,"hh w/ 3 to 4 people"
NA,2017,24033,"hhs_3",0.307619320886617,"hh w/ 3 to 4 people"
NA,2017,11001,"hhs_3",0.20478083349821,"hh w/ 3 to 4 people"
NA,2017,51013,"hhs_3",0.22713322255889,"hh w/ 3 to 4 people"
NA,2017,51043,"hhs_3",0.251795977011494,"hh w/ 3 to 4 people"
NA,2017,51047,"hhs_3",0.324345192136366,"hh w/ 3 to 4 people"
NA,2017,51059,"hhs_3",0.351225278356805,"hh w/ 3 to 4 people"
NA,2017,51061,"hhs_3",0.332137942537842,"hh w/ 3 to 4 people"
NA,2017,51107,"hhs_3",0.402649650862744,"hh w/ 3 to 4 people"
NA,2017,51153,"hhs_3",0.373221541067865,"hh w/ 3 to 4 people"
NA,2017,51157,"hhs_3",0.231236026828489,"hh w/ 3 to 4 people"
NA,2017,51177,"hhs_3",0.353936089096328,"hh w/ 3 to 4 people"
NA,2017,51179,"hhs_3",0.376645716175984,"hh w/ 3 to 4 people"
NA,2017,51187,"hhs_3",0.306272022551092,"hh w/ 3 to 4 people"
NA,2017,51510,"hhs_3",0.212122977440543,"hh w/ 3 to 4 people"
NA,2017,51600,"hhs_3",0.364278150370632,"hh w/ 3 to 4 people"
NA,2017,51610,"hhs_3",0.294649585531274,"hh w/ 3 to 4 people"
NA,2017,51630,"hhs_3",0.24781648910644,"hh w/ 3 to 4 people"
NA,2017,51683,"hhs_3",0.343540669856459,"hh w/ 3 to 4 people"
NA,2017,51685,"hhs_3",0.332356634575136,"hh w/ 3 to 4 people"
NA,2017,54037,"hhs_3",0.304498269896194,"hh w/ 3 to 4 people"
NA,2000,11001,"hhs_3",0.209561929281146,"hh w/ 3 to 4 people"
NA,1990,11001,"hhs_3",0.225013451978445,"hh w/ 3 to 4 people"
NA,1980,11001,"hhs_3",0.231809378346035,"hh w/ 3 to 4 people"
NA,1970,11001,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,24009,"hhs_3",0.388115463268838,"hh w/ 3 to 4 people"
NA,1990,24009,"hhs_3",0.414527645010916,"hh w/ 3 to 4 people"
NA,1980,24009,"hhs_3",0.38399180022363,"hh w/ 3 to 4 people"
NA,1970,24009,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,24017,"hhs_3",0.394457108578284,"hh w/ 3 to 4 people"
NA,1990,24017,"hhs_3",0.435143013299326,"hh w/ 3 to 4 people"
NA,1980,24017,"hhs_3",0.427488417801488,"hh w/ 3 to 4 people"
NA,1970,24017,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,24021,"hhs_3",0.363802324752193,"hh w/ 3 to 4 people"
NA,1990,24021,"hhs_3",0.395920997763372,"hh w/ 3 to 4 people"
NA,1980,24021,"hhs_3",0.402289343081274,"hh w/ 3 to 4 people"
NA,1970,24021,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,24031,"hhs_3",0.326460269588232,"hh w/ 3 to 4 people"
NA,1990,24031,"hhs_3",0.349533232238612,"hh w/ 3 to 4 people"
NA,1980,24031,"hhs_3",0.353923181184551,"hh w/ 3 to 4 people"
NA,1970,24031,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,24033,"hhs_3",0.338541775684633,"hh w/ 3 to 4 people"
NA,1990,24033,"hhs_3",0.368110396640912,"hh w/ 3 to 4 people"
NA,1980,24033,"hhs_3",0.373155714070249,"hh w/ 3 to 4 people"
NA,1970,24033,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51013,"hhs_3",0.208548234151306,"hh w/ 3 to 4 people"
NA,1990,51013,"hhs_3",0.21832497301416,"hh w/ 3 to 4 people"
NA,1980,51013,"hhs_3",0.208619151190675,"hh w/ 3 to 4 people"
NA,1970,51013,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51043,"hhs_3",0.304040404040404,"hh w/ 3 to 4 people"
NA,1990,51043,"hhs_3",0.34910394265233,"hh w/ 3 to 4 people"
NA,1980,51043,"hhs_3",0.345767575322812,"hh w/ 3 to 4 people"
NA,1970,51043,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51047,"hhs_3",0.345979754752695,"hh w/ 3 to 4 people"
NA,1990,51047,"hhs_3",0.375346972345019,"hh w/ 3 to 4 people"
NA,1980,51047,"hhs_3",0.371470044866719,"hh w/ 3 to 4 people"
NA,1970,51047,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51059,"hhs_3",0.341139094565858,"hh w/ 3 to 4 people"
NA,1990,51059,"hhs_3",0.377039219233776,"hh w/ 3 to 4 people"
NA,1980,51059,"hhs_3",0.396813353566009,"hh w/ 3 to 4 people"
NA,1970,51059,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51061,"hhs_3",0.348685202875962,"hh w/ 3 to 4 people"
NA,1990,51061,"hhs_3",0.396141713176414,"hh w/ 3 to 4 people"
NA,1980,51061,"hhs_3",0.391865333675126,"hh w/ 3 to 4 people"
NA,1970,51061,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51107,"hhs_3",0.377697301446905,"hh w/ 3 to 4 people"
NA,1990,51107,"hhs_3",0.395323776246612,"hh w/ 3 to 4 people"
NA,1980,51107,"hhs_3",0.423206188316885,"hh w/ 3 to 4 people"
NA,1970,51107,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51153,"hhs_3",0.387684604170628,"hh w/ 3 to 4 people"
NA,1990,51153,"hhs_3",0.449503935774985,"hh w/ 3 to 4 people"
NA,1980,51153,"hhs_3",0.473359954363948,"hh w/ 3 to 4 people"
NA,1970,51153,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51157,"hhs_3",0.299713876967096,"hh w/ 3 to 4 people"
NA,1990,51157,"hhs_3",0.348133595284872,"hh w/ 3 to 4 people"
NA,1980,51157,"hhs_3",0.333953488372093,"hh w/ 3 to 4 people"
NA,1970,51157,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51177,"hhs_3",0.386032822547106,"hh w/ 3 to 4 people"
NA,1990,51177,"hhs_3",0.429286542312151,"hh w/ 3 to 4 people"
NA,1980,51177,"hhs_3",0.416974852071006,"hh w/ 3 to 4 people"
NA,1970,51177,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51179,"hhs_3",0.418403238651447,"hh w/ 3 to 4 people"
NA,1990,51179,"hhs_3",0.448027567762177,"hh w/ 3 to 4 people"
NA,1980,51179,"hhs_3",0.446931938883896,"hh w/ 3 to 4 people"
NA,1970,51179,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51187,"hhs_3",0.324948453608247,"hh w/ 3 to 4 people"
NA,1990,51187,"hhs_3",0.349798792756539,"hh w/ 3 to 4 people"
NA,1980,51187,"hhs_3",0.347100063734863,"hh w/ 3 to 4 people"
NA,1970,51187,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51510,"hhs_3",0.190356312935709,"hh w/ 3 to 4 people"
NA,1990,51510,"hhs_3",0.196773648331424,"hh w/ 3 to 4 people"
NA,1980,51510,"hhs_3",0.205918193265364,"hh w/ 3 to 4 people"
NA,1970,51510,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51600,"hhs_3",0.305628353924872,"hh w/ 3 to 4 people"
NA,1990,51600,"hhs_3",0.344093313440933,"hh w/ 3 to 4 people"
NA,1980,51600,"hhs_3",0.383702417137068,"hh w/ 3 to 4 people"
NA,1970,51600,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51610,"hhs_3",0.274821109123435,"hh w/ 3 to 4 people"
NA,1990,51610,"hhs_3",0.257314148681055,"hh w/ 3 to 4 people"
NA,1980,51610,"hhs_3",0.240093786635404,"hh w/ 3 to 4 people"
NA,1970,51610,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51630,"hhs_3",0.224338362602028,"hh w/ 3 to 4 people"
NA,1990,51630,"hhs_3",0.255054224126389,"hh w/ 3 to 4 people"
NA,1980,51630,"hhs_3",0.255703904005408,"hh w/ 3 to 4 people"
NA,1970,51630,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2000,51683,"hhs_3",0.356979210861264,"hh w/ 3 to 4 people"
NA,1990,51683,"hhs_3",0.401801613072169,"hh w/ 3 to 4 people"
NA,1980,51683,"hhs_3",0.421539673164009,"hh w/ 3 to 4 people"
NA,2000,51685,"hhs_3",0.387334767906548,"hh w/ 3 to 4 people"
NA,1990,51685,"hhs_3",0.431002759889604,"hh w/ 3 to 4 people"
NA,1980,51685,"hhs_3",0.459139784946237,"hh w/ 3 to 4 people"
NA,2000,54037,"hhs_3",0.32974843933494,"hh w/ 3 to 4 people"
NA,1990,54037,"hhs_3",0.358227552371311,"hh w/ 3 to 4 people"
NA,1980,54037,"hhs_3",0.349662162162162,"hh w/ 3 to 4 people"
NA,1970,54037,"hhs_3",NA,"hh w/ 3 to 4 people"
NA,2009,24009,"hhs_4",0.113237371359387,"hh w/ 5+ ppl"
NA,2009,24017,"hhs_4",0.11233178820118,"hh w/ 5+ ppl"
NA,2009,24021,"hhs_4",0.104313802692128,"hh w/ 5+ ppl"
NA,2009,24031,"hhs_4",0.108189794216199,"hh w/ 5+ ppl"
NA,2009,24033,"hhs_4",0.116145359589443,"hh w/ 5+ ppl"
NA,2009,11001,"hhs_4",0.0529548545606107,"hh w/ 5+ ppl"
NA,2009,51013,"hhs_4",0.0481268617875375,"hh w/ 5+ ppl"
NA,2009,51043,"hhs_4",0.0645161290322581,"hh w/ 5+ ppl"
NA,2009,51047,"hhs_4",0.130560578661844,"hh w/ 5+ ppl"
NA,2009,51059,"hhs_4",0.103487137429767,"hh w/ 5+ ppl"
NA,2009,51061,"hhs_4",0.107861704470381,"hh w/ 5+ ppl"
NA,2009,51107,"hhs_4",0.121676846684537,"hh w/ 5+ ppl"
NA,2009,51153,"hhs_4",0.159506128946241,"hh w/ 5+ ppl"
NA,2009,51157,"hhs_4",0.0422626788036411,"hh w/ 5+ ppl"
NA,2009,51177,"hhs_4",0.139272548537724,"hh w/ 5+ ppl"
NA,2009,51179,"hhs_4",0.151805341486217,"hh w/ 5+ ppl"
NA,2009,51187,"hhs_4",0.0778706555213374,"hh w/ 5+ ppl"
NA,2009,51510,"hhs_4",0.0347597836461979,"hh w/ 5+ ppl"
NA,2009,51600,"hhs_4",0.104826277718487,"hh w/ 5+ ppl"
NA,2009,51610,"hhs_4",0.0716707021791768,"hh w/ 5+ ppl"
NA,2009,51630,"hhs_4",0.0424575985622824,"hh w/ 5+ ppl"
NA,2009,51683,"hhs_4",0.171605256377222,"hh w/ 5+ ppl"
NA,2009,51685,"hhs_4",0.153724247226624,"hh w/ 5+ ppl"
NA,2009,54037,"hhs_4",0.0942486275716998,"hh w/ 5+ ppl"
NA,2013,24009,"hhs_4",0.120492837046858,"hh w/ 5+ ppl"
NA,2013,24017,"hhs_4",0.108201455694968,"hh w/ 5+ ppl"
NA,2013,24021,"hhs_4",0.102563211601052,"hh w/ 5+ ppl"
NA,2013,24031,"hhs_4",0.110507733738625,"hh w/ 5+ ppl"
NA,2013,24033,"hhs_4",0.122445549546699,"hh w/ 5+ ppl"
NA,2013,11001,"hhs_4",0.0522588744884297,"hh w/ 5+ ppl"
NA,2013,51013,"hhs_4",0.049293836153048,"hh w/ 5+ ppl"
NA,2013,51043,"hhs_4",0.092831541218638,"hh w/ 5+ ppl"
NA,2013,51047,"hhs_4",0.113161668433194,"hh w/ 5+ ppl"
NA,2013,51059,"hhs_4",0.112180309201145,"hh w/ 5+ ppl"
NA,2013,51061,"hhs_4",0.113229571984436,"hh w/ 5+ ppl"
NA,2013,51107,"hhs_4",0.144368533697206,"hh w/ 5+ ppl"
NA,2013,51153,"hhs_4",0.173978043218918,"hh w/ 5+ ppl"
NA,2013,51157,"hhs_4",0.0558111008892978,"hh w/ 5+ ppl"
NA,2013,51177,"hhs_4",0.148816802129037,"hh w/ 5+ ppl"
NA,2013,51179,"hhs_4",0.139978187680781,"hh w/ 5+ ppl"
NA,2013,51187,"hhs_4",0.0915409744908598,"hh w/ 5+ ppl"
NA,2013,51510,"hhs_4",0.048187979011458,"hh w/ 5+ ppl"
NA,2013,51600,"hhs_4",0.0937352802637777,"hh w/ 5+ ppl"
NA,2013,51610,"hhs_4",0.0683266932270916,"hh w/ 5+ ppl"
NA,2013,51630,"hhs_4",0.0511299723898149,"hh w/ 5+ ppl"
NA,2013,51683,"hhs_4",0.168157720344599,"hh w/ 5+ ppl"
NA,2013,51685,"hhs_4",0.165050732807215,"hh w/ 5+ ppl"
NA,2013,54037,"hhs_4",0.105083211825632,"hh w/ 5+ ppl"
NA,2017,24009,"hhs_4",0.120303858623101,"hh w/ 5+ ppl"
NA,2017,24017,"hhs_4",0.123208700080017,"hh w/ 5+ ppl"
NA,2017,24021,"hhs_4",0.100519872919953,"hh w/ 5+ ppl"
NA,2017,24031,"hhs_4",0.110326019250248,"hh w/ 5+ ppl"
NA,2017,24033,"hhs_4",0.126891950934808,"hh w/ 5+ ppl"
NA,2017,11001,"hhs_4",0.0541755850135799,"hh w/ 5+ ppl"
NA,2017,51013,"hhs_4",0.0501710487733359,"hh w/ 5+ ppl"
NA,2017,51043,"hhs_4",0.084051724137931,"hh w/ 5+ ppl"
NA,2017,51047,"hhs_4",0.142365029399537,"hh w/ 5+ ppl"
NA,2017,51059,"hhs_4",0.11130967512329,"hh w/ 5+ ppl"
NA,2017,51061,"hhs_4",0.110253951044577,"hh w/ 5+ ppl"
NA,2017,51107,"hhs_4",0.143224593772414,"hh w/ 5+ ppl"
NA,2017,51153,"hhs_4",0.170753592810073,"hh w/ 5+ ppl"
NA,2017,51157,"hhs_4",0.0788885340146918,"hh w/ 5+ ppl"
NA,2017,51177,"hhs_4",0.136740682548118,"hh w/ 5+ ppl"
NA,2017,51179,"hhs_4",0.163479986768111,"hh w/ 5+ ppl"
NA,2017,51187,"hhs_4",0.100352360817477,"hh w/ 5+ ppl"
NA,2017,51510,"hhs_4",0.0532164338872464,"hh w/ 5+ ppl"
NA,2017,51600,"hhs_4",0.0960112954465231,"hh w/ 5+ ppl"
NA,2017,51610,"hhs_4",0.0953278070836473,"hh w/ 5+ ppl"
NA,2017,51630,"hhs_4",0.0569152509837796,"hh w/ 5+ ppl"
NA,2017,51683,"hhs_4",0.158054226475279,"hh w/ 5+ ppl"
NA,2017,51685,"hhs_4",0.222059439095856,"hh w/ 5+ ppl"
NA,2017,54037,"hhs_4",0.10577662437524,"hh w/ 5+ ppl"
NA,2000,11001,"hhs_4",0.0800675811577296,"hh w/ 5+ ppl"
NA,1990,11001,"hhs_4",0.0928588064280379,"hh w/ 5+ ppl"
NA,1980,11001,"hhs_4",0.11766234175222,"hh w/ 5+ ppl"
NA,1970,11001,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,24009,"hhs_4",0.13874469089193,"hh w/ 5+ ppl"
NA,1990,24009,"hhs_4",0.147577742373281,"hh w/ 5+ ppl"
NA,1980,24009,"hhs_4",0.196235557212076,"hh w/ 5+ ppl"
NA,1970,24009,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,24017,"hhs_4",0.128902219556089,"hh w/ 5+ ppl"
NA,1990,24017,"hhs_4",0.145563854982693,"hh w/ 5+ ppl"
NA,1980,24017,"hhs_4",0.220131966867893,"hh w/ 5+ ppl"
NA,1970,24017,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,24021,"hhs_4",0.11003351636597,"hh w/ 5+ ppl"
NA,1990,24021,"hhs_4",0.111092156639751,"hh w/ 5+ ppl"
NA,1980,24021,"hhs_4",0.147820054431933,"hh w/ 5+ ppl"
NA,1970,24021,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,24031,"hhs_4",0.116843109497138,"hh w/ 5+ ppl"
NA,1990,24031,"hhs_4",0.104643641106669,"hh w/ 5+ ppl"
NA,1980,24031,"hhs_4",0.128131044429116,"hh w/ 5+ ppl"
NA,1970,24031,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,24033,"hhs_4",0.132321646607361,"hh w/ 5+ ppl"
NA,1990,24033,"hhs_4",0.12443294048252,"hh w/ 5+ ppl"
NA,1980,24033,"hhs_4",0.149854054102011,"hh w/ 5+ ppl"
NA,1970,24033,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51013,"hhs_4",0.068760552304739,"hh w/ 5+ ppl"
NA,1990,51013,"hhs_4",0.0592672550638136,"hh w/ 5+ ppl"
NA,1980,51013,"hhs_4",0.05338519881769,"hh w/ 5+ ppl"
NA,1970,51013,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51043,"hhs_4",0.0866666666666667,"hh w/ 5+ ppl"
NA,1990,51043,"hhs_4",0.12520908004779,"hh w/ 5+ ppl"
NA,1980,51043,"hhs_4",0.134863701578192,"hh w/ 5+ ppl"
NA,1970,51043,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51047,"hhs_4",0.110443584890132,"hh w/ 5+ ppl"
NA,1990,51047,"hhs_4",0.12254549192968,"hh w/ 5+ ppl"
NA,1980,51047,"hhs_4",0.151359197677487,"hh w/ 5+ ppl"
NA,1970,51047,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51059,"hhs_4",0.122307339749885,"hh w/ 5+ ppl"
NA,1990,51059,"hhs_4",0.110704130155013,"hh w/ 5+ ppl"
NA,1980,51059,"hhs_4",0.131196256954982,"hh w/ 5+ ppl"
NA,1970,51059,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51061,"hhs_4",0.11870883402886,"hh w/ 5+ ppl"
NA,1990,51061,"hhs_4",0.128002911914584,"hh w/ 5+ ppl"
NA,1980,51061,"hhs_4",0.172092625822439,"hh w/ 5+ ppl"
NA,1970,51061,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51107,"hhs_4",0.122377797433287,"hh w/ 5+ ppl"
NA,1990,51107,"hhs_4",0.112333866701499,"hh w/ 5+ ppl"
NA,1980,51107,"hhs_4",0.153747666044278,"hh w/ 5+ ppl"
NA,1970,51107,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51153,"hhs_4",0.149838372314128,"hh w/ 5+ ppl"
NA,1990,51153,"hhs_4",0.144919078188832,"hh w/ 5+ ppl"
NA,1980,51153,"hhs_4",0.182087849401027,"hh w/ 5+ ppl"
NA,1970,51153,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51157,"hhs_4",0.0876251788268956,"hh w/ 5+ ppl"
NA,1990,51157,"hhs_4",0.0982318271119843,"hh w/ 5+ ppl"
NA,1980,51157,"hhs_4",0.150232558139535,"hh w/ 5+ ppl"
NA,1970,51157,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51177,"hhs_4",0.131802041012188,"hh w/ 5+ ppl"
NA,1990,51177,"hhs_4",0.143376541258299,"hh w/ 5+ ppl"
NA,1980,51177,"hhs_4",0.179363905325444,"hh w/ 5+ ppl"
NA,1970,51177,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51179,"hhs_4",0.14928988585081,"hh w/ 5+ ppl"
NA,1990,51179,"hhs_4",0.141799105076377,"hh w/ 5+ ppl"
NA,1980,51179,"hhs_4",0.177547185227551,"hh w/ 5+ ppl"
NA,1970,51179,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51187,"hhs_4",0.0945979381443299,"hh w/ 5+ ppl"
NA,1990,51187,"hhs_4",0.0933601609657948,"hh w/ 5+ ppl"
NA,1980,51187,"hhs_4",0.119949012109624,"hh w/ 5+ ppl"
NA,1970,51187,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51510,"hhs_4",0.0597405112316034,"hh w/ 5+ ppl"
NA,1990,51510,"hhs_4",0.0529211816184341,"hh w/ 5+ ppl"
NA,1980,51510,"hhs_4",0.0557496242739348,"hh w/ 5+ ppl"
NA,1970,51510,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51600,"hhs_4",0.103456882565831,"hh w/ 5+ ppl"
NA,1990,51600,"hhs_4",0.089515800895158,"hh w/ 5+ ppl"
NA,1980,51600,"hhs_4",0.115356781010276,"hh w/ 5+ ppl"
NA,1970,51600,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51610,"hhs_4",0.0675313059033989,"hh w/ 5+ ppl"
NA,1990,51610,"hhs_4",0.0683453237410072,"hh w/ 5+ ppl"
NA,1980,51610,"hhs_4",0.0675263774912075,"hh w/ 5+ ppl"
NA,1970,51610,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51630,"hhs_4",0.0489735345040811,"hh w/ 5+ ppl"
NA,1990,51630,"hhs_4",0.0712277413308341,"hh w/ 5+ ppl"
NA,1980,51630,"hhs_4",0.0699678891330066,"hh w/ 5+ ppl"
NA,1970,51630,"hhs_4",NA,"hh w/ 5+ ppl"
NA,2000,51683,"hhs_4",0.156554942723801,"hh w/ 5+ ppl"
NA,1990,51683,"hhs_4",0.129569498271708,"hh w/ 5+ ppl"
NA,1980,51683,"hhs_4",0.146682417798779,"hh w/ 5+ ppl"
NA,2000,51685,"hhs_4",0.190285889947741,"hh w/ 5+ ppl"
NA,1990,51685,"hhs_4",0.157773689052438,"hh w/ 5+ ppl"
NA,1980,51685,"hhs_4",0.253763440860215,"hh w/ 5+ ppl"
NA,2000,54037,"hhs_4",0.0852339452376537,"hh w/ 5+ ppl"
NA,1990,54037,"hhs_4",0.106300132388443,"hh w/ 5+ ppl"
NA,1980,54037,"hhs_4",0.152722575516693,"hh w/ 5+ ppl"
NA,1970,54037,"hhs_4",NA,"hh w/ 5+ ppl"
